order_request_id,driver_id,completed_day_id,completed_time
18061,2875,16.0,17:44:16.789000
18062,3363,16.0,17:19:27.569000
18063,3452,16.0,18:27:36.199000
18064,2412,16.0,17:57:27.726000
18065,1086,16.0,17:08:06.198000
18066,154,16.0,17:34:59.092000
18067,2914,16.0,17:49:40.263000
18068,1651,16.0,17:53:26.752000
18069,3311,16.0,18:01:25.420000
18070,1356,16.0,17:36:10.314000
18071,3418,16.0,18:08:35.335000
18072,197,16.0,18:12:21.261000
18073,4566,16.0,18:07:02.893000
18074,2514,16.0,17:12:55.295000
18075,1117,16.0,17:34:51.495000
18076,3173,16.0,20:04:00.107000
18077,413,16.0,17:31:14.553000
18078,3935,16.0,17:51:21.322000
18079,3519,16.0,17:27:25.948000
18080,1907,16.0,17:36:12.797000
18081,3193,16.0,17:22:25.394000
18083,3858,16.0,17:44:19.891000
18084,3316,16.0,18:05:24.360000
18085,4021,16.0,17:40:51.437000
18086,1666,16.0,17:47:22.937000
18087,801,16.0,17:57:34.064000
18088,4136,16.0,17:20:29.446000
18089,4553,16.0,17:16:49.819000
18092,40,16.0,17:37:55.057000
18093,332,17.0,00:29:27.132000
18094,1615,16.0,17:54:44.169000
18095,1182,16.0,18:49:36.819000
18096,1056,16.0,17:43:06.090000
18097,891,16.0,18:16:32.521000
18098,3064,16.0,18:16:34.876000
18099,2008,16.0,17:17:10.125000
18100,612,16.0,18:21:42.437000
18101,4482,16.0,17:26:01.728000
18102,298,16.0,18:21:10.909000
18103,3882,16.0,18:37:06.811000
18104,4342,16.0,17:56:02.684000
18105,725,16.0,17:51:36.548000
18106,3142,17.0,11:51:39.713000
18107,4921,16.0,18:20:40.999000
18108,3036,16.0,18:58:21.855000
18109,1314,16.0,18:05:28.357000
18110,3821,16.0,18:01:29.942000
18111,2987,16.0,17:34:34.596000
18112,1446,16.0,17:48:21.270000
18113,4445,16.0,17:44:42.097000
18114,20,16.0,17:41:18.474000
18115,2442,16.0,17:47:25.597000
18116,4506,16.0,17:32:17.891000
18117,2477,16.0,18:07:27.255000
18118,4415,16.0,18:10:24.909000
18119,739,16.0,17:39:13.678000
18120,178,16.0,17:58:05.690000
18121,3211,16.0,17:33:07.014000
18122,2747,16.0,18:14:58.422000
18123,1289,16.0,17:44:28.364000
18124,1391,16.0,17:40:38.466000
18125,1388,16.0,18:15:19.723000
18126,2137,16.0,18:21:28.085000
18127,358,16.0,18:27:42.631000
18128,2719,16.0,17:51:48.304000
18129,1162,16.0,17:52:57.296000
18130,3459,16.0,17:56:34.555000
18131,1286,16.0,17:56:43.645000
18132,21,16.0,17:48:36.230000
18133,4148,16.0,18:39:07.470000
18134,311,16.0,18:14:52.538000
18135,3182,16.0,18:37:36.430000
18136,1404,16.0,18:04:00.317000
18137,148,16.0,19:13:17.408000
18138,2855,16.0,18:31:30.294000
18139,3387,16.0,18:04:23.185000
18140,3456,16.0,18:34:32.425000
18141,2544,16.0,17:51:05.322000
18142,2605,16.0,17:46:51.708000
18143,1094,16.0,20:04:35.909000
18144,4817,16.0,17:54:52.074000
18145,3363,16.0,18:02:21.600000
18146,991,16.0,18:24:31.450000
18147,3209,16.0,19:07:59.720000
18148,2956,16.0,18:26:08.343000
18149,4436,16.0,18:41:13.939000
18150,1016,16.0,19:05:43.426000
18151,1018,16.0,18:52:00.502000
18152,1601,16.0,17:57:23.387000
18153,879,16.0,17:48:31.069000
18154,2006,16.0,19:28:20.982000
18155,316,16.0,17:52:29.886000
18156,4476,16.0,18:11:49.176000
18157,663,16.0,17:51:04.198000
18158,4524,16.0,18:30:05.083000
18159,1614,16.0,18:47:44.814000
18160,72,16.0,18:51:47.742000
18161,2555,16.0,18:38:31.203000
18162,3998,16.0,18:36:40.865000
18163,3292,16.0,18:09:03.569000
18164,3037,16.0,18:16:10.840000
18165,1615,16.0,18:27:15.952000
18166,2002,16.0,18:18:59.630000
18167,3981,16.0,18:41:23.859000
18168,1375,16.0,18:45:03.400000
18169,2020,16.0,18:56:50.495000
18170,3562,16.0,17:59:13.493000
18171,2781,16.0,18:26:21.726000
18173,2987,16.0,18:22:35.935000
18174,131,16.0,18:40:07.502000
18175,606,16.0,18:27:55.448000
18176,2914,16.0,19:05:14.899000
18177,2886,16.0,18:41:51.316000
18178,484,16.0,18:36:29.004000
18179,3391,16.0,18:05:13.988000
18180,3769,16.0,18:52:52.846000
18181,337,16.0,18:23:37.513000
18182,2503,16.0,18:01:56.823000
18183,2082,16.0,18:19:54.499000
18184,4929,16.0,19:28:26.669000
18185,4230,16.0,18:46:02.150000
18186,1356,16.0,18:32:41.145000
18187,3950,16.0,18:19:52.527000
18188,4229,16.0,18:38:10.480000
18189,3755,16.0,18:34:11.552000
18190,748,16.0,19:07:55.963000
18191,40,16.0,18:25:58.312000
18192,2770,16.0,19:00:05.122000
18193,3005,16.0,18:14:45.711000
18194,3911,16.0,18:49:00.704000
18195,780,16.0,18:40:36.910000
18196,543,16.0,19:14:22.005000
18198,2031,16.0,19:16:16.025000
18199,3808,16.0,18:33:46.073000
18200,656,16.0,18:31:02.232000
18201,3239,16.0,18:47:44.727000
18202,1117,16.0,19:20:52.036000
18203,2099,16.0,19:03:18.481000
18204,4082,16.0,18:31:38.785000
18205,2066,16.0,18:37:15.710000
18206,4544,16.0,20:41:55.081000
18207,4031,16.0,18:33:08.765000
18208,859,16.0,19:09:42.630000
18209,1597,16.0,21:17:10.810000
18210,4508,16.0,18:53:37.927000
18212,1180,16.0,18:53:59.941000
18213,3777,16.0,19:15:20.418000
18214,4069,16.0,18:34:55.396000
18215,68,16.0,18:59:35.729000
18216,2303,16.0,18:58:53.223000
18217,1920,16.0,18:46:13.572000
18218,298,16.0,18:29:17.129000
18219,4445,16.0,18:41:01.510000
18220,1497,16.0,19:36:27.081000
18221,1595,16.0,19:10:08.842000
18222,1465,16.0,19:01:01.045000
18223,86,16.0,19:26:19.580000
18224,3866,17.0,12:36:59.857000
18225,1363,16.0,19:16:16.514000
18226,2098,16.0,19:07:05.783000
18227,3026,16.0,18:52:04.423000
18228,450,16.0,19:04:07.047000
18229,2067,16.0,20:34:45.641000
18230,1720,16.0,19:13:21.328000
18232,2251,16.0,19:09:33.827000
18233,3169,16.0,20:00:07.667000
18234,1381,16.0,21:30:54.154000
18235,4977,16.0,18:42:20.515000
18237,4607,16.0,19:27:09.084000
18238,3620,16.0,19:24:34.454000
18239,4354,17.0,16:28:02.552000
18240,2591,16.0,18:56:38.121000
18241,600,16.0,19:32:39.437000
18242,1574,16.0,19:21:34.986000
18243,2136,16.0,19:01:22.855000
18244,3316,16.0,19:39:36.792000
18245,3935,16.0,19:33:41.692000
18247,4498,16.0,19:59:08.329000
18248,1517,16.0,19:24:48.166000
18249,1934,16.0,18:52:53.538000
18250,1094,16.0,19:21:43.841000
18251,1404,17.0,08:01:30.372000
18252,1653,16.0,19:33:36.819000
18253,149,16.0,19:13:11.913000
18254,4517,16.0,19:51:58.100000
18255,1036,16.0,19:19:49.921000
18256,606,16.0,20:08:48.095000
18257,4810,16.0,19:10:03.819000
18258,568,16.0,19:47:53.111000
18259,4434,16.0,19:38:17.244000
18260,2628,16.0,19:42:51.050000
18261,4566,16.0,19:12:37.151000
18262,1162,16.0,19:30:59.128000
18263,1356,16.0,19:57:04.855000
18264,2380,17.0,10:06:14.395000
18265,4449,16.0,19:26:12.066000
18266,3994,16.0,19:31:28.529000
18267,1996,16.0,20:09:58.741000
18268,2082,16.0,19:44:53.742000
18269,1428,16.0,20:02:57.829000
18270,4994,16.0,20:00:23.217000
18271,3812,16.0,20:04:54.652000
18272,3142,16.0,20:26:32.825000
18273,4294,16.0,19:40:24.022000
18274,4571,16.0,20:05:19.181000
18275,23,16.0,21:23:27.901000
18276,484,16.0,19:21:58.156000
18277,4882,16.0,20:27:40.921000
18278,3374,16.0,19:44:35.294000
18279,3478,16.0,19:53:29.086000
18280,2136,16.0,19:23:53.656000
18282,4835,16.0,20:14:08.173000
18283,1114,16.0,19:53:04.853000
18284,1405,16.0,20:43:17.908000
18285,4508,16.0,20:20:32.818000
18286,1571,16.0,19:47:45.874000
18287,296,16.0,20:19:59.493000
18288,4434,16.0,19:57:54.452000
18289,3708,16.0,20:10:59.219000
18290,2971,16.0,20:10:24.426000
18291,128,16.0,19:57:47.703000
18292,1653,16.0,19:57:26.375000
18293,3305,16.0,20:00:18.644000
18294,3026,16.0,20:03:12.964000
18296,2972,16.0,20:28:01.589000
18298,4449,16.0,20:30:16.349000
18299,2856,16.0,19:55:57.060000
18300,50,16.0,20:22:17.406000
18301,3984,16.0,20:19:04.860000
18302,4157,16.0,20:39:44.156000
18303,3432,16.0,22:07:15.709000
18304,1574,16.0,20:09:39.417000
18305,2087,16.0,20:28:14.854000
18306,4380,16.0,20:13:55.464000
18307,563,17.0,09:05:40.649000
18308,4972,16.0,20:57:15.641000
18309,3935,16.0,20:45:14.643000
18310,2484,16.0,20:29:09.376000
18311,753,16.0,20:15:33.691000
18312,4094,16.0,20:36:33.601000
18313,4857,16.0,20:52:12.643000
18314,4833,16.0,20:38:40.830000
18315,3662,16.0,20:11:57.781000
18317,1261,16.0,20:13:07.232000
18318,4719,16.0,21:13:09.005000
18319,717,16.0,20:29:22.982000
18320,1761,16.0,20:41:52.831000
18321,4796,16.0,21:13:03.664000
18322,3889,16.0,20:38:09.537000
18323,4566,16.0,20:40:27.250000
18324,2821,16.0,20:59:55.160000
18325,1419,16.0,20:52:37.581000
18326,2283,16.0,21:03:07.335000
18327,484,16.0,20:39:43.889000
18328,4865,16.0,21:39:51.663000
18329,3251,16.0,20:55:30.097000
18330,2420,16.0,20:48:30.080000
18331,4744,16.0,23:29:03.651000
18332,3996,16.0,21:53:53.350000
18333,3928,16.0,20:51:37.138000
18334,2650,16.0,21:13:37.056000
18336,4634,16.0,21:35:36.651000
18337,3392,16.0,21:31:37.090000
18338,3685,16.0,21:20:14.771000
18339,4797,16.0,21:27:39.580000
18340,2684,16.0,21:08:45.518000
18341,4783,16.0,22:58:54.539000
18342,3325,16.0,20:57:23.908000
18343,4167,16.0,21:22:57.221000
18345,135,16.0,21:07:00.476000
18346,50,16.0,21:04:16.169000
18347,1744,16.0,23:20:09.494000
18348,3310,16.0,20:51:52.991000
18349,2714,16.0,21:30:22.645000
18350,2929,16.0,21:40:51.926000
18351,2555,16.0,21:22:10.484000
18352,652,16.0,21:32:14.884000
18353,4960,16.0,22:09:54.453000
18354,2952,16.0,21:46:43.297000
18355,216,16.0,21:47:07.520000
18356,4656,16.0,21:42:35.331000
18357,3141,16.0,21:55:18.406000
18358,484,16.0,23:07:15.569000
18359,3600,16.0,21:57:29.683000
18360,2650,16.0,22:40:01.399000
18361,2194,16.0,22:00:49.806000
18362,1726,16.0,22:50:01.685000
18363,2729,17.0,09:04:00.079000
18364,1616,16.0,22:40:58.433000
18367,484,16.0,22:40:51.709000
18368,3753,17.0,09:40:01.306000
18369,3851,16.0,22:48:10.128000
18370,368,16.0,22:44:11.987000
18371,1737,16.0,22:41:08.235000
18372,3081,16.0,23:08:28.933000
18374,4422,16.0,22:49:58.419000
18375,1623,16.0,22:24:55.907000
18376,1614,16.0,23:32:50.381000
18377,274,16.0,22:23:06.341000
18379,4656,16.0,22:51:50.864000
18380,1726,16.0,22:57:07.883000
18381,2587,16.0,23:09:50.251000
18382,2836,17.0,00:21:59.755000
18383,2555,16.0,23:07:10.824000
18384,274,16.0,23:10:19.317000
18385,3566,16.0,23:49:45.781000
18386,4601,16.0,23:52:33.337000
18387,2299,16.0,23:41:38.484000
18388,4828,16.0,23:47:54.084000
18389,4353,17.0,00:51:34.026000
18390,1841,17.0,23:17:39.248000
18391,4630,16.0,23:34:17.289000
18392,3392,16.0,23:42:08.372000
18393,3517,16.0,23:51:05.826000
18394,4052,17.0,00:21:03.710000
18397,1337,17.0,02:00:07.521000
18399,2004,17.0,02:21:19.909000
18400,2856,17.0,02:31:22.171000
18401,1337,17.0,05:18:41.874000
18402,3934,17.0,05:22:42.017000
18404,1355,17.0,07:17:33.205000
18405,2793,17.0,08:18:41.627000
18406,3800,17.0,07:42:18.712000
18407,3338,17.0,08:16:30.298000
18408,4240,17.0,09:01:18.698000
18409,4118,17.0,08:49:46.332000
18410,1984,17.0,08:19:50.450000
18411,3447,17.0,08:40:29.340000
18413,690,17.0,08:20:52.926000
18414,2712,17.0,08:55:31.013000
18415,994,17.0,08:43:21.747000
18416,1305,17.0,08:41:28.774000
18417,817,17.0,09:01:09.624000
18418,3065,17.0,09:02:03.885000
18419,3651,17.0,08:45:32.032000
18420,4978,17.0,09:30:09.467000
18421,1594,17.0,08:31:50.141000
18422,2132,17.0,10:36:05.519000
18423,1827,17.0,08:53:27.978000
18425,1560,17.0,09:00:57.998000
18426,4021,17.0,09:20:50.702000
18427,2777,17.0,08:25:22.370000
18428,1597,17.0,08:25:41.005000
18429,3914,17.0,08:51:22.001000
18430,3443,17.0,08:46:51.592000
18431,443,17.0,09:44:15.903000
18432,1970,17.0,10:26:32.764000
18433,4881,17.0,09:29:49.550000
18434,3315,17.0,09:03:01.583000
18435,2330,17.0,08:50:58.718000
18436,3772,17.0,08:42:10.436000
18437,1326,17.0,09:34:35.021000
18438,3285,17.0,09:00:55.764000
18439,3548,17.0,08:38:55.469000
18440,197,17.0,08:47:25.467000
18442,608,17.0,09:36:02.816000
18443,64,17.0,09:13:30.747000
18444,1673,17.0,09:08:24.895000
18445,2654,17.0,12:04:51.004000
18446,2084,17.0,09:09:07.168000
18447,3343,17.0,08:50:27.194000
18448,1391,17.0,09:53:04.229000
18449,3504,17.0,10:09:34.898000
18450,1234,17.0,09:30:24.148000
18452,3631,17.0,10:15:47.812000
18453,676,17.0,09:47:15.739000
18454,358,17.0,09:15:04.330000
18455,3093,17.0,09:14:51.589000
18457,3105,17.0,09:18:13.461000
18458,2082,17.0,09:32:44.130000
18459,2,17.0,09:34:09.790000
18461,4133,17.0,09:27:48.069000
18462,834,17.0,09:01:07.737000
18463,3519,17.0,10:20:42.210000
18466,1709,17.0,09:32:16.167000
18467,445,17.0,09:08:37.924000
18468,1873,17.0,09:31:58.025000
18469,4589,17.0,09:28:13.285000
18470,1262,17.0,10:05:06.276000
18471,2960,17.0,09:37:31.855000
18472,1219,17.0,10:15:01.963000
18474,2498,17.0,09:45:18.625000
18475,500,17.0,09:46:25.273000
18476,375,17.0,09:20:41.313000
18477,587,17.0,09:45:05.570000
18478,139,17.0,09:58:03.808000
18479,3288,17.0,10:26:25.485000
18480,154,17.0,09:22:47.509000
18481,1429,17.0,10:31:52.240000
18482,914,17.0,10:53:28.670000
18483,871,17.0,09:34:26.497000
18484,3443,17.0,09:30:34.603000
18485,1828,17.0,09:57:54.253000
18486,676,17.0,09:16:00.962000
18487,4992,17.0,09:28:40.533000
18488,401,17.0,10:02:41.413000
18489,4096,17.0,09:59:22.689000
18490,3351,17.0,09:26:12.457000
18493,2112,17.0,09:29:00.100000
18494,4586,17.0,10:01:36.647000
18495,1497,17.0,09:59:01.839000
18496,43,17.0,10:41:51.626000
18497,131,17.0,09:47:19.006000
18498,1177,17.0,09:24:59.913000
18500,3315,17.0,10:01:06.464000
18501,1475,17.0,09:45:45.810000
18503,1629,17.0,10:47:31.669000
18504,3545,17.0,10:04:01.022000
18505,1782,17.0,09:49:14.128000
18506,119,17.0,10:08:42.841000
18507,4842,17.0,09:42:47.448000
18508,817,17.0,10:23:01.412000
18509,1728,17.0,10:32:25.329000
18510,3319,17.0,10:06:31.194000
18511,2391,17.0,09:54:42.840000
18512,328,17.0,09:23:32.198000
18513,1751,17.0,10:13:18.536000
18514,2379,17.0,09:41:17.318000
18516,2829,17.0,09:56:59.627000
18517,1776,17.0,09:55:46.371000
18519,1729,17.0,09:54:05.748000
18520,2607,17.0,09:52:36.148000
18521,4980,17.0,10:49:02.958000
18522,4839,17.0,09:35:02.415000
18523,3816,17.0,09:52:54.801000
18524,2344,17.0,10:00:55.676000
18525,311,17.0,10:20:06.771000
18526,1849,17.0,10:21:06.480000
18527,2649,17.0,10:08:24.940000
18528,3241,17.0,09:47:57.533000
18529,4178,17.0,10:11:26.946000
18530,1827,17.0,10:03:00.794000
18532,4254,17.0,10:12:56.670000
18533,1737,17.0,09:46:29.886000
18534,1859,17.0,10:14:58.012000
18536,646,17.0,10:19:32.265000
18537,3598,17.0,10:33:35.584000
18538,2669,17.0,10:30:35.480000
18540,3387,17.0,10:28:08.365000
18541,2200,17.0,10:04:57.650000
18542,1949,17.0,10:16:36.292000
18543,4010,17.0,10:50:35.936000
18544,3655,17.0,10:07:02.902000
18545,3423,17.0,09:41:18.144000
18546,3548,17.0,10:59:37.998000
18547,4898,17.0,10:33:24.804000
18548,4784,17.0,09:53:35.499000
18549,4308,17.0,09:52:35.474000
18550,1196,17.0,10:02:41.256000
18551,259,17.0,10:59:46.207000
18553,1149,17.0,10:22:07.696000
18554,1031,17.0,09:59:28.952000
18555,1845,17.0,09:43:14.508000
18556,3739,17.0,09:42:29.488000
18557,1839,17.0,10:00:50.593000
18559,4361,17.0,10:25:25.640000
18560,1281,17.0,09:57:01.206000
18561,2906,17.0,10:23:28.481000
18562,1649,17.0,10:32:59.415000
18563,343,17.0,09:37:03.865000
18564,2145,17.0,10:05:49.595000
18566,4814,17.0,10:35:34.457000
18567,1293,17.0,13:17:08.980000
18568,3447,17.0,10:36:21.016000
18569,2349,17.0,10:04:16.543000
18570,3091,17.0,10:35:00.316000
18572,3481,17.0,10:12:20.612000
18573,3709,17.0,11:12:54.760000
18574,3772,17.0,10:17:16.866000
18575,4186,17.0,09:45:13.951000
18577,3253,17.0,10:19:58.156000
18578,4992,17.0,10:04:00.066000
18579,4503,17.0,09:54:05.486000
18580,2852,17.0,10:22:23.069000
18581,507,17.0,10:28:03.510000
18582,2098,17.0,10:02:24.397000
18583,4028,17.0,10:34:49.330000
18584,4733,17.0,09:44:54.020000
18585,3559,17.0,10:23:06.679000
18586,1738,17.0,10:16:05.623000
18587,3267,17.0,10:11:35.906000
18588,3243,17.0,10:14:38.929000
18589,250,17.0,10:21:45.365000
18590,2514,17.0,10:38:49.720000
18591,1234,17.0,09:49:50.996000
18592,1452,17.0,10:32:01.265000
18593,2977,17.0,10:33:02.376000
18595,2787,17.0,10:25:32.944000
18596,2002,17.0,10:11:15.280000
18597,1359,17.0,10:38:06.015000
18598,3606,17.0,10:32:56.886000
18599,158,17.0,10:07:28.046000
18600,4525,17.0,10:10:22.215000
18601,4421,17.0,11:21:22.869000
18602,1380,17.0,10:48:33.920000
18603,328,17.0,10:23:15.061000
18604,3648,17.0,10:24:10.010000
18605,857,17.0,11:00:48.104000
18608,703,17.0,10:31:13.267000
18609,1047,17.0,10:02:44.369000
18610,1564,17.0,10:18:45.943000
18611,3748,17.0,10:36:04.184000
18613,2847,17.0,15:15:57.014000
18614,969,17.0,10:35:06.892000
18616,2705,17.0,12:16:22.719000
18618,1460,17.0,10:18:50.550000
18619,143,17.0,13:48:04.300000
18620,1344,17.0,10:51:58.002000
18621,40,17.0,10:07:55.098000
18622,2964,17.0,10:41:05.119000
18623,4411,17.0,10:19:40.165000
18624,3800,17.0,10:09:00.694000
18625,1276,17.0,10:24:43.570000
18626,2157,17.0,12:48:22.308000
18627,2433,17.0,11:06:08.062000
18628,1672,17.0,10:20:14.425000
18629,2882,17.0,10:25:01.624000
18630,4129,17.0,11:05:54.034000
18631,1964,17.0,10:17:04.592000
18632,4957,17.0,11:08:21.715000
18633,1139,17.0,10:53:02.450000
18634,2858,17.0,10:36:31.959000
18635,343,17.0,10:20:02.530000
18636,4359,17.0,10:30:52.086000
18637,3418,17.0,11:19:50.852000
18638,319,17.0,10:42:05.743000
18639,3343,17.0,10:28:46.784000
18640,981,17.0,10:36:43.776000
18641,3059,17.0,10:51:38.234000
18642,1198,17.0,10:41:20.215000
18643,146,17.0,10:37:34.547000
18644,3858,17.0,10:17:01.968000
18645,4553,17.0,10:24:36.015000
18646,2842,17.0,10:46:27.228000
18647,2832,17.0,11:10:41.155000
18648,804,17.0,10:46:04.582000
18649,922,17.0,10:15:05.677000
18650,2804,17.0,11:07:43.081000
18651,1997,17.0,10:31:02.687000
18652,1751,17.0,10:57:44.032000
18653,811,17.0,10:55:35.675000
18655,2177,17.0,10:55:51.374000
18656,632,17.0,10:27:07.356000
18658,2886,17.0,11:42:04.826000
18659,989,17.0,10:42:46.903000
18660,454,17.0,10:37:40.306000
18661,3390,17.0,11:12:54.416000
18662,1366,17.0,10:41:05.610000
18663,101,17.0,10:48:47.562000
18664,3414,17.0,10:50:02.851000
18665,3977,17.0,10:44:49.202000
18667,1680,17.0,10:29:00.051000
18668,2728,17.0,10:25:06.899000
18669,4845,17.0,10:34:15.919000
18670,1435,17.0,10:37:09.611000
18671,254,17.0,11:03:06.380000
18672,1028,17.0,11:05:30.594000
18673,2155,17.0,11:40:26.318000
18674,2618,17.0,14:46:12.155000
18675,1684,17.0,10:40:59.543000
18676,4308,17.0,10:35:04.882000
18677,1017,17.0,10:21:47.664000
18678,2755,17.0,11:27:24.218000
18679,1904,17.0,12:29:31.555000
18680,567,17.0,10:40:03.585000
18681,555,17.0,10:25:34.350000
18682,3509,17.0,10:21:29.359000
18683,57,17.0,10:44:37.613000
18685,659,17.0,10:50:52.027000
18687,3093,17.0,10:42:29.562000
18688,3743,17.0,11:28:32.686000
18689,2283,17.0,10:31:56.208000
18690,1661,17.0,11:04:31.061000
18691,644,17.0,10:41:02.925000
18692,682,17.0,11:05:15.757000
18693,1990,17.0,11:50:56.116000
18694,3800,17.0,10:38:40.818000
18696,2199,17.0,10:43:00.808000
18698,4704,17.0,11:36:27.188000
18699,2987,17.0,11:02:28.776000
18700,3737,17.0,10:54:52.639000
18701,338,17.0,10:37:06.762000
18702,4679,17.0,10:33:29.418000
18703,2327,17.0,10:52:06.933000
18704,461,17.0,11:31:02.430000
18705,341,17.0,10:49:08.068000
18706,3461,17.0,11:15:29.243000
18707,4525,17.0,12:15:39.662000
18708,2442,17.0,11:52:29.218000
18710,1803,17.0,10:49:52.243000
18711,432,17.0,10:37:54.323000
18712,3951,17.0,10:51:37.753000
18713,3267,17.0,10:58:39.809000
18714,986,17.0,11:53:13.667000
18715,2209,17.0,10:44:23.051000
18716,2789,17.0,10:51:02.141000
18717,4482,17.0,10:56:12.276000
18718,40,17.0,10:40:59.053000
18719,1136,17.0,10:40:32.920000
18720,3145,17.0,10:38:59.615000
18721,4124,17.0,10:35:38.063000
18722,1827,17.0,11:27:47.835000
18723,4568,17.0,11:11:35.808000
18724,4576,17.0,11:01:26.239000
18725,4842,17.0,11:07:43.276000
18726,2854,17.0,11:52:59.291000
18727,3363,17.0,11:02:53.546000
18728,521,17.0,10:37:55.087000
18730,1593,17.0,11:04:25.888000
18731,1072,17.0,10:56:09.920000
18732,1742,17.0,11:21:11.136000
18733,1470,17.0,10:59:07.701000
18735,1038,17.0,11:34:38.999000
18736,3315,17.0,10:53:03.744000
18737,4961,17.0,11:32:35.350000
18738,286,17.0,11:04:25.163000
18740,612,17.0,11:30:04.031000
18741,2481,17.0,11:17:36.887000
18742,4454,17.0,10:44:18.433000
18744,156,17.0,11:01:31.903000
18745,1391,17.0,11:00:25.098000
18746,449,17.0,11:08:16.739000
18747,1826,17.0,11:17:57.252000
18749,2869,17.0,11:22:54.505000
18750,55,17.0,11:35:01.783000
18751,4820,17.0,11:27:55.417000
18752,4879,17.0,11:21:08.645000
18753,980,17.0,11:02:56.766000
18754,253,17.0,11:20:28.724000
18755,4524,17.0,11:26:30.666000
18756,302,17.0,11:32:00.376000
18757,2006,17.0,10:45:03.460000
18758,2064,17.0,11:32:39.738000
18760,1478,17.0,10:59:43.954000
18761,3310,17.0,10:53:44.402000
18763,975,17.0,13:14:58.782000
18764,914,17.0,11:12:01.437000
18765,1160,17.0,11:13:55.535000
18766,4361,17.0,11:20:02.230000
18767,3715,17.0,11:57:45.391000
18768,2668,17.0,11:10:34.314000
18769,4228,17.0,11:26:58.116000
18770,1639,17.0,11:24:27.481000
18771,347,17.0,11:43:48.786000
18773,2427,17.0,11:27:02.472000
18774,4318,17.0,11:15:17.892000
18775,3648,17.0,11:57:43.674000
18776,1542,17.0,11:34:36.088000
18777,512,17.0,11:49:19.383000
18778,2930,17.0,11:41:35.195000
18779,1103,17.0,11:23:05.784000
18781,3374,17.0,11:53:45.306000
18782,2112,17.0,11:26:26.634000
18783,1725,17.0,11:25:43.045000
18784,576,17.0,10:56:42.579000
18785,3976,17.0,12:27:38.155000
18786,275,17.0,11:38:37.140000
18787,4066,17.0,12:07:28.241000
18788,2940,17.0,11:36:10.074000
18789,2166,17.0,11:00:49.420000
18790,2314,17.0,11:37:28.848000
18791,1874,17.0,11:14:33.060000
18792,3651,17.0,11:27:03.277000
18793,3500,17.0,11:51:51.665000
18794,1436,17.0,11:01:29.879000
18795,3470,17.0,11:32:37.466000
18797,4039,17.0,11:17:00.084000
18798,622,17.0,11:28:34.288000
18799,2981,17.0,11:27:53.085000
18800,4468,17.0,11:37:56.612000
18801,1501,17.0,11:34:43.957000
18802,4992,17.0,11:23:50.305000
18803,706,17.0,11:07:01.024000
18804,3352,17.0,12:15:23.084000
18805,1755,17.0,11:17:06.008000
18806,1842,17.0,11:52:23.046000
18807,445,17.0,11:43:15.907000
18808,241,17.0,11:10:59.435000
18809,2537,17.0,12:17:25.287000
18810,2789,17.0,11:45:49.471000
18811,444,17.0,11:24:36.214000
18812,4496,17.0,11:54:51.701000
18813,156,17.0,11:25:48.218000
18815,2692,17.0,11:35:37.202000
18816,4733,17.0,11:16:16.714000
18817,644,17.0,12:08:01.819000
18818,1772,17.0,11:31:33.635000
18819,2291,17.0,11:49:02.237000
18820,1380,17.0,11:40:32.252000
18821,832,17.0,12:44:23.738000
18822,173,17.0,11:45:19.108000
18823,3267,17.0,11:44:01.234000
18824,1146,17.0,14:10:37.090000
18825,359,17.0,12:29:05.516000
18826,3444,17.0,11:55:20.626000
18827,3775,17.0,11:52:36.314000
18829,2181,17.0,12:05:53.502000
18830,4474,17.0,12:13:17.470000
18831,1419,17.0,11:56:33.003000
18832,4754,17.0,11:59:37.573000
18833,449,17.0,11:47:28.962000
18834,2010,17.0,11:57:50.797000
18835,90,17.0,12:42:15.863000
18836,3537,17.0,11:35:49.269000
18837,280,17.0,12:45:52.219000
18838,1122,17.0,11:47:50.340000
18839,3559,17.0,12:34:37.369000
18840,1552,17.0,11:38:22.647000
18841,1055,17.0,11:50:40.884000
18842,3578,17.0,12:03:21.345000
18843,1429,17.0,12:34:49.089000
18844,1758,17.0,11:56:50.864000
18845,1113,17.0,12:27:51.034000
18846,2209,17.0,11:52:29.165000
18847,2955,17.0,12:20:09.168000
18848,2368,17.0,12:18:42.857000
18849,1391,17.0,11:44:04.867000
18850,3068,17.0,11:57:42.803000
18851,1425,17.0,12:07:53.510000
18852,4142,17.0,12:41:39.561000
18853,3911,17.0,12:20:24.369000
18854,2617,17.0,11:55:50.768000
18855,3294,17.0,11:36:01.651000
18856,2243,17.0,12:19:52.051000
18857,1476,17.0,12:42:38.922000
18858,3214,17.0,12:56:45.821000
18859,540,17.0,12:11:06.425000
18860,4680,17.0,13:11:11.938000
18861,547,17.0,12:06:45.920000
18862,2920,17.0,12:45:02.176000
18863,146,17.0,11:52:40.643000
18864,60,17.0,12:12:50.367000
18865,998,17.0,11:47:21.282000
18867,3162,17.0,11:58:47.894000
18868,42,17.0,12:08:50.738000
18869,648,17.0,12:36:29.310000
18870,987,17.0,12:16:52.818000
18871,2826,17.0,12:03:35.932000
18872,3926,17.0,17:59:29.219000
18873,752,17.0,12:25:28.943000
18874,4707,17.0,12:22:30.755000
18875,4513,17.0,12:17:31.982000
18876,3848,17.0,11:56:39.527000
