id_listing_anon,room_type,listing_neighborhood,total_reviews
acdf2457-3a95-4d59-a20a-5deecfba3f66,Entire home/apt,Ipanema,5.0
c052b3f1-9243-4b39-9d99-b5c017f8d2ee,Entire home/apt,-unknown-,0.0
ac29bcca-59ad-4294-a84a-129d1e4b3ba1,Entire home/apt,-unknown-,1.0
f35ce908-419b-4886-9545-e2f98e3e3bab,Entire home/apt,-unknown-,0.0
78639ad2-60fc-42f2-9fde-0c411ff11e96,Private room,-unknown-,0.0
da403a7e-84ea-48ec-a5fe-8b161d5df66d,Entire home/apt,-unknown-,2.0
2d56a449-a0e6-44d3-a473-0f2d52766ae9,Entire home/apt,-unknown-,5.0
5738202b-72a6-4f4f-bd7e-d51107649e97,Private room,Copacabana,0.0
79009081-b06d-4466-a72b-7ec799c23de7,Entire home/apt,-unknown-,8.0
ce5e5bac-0c82-437a-bffb-0e1c1d19f0ea,Private room,-unknown-,0.0
9160e4a8-c5f7-4a68-80a3-671733d167af,Entire home/apt,Copacabana,5.0
17a26fe8-3338-4aef-a560-464623010dd6,Entire home/apt,-unknown-,0.0
3311db02-6473-48bc-a2fe-924c8869994b,Private room,-unknown-,0.0
429ea6da-30b4-47ff-8dc8-ccd628d50947,Entire home/apt,-unknown-,0.0
e05ed912-2c19-4165-91e2-93d1f31f6a11,Entire home/apt,-unknown-,0.0
d698754c-d96e-495b-903b-842ff7401e7d,Entire home/apt,-unknown-,0.0
90332430-d23e-43c7-a70d-48c82c4f88a4,Entire home/apt,Ipanema,0.0
f75cbb47-aee1-4481-8124-bcb6208ef9b6,Entire home/apt,-unknown-,0.0
257d018b-7c0a-4d19-a823-f3a3136dcba2,Entire home/apt,-unknown-,30.0
9e1b4e57-dbe5-4b6b-8196-6611b9926e4a,Shared room,-unknown-,0.0
43895d59-124a-4d12-b2db-a533acfe00aa,Entire home/apt,Ipanema,0.0
1e915193-9e5c-4f18-8a96-89af0b2a1118,Entire home/apt,-unknown-,0.0
0d07524d-e75f-431d-aa5f-31763c39a9e9,Shared room,-unknown-,0.0
fe6f6e37-7cd0-41b8-910b-38d81450c7ca,Entire home/apt,-unknown-,15.0
e126e64b-b97c-453b-85a2-b67be3c22440,Entire home/apt,Copacabana,1.0
6b46ffa1-5f76-4221-9a00-d68d62b8b960,Entire home/apt,Santa Teresa,26.0
350bf8a1-28fa-4520-9b98-fd04d41ec167,Entire home/apt,Recreio dos Bandeirantes,3.0
eb8a334a-ee4c-4665-a5d5-4f4a831e6258,Entire home/apt,Copacabana,0.0
bf806439-f762-43eb-8be6-7b56e2ab7092,Entire home/apt,Ipanema,0.0
4d9076ef-e1dc-4c1a-93ef-cafb8991e9fc,Entire home/apt,-unknown-,0.0
cc242e99-1724-4949-8bea-a5ed748e29e2,Entire home/apt,Barra da Tijuca,0.0
bb919acf-9ec5-4eb9-a469-3a5a6078944d,Private room,-unknown-,0.0
8a3650cf-c727-4cac-b20f-a7b92c156899,Entire home/apt,Copacabana,0.0
5aeec3d1-8023-444b-b6ec-fad03bc24f66,Entire home/apt,Copacabana,2.0
68e52b61-bbba-44ba-8acb-e5148963fb09,Entire home/apt,-unknown-,1.0
a8b8f580-9f26-498b-8c1b-5dca30969409,Entire home/apt,-unknown-,1.0
53d59c13-253f-4cfb-9409-47767753c519,Entire home/apt,Ipanema,0.0
b677e5d0-f647-4c4b-9173-803f1cd1c182,Entire home/apt,Lapa,0.0
667bbd33-eed7-4b9a-9428-377ac6979283,Entire home/apt,-unknown-,13.0
7ea772af-6e2f-4325-b0da-5d3e5b0dd5b0,Entire home/apt,-unknown-,4.0
2b363f00-b2bd-44a5-8976-8b4d3b211a90,Private room,-unknown-,1.0
fd06c045-1143-4645-878f-587f37f654f7,Entire home/apt,Quintino Bocaiúva,0.0
1d5532c4-9cca-4361-9ea7-37477a3cabc6,Private room,Flamengo,30.0
4f301bec-89d3-4ea7-9272-4bada331233e,Private room,-unknown-,0.0
928aafaa-ad58-43b6-a008-4348fc597c27,Entire home/apt,-unknown-,1.0
fbd04695-7f7c-4d5e-b7e0-b848ca768e30,Private room,Humaitá,12.0
8cac9618-fb71-4024-95d5-8cc6faf85c36,Entire home/apt,Leblon,61.0
0579d5f2-74ab-480a-ac3c-1073e2ae39a3,Entire home/apt,Copacabana,8.0
ac66f6e1-7e86-4871-adf8-8f7b94f6bfb7,Entire home/apt,-unknown-,0.0
3907b7aa-2e8f-41ca-a2ab-57db2e78b449,Private room,Ipanema,4.0
6e3afaaa-bf83-4b30-99db-d12233bdb118,Entire home/apt,Copacabana,2.0
9d40c02c-f92c-4a92-8851-611eaf49c09c,Entire home/apt,Botafogo,0.0
95ec0d0f-6a69-4b60-9d90-2a253b9e2140,Entire home/apt,Copacabana,0.0
7d349e55-ec50-42dc-959c-b6367445874b,Entire home/apt,-unknown-,18.0
fd76397d-c419-4784-b7d5-db9073feae48,Entire home/apt,Copacabana,0.0
9ee08ab2-527b-44b9-aec6-5ef4c252509a,Entire home/apt,Ipanema,23.0
d52788b1-bce2-4012-8c11-8f2063d63136,Private room,Barra da Tijuca,0.0
28a4f5a9-63a4-4c46-989f-de900fd9bc50,Entire home/apt,Ipanema,0.0
1ced2465-55dd-4e5b-825c-73649dd3aafc,Entire home/apt,-unknown-,0.0
db207f74-3e5f-4037-b612-d09c3093e9e6,Entire home/apt,-unknown-,16.0
2b19c9bc-9671-47ca-8d77-fdb1cae2aa14,Shared room,Glória,1.0
2d27d39f-e20b-487a-89e6-b91158d1e9c6,Private room,-unknown-,2.0
2a6249b4-ecf5-4103-92bd-b9f2dcde68f7,Entire home/apt,Ipanema,1.0
0462cd4c-071f-432a-809e-e2e1f37d17c0,Entire home/apt,Gávea,0.0
4b6a9d46-7a92-41e4-9703-d024d3e6ea83,Entire home/apt,-unknown-,1.0
9202421a-1b69-4ca1-95c1-81536cb6266c,Entire home/apt,Lagoa,5.0
287d2f24-107d-4e8f-a0ed-4685e12351a4,Entire home/apt,Copacabana,0.0
cbbdd68d-1a90-4202-89b5-d8fa69335e09,Entire home/apt,Copacabana,0.0
c2bfc3c0-f944-463d-a0f2-5ab766af99b3,Entire home/apt,-unknown-,2.0
e423987c-f8ce-43a0-a70e-e2a90c211314,Shared room,Vila Isabel,1.0
b0b3ce3a-28d5-47ab-a554-60b67d22f950,Private room,Copacabana,14.0
5544f5dd-46c4-4817-9a95-562a8da4dc1d,Entire home/apt,Copacabana,2.0
66f0da4d-bbd0-41b8-8051-aac38b73cfb3,Entire home/apt,Cosme Velho,3.0
6b9d4e76-e67f-4bef-adc1-6931445344dd,Entire home/apt,Botafogo,4.0
78e7c775-3a96-4673-b613-1fad0f8b85a5,Entire home/apt,-unknown-,0.0
657e1517-e7ed-4c8a-8b57-8e71747b2931,Entire home/apt,Copacabana,0.0
72713772-c845-48b8-ae70-aae21c683d1a,Entire home/apt,-unknown-,2.0
a76d2932-b408-4790-9222-d782be84bc7a,Entire home/apt,-unknown-,3.0
c832ac6c-3ee3-47dd-89ea-f57f441d2b1f,Entire home/apt,Leme,20.0
0624f364-a55a-470f-9165-4b3235feafa5,Entire home/apt,Copacabana,25.0
3874df52-762c-4369-8268-17fc2e3b6bfb,Private room,-unknown-,0.0
2bd60291-5a68-47f8-bb90-6e52a112708e,Shared room,Lapa,0.0
d904a9a3-7f78-4f7c-891a-59b770102278,Private room,Lagoa,3.0
7fe51685-d1c4-4d4b-b4a8-a7046d266b12,Entire home/apt,-unknown-,11.0
85efca38-0bd2-4cd6-8af3-4037c897c429,Entire home/apt,Copacabana,0.0
cfcfa722-867c-454d-90a7-b8cc02e493c4,Entire home/apt,Gávea,2.0
7efc8f02-bb0a-4d5f-b1ec-90a61a4f3c51,Entire home/apt,Flamengo,0.0
aaca91ba-4198-438a-a925-1f2839fc666b,Entire home/apt,-unknown-,0.0
48dbc8d6-3f37-43d8-859f-6d11de9a8d29,Entire home/apt,Copacabana,14.0
f5e2301b-2310-4d04-ba94-bb20e6af58bf,Entire home/apt,Maracanã,0.0
c3c6dbb3-18cf-4b5f-a547-c70a39247cdc,Entire home/apt,Recreio dos Bandeirantes,0.0
8399e7f8-84fe-4c70-85b0-d4527d2b87c6,Entire home/apt,Leblon,1.0
d7a500cb-2611-4d1a-82be-8b91b76547af,Entire home/apt,-unknown-,3.0
c8d856cb-d2da-4283-b1d0-3ebdb8eb22bf,Entire home/apt,Copacabana,2.0
f7067176-f7d1-4f9e-931f-f00b725fc262,Entire home/apt,Ipanema,31.0
0fda506d-c9fe-4682-87af-3c97838ab330,Private room,Tijuca,0.0
9afc1961-4837-4260-bca3-4d91be7b5ade,Private room,Copacabana,9.0
f847539a-3e6d-4b82-b0e4-6e665fb3fd78,Private room,-unknown-,2.0
caa87448-751d-4a84-9bc6-5717bcea02a1,Entire home/apt,Copacabana,15.0
94a4dbce-586a-4477-8e0e-d4b6972215fc,Entire home/apt,-unknown-,2.0
2d8c6356-2b4b-4824-a419-3a64547d2221,Entire home/apt,Glória,1.0
9a925d8f-2778-4244-81b4-31664fd68e66,Shared room,Méier,0.0
1d307bea-cc2a-4725-aefb-7626191de8f0,Private room,Copacabana,9.0
f94caffb-dd4f-4798-ae7f-1ba90e7d1089,Private room,São Conrado,1.0
178e1c45-280b-4354-962a-85bafbc5a8b4,Entire home/apt,-unknown-,4.0
5f5fda65-36cb-4cd3-b59d-1a7e6d1e15e3,Private room,Copacabana,40.0
8158d0fc-fc1e-484c-8629-4b44276ea6c0,Entire home/apt,-unknown-,0.0
36194e0c-1a64-44f5-866a-a686cf942b16,Entire home/apt,Ipanema,15.0
6caee9fd-9d2d-4447-8c31-f95e984f42ae,Private room,-unknown-,0.0
52d1ed26-1ab9-4cb2-ac34-c254096f7b01,Entire home/apt,Leblon,25.0
64ca2bf2-d963-409f-bff0-d425a338b060,Entire home/apt,Barra da Tijuca,17.0
90a0576b-5b1c-4c16-8f29-dd2601041180,Entire home/apt,Barra da Tijuca,0.0
6102770a-f27b-43d8-a09f-321c8021cd12,Entire home/apt,Copacabana,0.0
b75bc499-9068-418c-9b45-b48b4e83c4f4,Entire home/apt,Flamengo,77.0
30f35838-b0eb-41da-af2a-ba462761e809,Private room,-unknown-,0.0
490d0aab-8a15-4c34-b061-b3771040e5ce,Private room,Copacabana,1.0
6478c652-ddbb-4f98-bf39-a70ab592db08,Entire home/apt,Copacabana,0.0
09aaf539-424e-4fde-8df8-1d26e7da7c41,Entire home/apt,Glória,95.0
feea3ae5-96dd-4d3a-839d-160950343a82,Entire home/apt,-unknown-,0.0
862d7b7f-f7dc-45d7-91bb-b901679f5dab,Entire home/apt,Ipanema,52.0
b381a8a0-8ae0-4a2d-92a5-3bb413963175,Entire home/apt,-unknown-,0.0
74370215-2302-411c-befc-31bae326e83d,Entire home/apt,Copacabana,1.0
d60a855e-67cd-4a54-9345-89f91c5c6ac5,Entire home/apt,Ipanema,65.0
d940402f-5c38-4a69-ae6e-34ea1284316d,Entire home/apt,Copacabana,14.0
02d1dd0b-bd2e-47e5-8a55-6abbb3c6acb8,Entire home/apt,Vidigal,6.0
d9637138-8e4c-4153-aa4b-369c115e52b9,Private room,-unknown-,0.0
8ffc99ce-e4bb-4341-8547-8e7bfd40bbf1,Private room,-unknown-,1.0
274d32e1-5552-495e-9c34-799020ac0d94,Entire home/apt,Leblon,2.0
a721ee71-037b-4e08-8427-a0bd133e79df,Private room,Ipanema,0.0
5a95ee6f-5802-42d9-bee1-f7c86f449d79,Entire home/apt,-unknown-,0.0
cacf75e9-4955-4128-adbf-1fc9252e25aa,Entire home/apt,-unknown-,26.0
5853bea4-8ed9-41ce-be9f-8d3d86290d16,Entire home/apt,-unknown-,1.0
1d9317e8-af10-4c54-884a-2a779103d001,Private room,Estacio,1.0
ccf76ea7-d170-401f-866f-04e671b6fcdf,Entire home/apt,Copacabana,7.0
7754738b-1742-4d4d-aa33-32b7375d3ade,Entire home/apt,Ipanema,46.0
a40c149c-0078-49a9-98d0-d9b5ca1bd46f,Entire home/apt,-unknown-,0.0
9e7f19e9-ccf9-4a81-ba1f-25411a871875,Entire home/apt,Barra da Tijuca,0.0
fd6b097f-593e-4814-8485-a46330fcc7e6,Entire home/apt,Copacabana,2.0
daa61854-eff9-4cff-89b7-40a7ce8ad011,Entire home/apt,Copacabana,0.0
dfe837e4-9c36-4bea-bdf8-60597e32c45d,Private room,Leblon,0.0
cb12302b-efda-4f4d-b8bf-b2f87fd7ac92,Private room,Flamengo,1.0
a7089e2d-5d49-47fd-ac5d-3b70c228af94,Entire home/apt,São Conrado,9.0
79f0a262-ae48-447c-8802-84f6a211b0cf,Entire home/apt,Ipanema,13.0
017bd66c-1748-4291-8185-86363748e92e,Entire home/apt,-unknown-,8.0
85664df9-dd92-481a-a7de-0cded1698d91,Private room,Recreio dos Bandeirantes,2.0
c33c8dca-4b84-4e9f-b94f-3da5e9e9c60f,Entire home/apt,-unknown-,0.0
1b4739c5-a001-4213-b5b2-e5c0e75f4a73,Entire home/apt,-unknown-,1.0
edf521a1-7f58-4645-bd29-96461da8b806,Private room,Flamengo,0.0
3706f946-98e9-42c0-8378-9f1fb15f93b0,Entire home/apt,Tijuca,0.0
10873efc-0e6c-4781-8593-2800f7dbfb67,Entire home/apt,Ipanema,1.0
5f9da307-f008-48a0-8edf-ab128dc625be,Entire home/apt,-unknown-,1.0
6970fa67-8b3c-47cc-87c9-6869f2b34b53,Entire home/apt,Copacabana,8.0
f0010127-5fcc-4fb0-bed8-351eb9c4b6b7,Entire home/apt,Ipanema,7.0
39c2c344-252c-4b95-9b2e-2f11545083e5,Private room,Rio Comprido,6.0
58998cce-90bd-4f42-bd5f-9c50d32770ed,Private room,Centro,1.0
f2d5eaf8-fdaf-46cf-8e81-f8389e16ca98,Private room,-unknown-,2.0
7b364a8b-4a8c-453b-9564-2253ed4698ca,Private room,Tijuca,1.0
89014cea-574b-4d46-8515-c695078ca7ce,Private room,-unknown-,26.0
0f16ceb9-98aa-4b99-92c5-7cee909c392d,Entire home/apt,-unknown-,-3.0
cd7a01a7-c1a3-4fb1-bee5-cdd1dd1d6c64,Entire home/apt,Copacabana,7.0
9d5b9eda-c298-4b63-aec2-030d8cbcceda,Entire home/apt,Leblon,12.0
531ff338-6751-4d07-bc6c-12a8d712ac8d,Entire home/apt,-unknown-,1.0
66499312-98b4-4f59-b5bb-ed224bc6a6cd,Entire home/apt,Copacabana,0.0
77793826-d444-44fc-81fd-903806ee56b3,Entire home/apt,-unknown-,6.0
6fdcd432-fbac-4d63-a052-79571e64c3f6,Entire home/apt,-unknown-,8.0
01c3e40d-e766-4955-b4af-63a64b3c1c8c,Entire home/apt,-unknown-,14.0
d4ce04b6-f4f4-4b75-ac6b-61ad9cb850a4,Entire home/apt,Lapa,1.0
64e21f91-c6fd-4ad7-ba09-06b6ab566f03,Entire home/apt,-unknown-,2.0
7cb3031d-8af3-4a24-a9f6-e559d1f31791,Entire home/apt,Copacabana,8.0
7f1ea65c-271b-4d1e-83c1-509639ca8969,Entire home/apt,Santa Teresa,2.0
486e65f0-69ef-42f2-b572-202424cbfd65,Entire home/apt,Copacabana,0.0
61b8d211-6266-49a6-8e11-347d7ab8ed5d,Entire home/apt,Copacabana,0.0
d7370af1-da00-467f-9823-0846b3aeb4d2,Private room,Lapa,2.0
6ef81add-106f-456e-a9e8-0240a2401732,Entire home/apt,-unknown-,0.0
58cf9424-db76-475a-b004-7d2224783aaf,Private room,-unknown-,1.0
a70a4366-31be-410d-a814-bd6ea5d3f39e,Private room,Copacabana,0.0
a9fa5e16-d7a8-4398-94d3-0d7b59ce7d32,Entire home/apt,-unknown-,15.0
aea18698-f805-4b3f-9594-ef80e08e1063,Entire home/apt,Copacabana,3.0
acfa27f6-4cb4-4153-931a-a9eb785dfe06,Entire home/apt,Flamengo,0.0
d90667b8-7049-4a80-a2e1-10915f3a56d7,Entire home/apt,Leblon,0.0
db07becf-4451-4e53-9607-599197e1b8a7,Entire home/apt,Leblon,13.0
4357c920-90ac-4b12-a0f3-e7a9fc978153,Private room,-unknown-,0.0
ce712477-0b6b-475b-beab-9cc29fea4216,Entire home/apt,-unknown-,3.0
1f8906c5-bdf2-43f1-8253-dc61d6ca7f65,Entire home/apt,-unknown-,0.0
d1928e43-9968-4467-bf22-afe5b604ca98,Entire home/apt,Copacabana,0.0
8bad8269-9466-4942-93b8-a1fe44ffa636,Entire home/apt,-unknown-,0.0
b215762a-7fbb-4746-9cca-4f61d1d4f51b,Entire home/apt,Copacabana,7.0
1602efa3-ead9-4c87-bc2e-29766ba68e7e,Entire home/apt,-unknown-,9.0
4ebdd235-648e-47ea-8d23-1a9f9761d132,Entire home/apt,-unknown-,2.0
931d756c-26ed-4036-a6bb-dfb200cb4832,Private room,-unknown-,2.0
6d98581e-50a7-4440-ab2f-e8da5ed1f43d,Shared room,Santa Teresa,0.0
938cfc08-c82b-4dc9-8cbd-d7efee14b9d1,Entire home/apt,-unknown-,0.0
40d71cc4-05b8-4550-89a6-226a82b34af4,Entire home/apt,Copacabana,0.0
25003688-63e5-4b9c-b34e-46bce20368c3,Entire home/apt,-unknown-,0.0
86f8f138-417d-4916-9bf8-d2c3feedc29b,Private room,Copacabana,53.0
3828213d-bd74-41cd-81b0-153115ceff6c,Entire home/apt,Copacabana,0.0
8e6ade6b-a483-43ad-8d48-5ca8842afef7,Entire home/apt,Lapa,12.0
b1b4547b-1462-4706-843f-b5e3e51d84fb,Private room,-unknown-,0.0
93c330f5-b9e3-4828-9a95-fb9e0365985c,Entire home/apt,-unknown-,3.0
17d0be07-a9f5-47de-84e1-ded178471dbf,Entire home/apt,-unknown-,0.0
75ddb111-3a75-4786-81c5-f89bcfbbe887,Entire home/apt,Leblon,2.0
89183814-107c-4997-849f-1255b224a2f7,Private room,-unknown-,14.0
08f30ae3-96b6-40bb-89cd-4768ebb6a8f9,Private room,Santa Teresa,0.0
d3c5f9c3-723d-41dd-88ed-34777714168d,Entire home/apt,-unknown-,1.0
f125f5ec-45b1-4c9a-a7b0-f1f5bae0578c,Entire home/apt,-unknown-,0.0
bd3b7852-93e2-4ba5-afef-f5c71a3aa5da,Entire home/apt,-unknown-,0.0
a4b05965-3cc1-4de2-8501-023decc60534,Entire home/apt,-unknown-,2.0
8300316b-4c77-4fcb-bd76-e983b40329e8,Entire home/apt,-unknown-,0.0
fea772ad-b70c-4629-8b7f-0a9a78c3a9c4,Entire home/apt,Copacabana,0.0
fc1a383f-8a8a-421b-a9c5-48cadb420b16,Entire home/apt,-unknown-,2.0
14fbceb3-b79b-44c0-bdfc-af2fd8fd698c,Entire home/apt,-unknown-,1.0
df6792b7-8467-45f9-8c71-49024aa50993,Entire home/apt,Copacabana,2.0
c64c2531-fd38-460e-a558-6895be44d7a1,Entire home/apt,Copacabana,1.0
9ddf7806-7e32-40f7-83f4-348217302b35,Entire home/apt,Ipanema,48.0
9fbceb46-a00d-4bf3-afdd-38b025480a3c,Private room,-unknown-,1.0
e59c67d9-de3e-4e0b-aaab-7536068460ee,Entire home/apt,-unknown-,2.0
c8a30bc0-8be9-4cc2-adc9-3d87ee84a70f,Entire home/apt,Copacabana,0.0
b84f708d-e0fc-4638-b7a5-addb9aeabeae,Entire home/apt,Barra da Tijuca,7.0
edac06aa-ca06-4fd8-9e9e-5cbedda5b969,Entire home/apt,Ipanema,0.0
df65ca56-e4b8-4744-833e-3a36c1be0500,Entire home/apt,-unknown-,0.0
947b1f14-27a5-4a78-8840-3c9ab3d1c02b,Private room,-unknown-,0.0
b8602f3d-b39e-479a-a7d7-f3bd8abaeeee,Entire home/apt,Laranjeiras,32.0
c33bd587-d6c3-489e-b37e-f108a5f38705,Entire home/apt,-unknown-,4.0
8c8ed999-937b-46a4-bd1e-4bb598924d3a,Entire home/apt,Botafogo,0.0
e63efb8e-d1a3-4f09-bf21-86b1139bb01d,Entire home/apt,-unknown-,0.0
2b691725-7cd1-48cc-a65e-a64eeb6d5507,Entire home/apt,Catete,5.0
d221c2c2-dfb3-4d0b-9bfb-90a006b6d097,Entire home/apt,Copacabana,0.0
a6eb9317-966d-445f-a4fa-92363ad7b07f,Entire home/apt,Ipanema,33.0
0f4b09d6-385a-4ff9-81b5-b3ed3935ce5d,Entire home/apt,-unknown-,6.0
ffa2a1ba-a660-4119-8002-790b8d93205e,Private room,Copacabana,4.0
5d57c071-8ae6-4cfa-960b-6f9db22d3c9e,Entire home/apt,Botafogo,0.0
797620ff-9370-49b7-9529-434c0338a74a,Entire home/apt,Copacabana,6.0
1f418fbd-68d2-4998-bead-0bb5dc78e8ff,Entire home/apt,Santa Teresa,1.0
c3ba41b9-d606-48b2-8d01-7b04940e75f7,Entire home/apt,-unknown-,1.0
d7f3292b-161c-452e-9a8f-e1152fd78742,Entire home/apt,Maracanã,0.0
fd22ad23-59f8-4949-b7c3-55ca7ea4fd4b,Entire home/apt,-unknown-,1.0
410b1d28-d5b4-4fa6-bb10-4ea95699cdc7,Entire home/apt,Leblon,3.0
4715a29b-2688-452b-a606-c6b6684d77df,Entire home/apt,-unknown-,2.0
ead5a237-6c96-467d-9692-cb22b12164d2,Private room,-unknown-,0.0
81994eb3-5c2f-42b0-b821-bb7bb45e0eb8,Private room,-unknown-,0.0
2d198131-e398-4ff0-9c57-34d29806fd13,Entire home/apt,Ipanema,2.0
59e97eb0-72b8-4f57-8ced-3c3bb0e30e82,Entire home/apt,-unknown-,1.0
e8bfaf6f-a53d-4353-8118-27ce6e785954,Private room,Centro,35.0
f0932869-34b4-4228-983d-b117d0f39cc1,Shared room,Leblon,4.0
972847b8-1eb7-42d2-98e3-24b71a1eaaae,Entire home/apt,Lapa,0.0
67cd7522-bf8b-4334-9663-5a4cc8225661,Private room,-unknown-,87.0
eb0a37d8-7c3f-4937-9947-7ee4d964d914,Entire home/apt,Copacabana,8.0
5e45e4d1-dca3-42b0-938a-c756cbc6037e,Entire home/apt,-unknown-,7.0
70a76882-50c6-44d0-abac-93236423dadf,Entire home/apt,Copacabana,0.0
0a3cb6b1-1202-43cf-b89f-8782041443a6,Entire home/apt,Leblon,29.0
1d551b3a-e635-477a-a564-8d761c560edb,Private room,-unknown-,0.0
75c25793-e092-4fb3-97ac-ae4b9ac0e1cf,Entire home/apt,-unknown-,3.0
f298b706-8da2-46d0-a81e-3f4ff098acba,Entire home/apt,Recreio dos Bandeirantes,2.0
0d7b6e32-d701-4558-a52d-5248fb4f699e,Entire home/apt,Recreio dos Bandeirantes,0.0
ad391314-ef8f-425a-8c81-4d456a2d96e1,Private room,Lapa,0.0
839584c3-fdee-447a-a2d1-ca41a2a2ab35,Private room,Tijuca,1.0
69dd7b20-c765-48ea-9aa2-bedfca901837,Entire home/apt,-unknown-,4.0
e8c42239-9a6c-4424-b193-ebecb72a3872,Entire home/apt,-unknown-,3.0
46080268-459c-46fe-b3ef-ecfc78c69cd4,Entire home/apt,Copacabana,0.0
1921dea8-c813-44f9-b9d0-b3d7b162cb50,Private room,Leblon,3.0
bcfa72f3-8366-43cf-b98f-c36244ca4eb2,Entire home/apt,Lapa,30.0
e7e77473-07c5-491e-b070-8f84bc8470dd,Entire home/apt,-unknown-,3.0
e9542cba-68b2-4371-bccd-76f82e74829d,Entire home/apt,Copacabana,116.0
fa72a573-9333-4883-b585-2aedbba5d807,Entire home/apt,-unknown-,0.0
f8c70f16-4db7-417d-9418-615562030833,Entire home/apt,Copacabana,0.0
d3727c41-53e9-4b31-9751-a8c7247952a2,Entire home/apt,Ipanema,0.0
c82d7059-31e1-4fc0-82f0-163599b20043,Private room,-unknown-,2.0
5236a78e-dc74-49c6-9218-115a5afe2c93,Entire home/apt,-unknown-,0.0
db537833-09cf-49c4-826a-aa79794162e2,Entire home/apt,Leblon,14.0
7bf4e7ef-205e-4cf6-97a7-13b6742c2189,Shared room,-unknown-,0.0
139e492c-973c-4ff2-8774-957f9f275a87,Entire home/apt,Copacabana,15.0
d3ac572a-3927-4b2b-8f45-5600cc72c5d8,Entire home/apt,-unknown-,0.0
3f2461e8-51f3-42f6-8903-e548953b654c,Entire home/apt,-unknown-,0.0
ba40c710-d64e-4a78-b6ec-c441a4340cd3,Entire home/apt,-unknown-,0.0
4397bda1-750c-462a-b43a-b655b8c6ee6c,Entire home/apt,-unknown-,0.0
2e9c9ea0-1bec-4c80-b87b-fb495c80575f,Entire home/apt,-unknown-,3.0
a225c875-3025-4730-87ce-1b07abedaff0,Entire home/apt,-unknown-,4.0
2ca7a9f6-be13-4461-8c76-bda75744caa3,Entire home/apt,-unknown-,1.0
e0666783-d04f-4803-b251-fcd65cd6fa3d,Entire home/apt,Copacabana,7.0
a341656a-b902-4355-9743-8fc4367d6c07,Entire home/apt,-unknown-,0.0
9d8a793a-eae8-4c93-9d9d-b0c4f09f7dd3,Private room,Lapa,0.0
ef340f49-d5ed-4609-b8e3-121ac5e7954d,Private room,-unknown-,0.0
2ffc0df0-e189-4b45-a090-a637121fef41,Entire home/apt,-unknown-,44.0
ad6c50ad-0fd3-4d10-9164-771375e26424,Entire home/apt,Recreio dos Bandeirantes,0.0
23be77b1-ad88-43e3-a641-e324e037d0c2,Private room,-unknown-,2.0
fe542441-54d6-406f-a1c3-bc170f7cf16b,Entire home/apt,-unknown-,0.0
e44b25a3-3a0c-46e6-9928-c27cfcdf540d,Entire home/apt,Santa Teresa,1.0
7811b7e8-fc93-4b79-a6b4-d06da3f094d9,Entire home/apt,Copacabana,47.0
0e4e3ee4-d822-4354-9525-532a5bc5ea4d,Shared room,-unknown-,12.0
5c35cee9-3f99-4595-bc37-ad63ffac1e59,Entire home/apt,Urca,0.0
5ef64152-fc21-43d1-a307-9aaea7bc281a,Private room,Copacabana,52.0
92985dd7-fc17-4fa8-b9fd-8b742346736b,Entire home/apt,Barra da Tijuca,0.0
001e3ca7-59c3-4a45-a231-a90cf3d92a01,Entire home/apt,-unknown-,0.0
6f575bf7-555b-4e54-bfc3-7736a46ee0c0,Entire home/apt,-unknown-,0.0
704c654a-17d6-4bfb-82fc-5342c180c2a6,Entire home/apt,Copacabana,3.0
0146e9e2-fe5b-4a9d-970f-e29eb83da824,Entire home/apt,-unknown-,0.0
709311ed-a438-47d7-95c1-21c3b322c3c8,Entire home/apt,-unknown-,0.0
22ced05f-4ad3-4322-a56f-72588a486af3,Entire home/apt,-unknown-,1.0
571194b9-97fd-4aa2-8d66-041704919947,Entire home/apt,-unknown-,0.0
43cd1ab8-7834-476f-8e14-cb14fdd4bbbb,Shared room,-unknown-,17.0
42a29b5d-2784-41f1-8704-256910f5af62,Entire home/apt,-unknown-,0.0
ba8170a9-8c96-46d6-ad4a-223693a46fbb,Shared room,-unknown-,2.0
d13a073b-9a8c-4164-815f-f45ab80e617d,Entire home/apt,Copacabana,14.0
0f4fc5b8-8fbe-4f07-9238-5c316452b127,Entire home/apt,-unknown-,0.0
ea16c897-0ea3-48cb-8f50-fee2f8ebfeb0,Entire home/apt,-unknown-,0.0
c7edbf98-9042-42aa-bba1-85da1afb0398,Entire home/apt,-unknown-,3.0
8d883077-f7cd-49ec-908a-0fac4c857149,Shared room,Botafogo,0.0
f9b6392f-8a89-4b1e-8fd3-19871a9de56a,Private room,-unknown-,28.0
f81491f9-c372-4f81-b2fc-9a2049e95293,Private room,-unknown-,2.0
11f7c503-6a9e-4870-9bd3-fb315f37becc,Entire home/apt,Copacabana,1.0
3b50d280-274d-44ad-9390-931d04e86455,Entire home/apt,Copacabana,9.0
3a6b8639-4538-4daa-8b5e-4e773f44b9b1,Entire home/apt,Tijuca,0.0
bce3f679-4d5d-4072-8920-3a2a53af84f8,Entire home/apt,-unknown-,1.0
a7124e9b-e834-443c-9e84-42243ec8128f,Private room,Botafogo,1.0
09b7244f-b497-4850-a7c4-376d50197589,Entire home/apt,Ipanema,1.0
