incident_id,timeline.incident.day,timeline.incident.month,timeline.incident.time,timeline.incident.year,actor,action,attribute.confidentiality,attribute.integrity,attribute.availability,asset,asset.variety,confidentiality.medical_records,confidentiality.payment_records,confidentiality.personal_records,confidentiality.total_record_count,victim.employee_count,victim.state,victim.country,victim.victim_id,summary,reference
f5301aa0-e3ac-11e7-8742-2bc46bd10713,3.0,10.0,,2015,internal,misuse,True,False,False,server,s - database,1000.0,0.0,0.0,1000.0,101 to 1000,AL,US,Atmore Community Hospital,"An Atmore Community Hospital employee was terminated for accessing the electronic record of approximately 1,000 patients without an appropriate work-related reason, according to a press release from Infirmary Health.  The breach of the patients’ privacy was discovered during a routine audit on Nov. 18, Director of Marketing Lauren Giddens said in the release.",https://www.databreaches.net/al-atmore-community-hospital-fires-employee-who-snooped-on-1000-patients-records-for-more-than-one-year/; http://www.atmoreadvance.com/2016/12/28/ach-fires-employee/
057F49AC-11F1-4BEB-9006-F71229AD1F32,6.0,11.0,,2012,external,physical,True,False,True,user dev,u - laptop,27799.0,0.0,0.0,27799.0,1001 to 10000,TN,US,"Blount Memorial Hospital, Inc",,
DCECA876-CB5A-44C7-9181-F457C218718E,20.0,7.0,,2013,external,physical,True,False,True,user dev,u - laptop,0.0,0.0,0.0,0.0,101 to 1000,VT,US,Caledonia Home Health and Hospice,"The organization has sent notifications to patients that a nurse’s Netbook computer was stolen from her home on July 20 and has not been recovered. The computer included a home health program called Palmwyse that contained protected information including Social Security numbers, but the company is not disclosing other compromised information or the number of affected patients. It will have to disclose more details to the HHS Office for Civil Rights. The notification letter does not include an offer of paid credit and/or identity theft protection services.","http://www.esecurityplanet.com/network-security/caledonia-home-health-care-admits-security-breach.html, http://www.atg.state.vt.us/assets/files/NCHC%20Breach%20Notification%20Letter.pdf, http://www.healthdatamanagement.com/news/breach-notification-hipaa-privacy-security-46481-1.html, http://healthitsecurity.com/2013/08/13/caledonia-home-health-and-hospice-reports-data-breach/, "
fde13a70-8ccd-11e7-811e-83915e56fc98,,12.0,,2016,external,hacking,True,True,False,person,p - customer,0.0,0.0,0.0,0.0,101 to 1000,CA,US,Synergy Specialists Medical Group,Synergy Specialists Medical Group reports their email system compromised,https://oag.ca.gov/ecrime/databreach/reports/sb24-66062
0A8C7043-1776-456D-AD0D-34552BF63C0D,13.0,8.0,,2012,external,physical,True,False,True,user dev,u - desktop,2603.0,0.0,0.0,2603.0,101 to 1000,CA,US,Stanford University Medical Center,,
c6c8ec20-e210-11e7-8553-197c24c367d2,,,,2017,external,social,True,True,False,person,p - unknown,1200.0,0.0,0.0,1200.0,101 to 1000,,US,UPMC Susquehanna,"UPMC Susquehanna has notified 1,200 patients treated at various UPMC Susquehanna locations that their personal information — including names, dates of birth, contact information and Social Security numbers — may have been inappropriately accessed.  The breach was discovered on Sept. 21, when an employee reported suspicious activity to the information technology staff. As a result of UPMC Susquehanna’s internal investigation, it is believed that through a phishing attack the information may have been accessed.",http://www.dailyitem.com/news/upmc-susquehanna-notifies-patients-of-data-breach/article_ee1b32c6-cbb6-11e7-97e6-bf68278e1b03.html; http://wnep.com/2017/11/17/1200-people-affected-by-data-breach-at-upmc-susquehanna/
8f039760-8ea7-11e8-a076-fd59426460e5,,7.0,,2018,internal,error,True,False,True,media,m - documents,26.0,0.0,0.0,26.0,small,,NZ,Pacific Radiology’s Dunedin Hospital,An employee from Pacific Radiology’s Dunedin Hospital in New Zealand lost a physical paper file that held personal information of 26 breast cancer patients,https://www.healthimaging.com/topics/practice-management/radiology-employee-loses-file-data-26-patients
619D0EDC-D415-479F-93F0-2FF9AB9B5F91,20.0,11.0,,2014,internal,misuse,True,False,False,server,s - database,0.0,0.0,0.0,1449.0,11 to 100,FL,US,"Baptist Primary Care, Inc.","Patient names, dates of birth, and Social Security numbers stolen by an employee and used to commit identity theft",https://ocrportal.hhs.gov/ocr/breach/breach_report.jsf; http://www.efortresses.com/2014-Breaches-Matrix.htm
ABB7CDF4-8F13-4045-B993-43144C2DD06E,7.0,8.0,,2010,internal,error,True,False,True,media,m - documents,300.0,0.0,0.0,300.0,unknown,,IE,Cavan Monaghan General Hospital,"A doctor has been found guilty of serious professional misconduct after up to 300 medical records of 32 patients were discovered dumped on open ground. The patient records from the Cavan Monaghan General Hospital group were found on waste ground in black bags, after they were first taken home by Dr Ogbonna Anoke, the Medical Councils fitness-to-practise committee was told yesterday. Dr Anoke was accused of taking home documents between January 1st and August 7th, 2010. He was also accused of failing to dispose of the material adequately and of leaving some behind in his home after he moved out. The hearing heard that documents included patient names, dates of birth, details of their illnesses, radiology reports and theatre waiting lists. In its judgment, the committee found Dr Anoke guilty of serious professional misconduct on the counts of failing to dispose of the records adequately and leaving some records behind, but did not consider the charge of taking the documents home to amount to serious professional misconduct. The inquiry was told that a journalist had discovered the medical documents on open ground in a housing estate at Swellan, Cavan town, on August 7th, 2010. Sandra Mac Liammoir told the inquiry that a lot of the documents mixed with household waste referred to Dr Anoke. She contacted Cavan County Council and the material was examined by litter management officer Gerry ORourke. He also found material including a boarding pass, personal letters and material from a debt collection agency, all of which referred to Dr Anoke. There were also clinical records from the hospital, including radiology and theatre reports which named patients and contained details of their treatments. He said the council did not pursue a prosecution, as it was understood that by then, he was outside the jurisdiction. The hearing was told Dr Anoke had told a hospital inquiry that he had vacated his home in June 2010 and had inadvertently left two bags of files there which had not been properly disposed of. Patients whose records were affected were contacted and the situation explained and Dr Anoke had apologised to them. The Medical Council is expected to announce its sanction later.",http://www.irishtimes.com/newspaper/ireland/2013/0212/1224329951036.html
5F6CDFE1-2A28-471E-BA81-82ED0A047C9F,22.0,7.0,,2012,external,physical,True,False,True,user dev,u - desktop,0.0,0.0,0.0,0.0,unknown,CA,US,St. Therese Medical Group,"Computer stolen from medical group's offices contained name, DOB, SSN, date of treatment, and financial information.","http://oag.ca.gov/system/files/Sample%20Patient%20Notification_1.pdf?, http://oag.ca.gov/system/files/Sample%20Provider%20Notification_1.pdf? "
0bfdd350-d555-11e7-bfad-07ede9e0bc7c,,11.0,,2016,internal,misuse,True,False,False,media,m - documents,0.0,0.0,0.0,1.0,unknown,MO,US,," An in-home health care nursing assistant from St. Joseph faces federal charges of wire fraud and aggravated identity theft.  Ashley N. Garr, 32, is accused of using bank account information taken from a client to illegally transfer $180,000. Tom Larson, Acting United States Attorney for the Western District of Missouri, cautioned the charges are only accusations.  Garr’s preliminary hearing was held Monday, and she has been released on bond.  According to an affidavit, Garr worked for the victim for approximately a year, leaving employment in 2015. Garr visited her victim in November 2016 and allegedly stole bank account information.  In March 2017, the victim discovered unauthorized payments being made from her account. The affidavit lists $181,065 transferred in a series of 28 payments from Jan. 24 to March 31, 2017.  The case was investigated by the FBI and the Internal Revenue Service-Criminal Investigation unit.",http://www.newspressnow.com/news/local_news/local-home-care-nursing-assistant-faces-federal-charges/article_52745199-9a23-526a-809f-e6c26684b114.html
95A90A7D-4245-4849-9421-152F649B1422,7.0,7.0,,2012,internal,misuse,True,False,False,server,s - database,0.0,0.0,0.0,0.0,unknown,MD,US,Christina Care,"An employee accessed patient health records without a valid business reason.  The investigation determined that the employee, who wanted to be a nurse, accessed the records because she was interested in their treatment (these were primarily trauma and emergency patients).",http://www.oag.state.md.us/idtheft/Breach%20Notices/itu-226406.pdf
18182844-FB66-42E9-813D-9351BA76B66F,,,,2010,internal,misuse,True,False,False,unknown,unknown,0.0,0.0,0.0,0.0,unknown,GA,US,,Nursing home employee steals patient data for identity theft,http://bainbridgega.com/bnews/bnews.php?Nursing-Home-Identity-Theft-9610 (20140126)
ADC3CE6B-39C3-4868-B6DB-A2BE474BBDF4,,,,2013,external,misuse,True,True,False,person,p - end-user,0.0,0.0,0.0,0.0,1001 to 10000,FL,US,"Boca Raton Regional Hospital, Inc.","Federal authorities charged eight people with identity theft for filing fraudulent federal tax refunds in five separate cases, including that of a former Boca Raton Regional Hospital scheduler.  Shalamar Major had access to the personal information of the hospital’s patients and gave it to Tanisha Wright in exchange for the promise of future payments, according to a federal indictment against both of them. Wright allegedly used that information to file 57 fraudulent tax returns seeking $306,720 in refunds. She received the money on debit cards and split the proceeds with Major, according to the charges.",http://www.bizjournals.com/southflorida/news/2013/02/05/boca-raton-hospital-employee-among.html
e5dd8c10-8f44-11e8-a74f-e5450456a5bf,6.0,7.0,,2018,internal,error,True,False,False,media,m - documents,0.0,0.0,0.0,0.0,small,,IL,Taf Adoption Agency,"A Tel Aviv resident was shocked to find thousands of highly confidential documents from a leading Israeli adoption agency strewn on a sidewalk in the city.  The files from the Taf adoption agency listed names of hundreds of adoptive parents and children between the years 1999-2016, and in most cases included their medical records, mental health evaluations, bank statements, and police reports",https://www.timesofisrael.com/police-probe-after-adoption-agencys-files-found-strewn-on-tel-aviv-street/
481AC9C4-40FC-408F-936A-CF8BC8FF76EC,18.0,2.0,,2014,external,error,True,False,True,media,m - documents,617.0,0.0,0.0,617.0,unknown,OH,US,Shaker Clinic,"Shaker Clinic in Ohio, a psychiatric care facility for adults and seniors, reported that 617 patients were notified of loss of paper records on February 18.  There is no statement on their website at this time that provides any explanation of the incident and they did not respond to an email inquiry sent last week.",http://www.hhs.gov/ocr/privacy/hipaa/administrative/breachnotificationrule/breachtool.html; http://www.phiprivacy.net/four-more-breaches-added-to-hhss-breach-tool/
D5148ED3-778D-4363-A572-496574F1A349,,,,2014,internal,error,True,False,False,media,m - documents,0.0,0.0,0.0,0.0,unknown,MO,US,Midwest Womens Healthcare Specialists,"Medical records are supposed to be confidential, the information protected by federal and state law. But on Monday, personal information of several patients, who had been treated at the Midwest Womens Healthcare Specialists at Research Medical Center, ended up strewn across a neighborhood at 63rd Street and Prospect.  Witnesses said the medical records found in the field, came from Research Medical Center about a quarter mile from where they were found. FOX 4 spoke to one woman whose medical records were discovered in the field.  Honestly I am shocked, speechless and honestly just curious about how they came out of the doctors office and into public view, said the woman who did not want to be identified on camera.  A man FOX 4 spoke to, who also did not want to be identified, said he was driving along 63rd street on Monday around 2:00 p.m. And saw pink papers blowing across the street. He pulled over, saw they were medical records and traced them back to a dumpster behind research medical center where he could see them blowing out of the dumpster. 24 hours later FOX 4 located some more of them, still lying in a field.  FOX 4 located the womans contact information off the medical records and gave her a call, reading off her personal information to her.  How did you get my number? Very confused, shocked and speechless, said the woman when asked what she thought at the time of the call.  A spokesperson for Research Medical Center acknowledged the issue and directed FOX 4 to a representative from the Midwest Womens Healthcare Specialists, who as of Tuesday issued the following statement.  At Midwest Womens Healthcare we take patient privacy very seriously. We continue to thoroughly investigate this issue and will take appropriate action based on our findings.  Midwest Womens Healthcare is in the process of determining which patients may have been affected and intends to notify them as soon as possible.  FOX 4 asked the woman about what her expectations of privacy were at the time she went into the doctors office and signed all of the paperwork.  That my information would be kept private. That it would be secured with the hospital, and the doctors office, with the nurses. Thats a breach of confidentiality, she said. I was assured at the moment and very apprehensive at the time.  In fact, patient privacy is a federal law. The Office for Civil Rights enforces those laws, called the HIPPA Privacy Rules, which protects the privacy of individually identifiable health information.  A healthcare provider who violates a patients privacy rights under HIPPA is facing not only civil penalties by the government but criminal penalties as well, said Maureen Brady, of McShane & Brady, Attoneys at Law. That is why HIPPA is enacted. These healthcare providers are entrusted with your most private information, the information about your body, the information about your mind.  Attorney Maureen Brady says that criminal penalties for HIPPA violations can be as much as $50,000 for each violation can also carry prison time. ",http://www.kmbc.com/news/patient-records-found-outside-research-medical-center/26071174; http://fox4kc.com/2014/05/20/medical-records-with-private-information-found-strewn-across-local-field/
D0CC2F4B-6A10-4078-832D-0AEFA9BEAA20,,11.0,,2013,external,physical,True,False,True,media,m - documents,960.0,0.0,0.0,960.0,unknown,,AU,Amberley Park Medical Centre,"A medical centre that kept sensitive health records of nearly 1000 patients in a garden shed on a disused property in Melbourne's south-east has been reprimanded for breaching privacy laws.  Boxes of records containing the personal details of patients were discovered at the Narre Warren South site when the shed at the Amberley Park Drive property was broken into in November 2013.  Australian Privacy Commissioner Timothy Pilgrim investigated and found the medical centre that owned the property had breached the Privacy Act by failing to properly secure the information.  The neglected files included names, addresses, Medicare numbers, dates of birth, occupations and results of medical investigations of about 960 patients who used the Amberley Park Medical Centre that operated at the address until April 2011. Most of the records related to patients who visited the centre prior to 2004.  The owners of the property now run Pound Road Medical Centre in Narre Warren South.  Mr Pilgrim found the medical centre had failed to take reasonable steps to secure the sensitive medical records and had also failed to de-identify or destroy the information that it no longer used.  The investigation found the medical centre computerised patient records after November 2004 but that hard copy records were also kept in a locked room on the site.  The paper files remained inside the building for about 18 months after the Amberley Park Medical Centre shut until renovations began at the site and the files were moved to the garden shed, which was secured with three padlocks.  Pound Road Medical Centre told the Commissioner during its investigation that it had not realised the documents included ""some health records"".  A practice manager at Pound Road Medical Centre told Fairfax Media she did not wish to comment on the investigation.  The Commissioner found Pound Road Medical Centre should have known that the information included sensitive personal and health information and that there were no circumstances under which it would have been reasonable to keep such records in a garden shed, particularly when the property was unused.   The Pound Road Medical Centre has agreed to undertake a risk assessment regarding the way it manages personal information, review its privacy policy, organise privacy training for staff, and develop a data breach repsonse plan.","http://www.smh.com.au/victoria/medical-centre-in-narre-warren-south-breached-privacy-laws-by-keeping-files-in-shed-20140715-zt7qw.html; http://www.itnews.com.au/News/389686,medical-records-discovered-in-garden-shed-after-robbery.aspx?utm_source=feed&utm_medium=rss&utm_campaign=editors_picks"
A1849F47-C227-4CED-9340-C9B6D27D6ADA,27.0,7.0,,2012,external,hacking,True,False,False,unknown,unknown,550.0,0.0,0.0,550.0,unknown,IN,US,Adult & Child Care Center,,http://www.hhs.gov/ocr/privacy/hipaa/administrative/breachnotificationrule/breachtool.html (20140415)
D76A375E-6B3A-441F-95FC-5254EFD987E0,31.0,8.0,,2015,internal,hacking,True,False,False,server,s - database,1.0,0.0,1.0,1.0,1001 to 10000,,CA,Joseph Brant Hospital,Privacy breach at Joseph Brant Hospital leaves more questions than answers.  nurse at Joseph Brant Hospital snooped in his electronic patient record.,http://www.thespec.com/news-story/6554398-privacy-breach-at-joseph-brant-hospital-leaves-more-questions-than-answers/
D244EEC1-81A2-4325-AAED-2DDCAC802B97,,,,2016,external,error,True,False,False,media,m - documents,1468.0,0.0,1468.0,1468.0,1001 to 10000,TX,US,Midland Memorial Hospital,"MIDLAND MEMORIAL HOSPITAL ANNOUNCES POTENTIAL PHI BREACH  Midland Memorial Hospital has announced that some of its patients' protected health information has potentially been viewed by unauthorized individuals.  On April 8, 2016, the Midland, Texas-based hospital was alerted to a privacy breach that exposed patients' names, addresses, dates of birth, medical diagnoses, medications, medical procedures, physician's notes, medical record unit numbers, medical account numbers, and health information. In some cases, patients also had their Social Security numbers exposed.  Patients' PHI was left unprotected at a private residence by Mario M. Gross, M.D., a physician who had previously worked at the hospital. The paper files were left in an area where they could potentially have been accessed by members of the public.  Once alerted to the security breach, staff from the hospital visited the residence and retrieved and secured the records. ",http://www.hipaajournal.com/midland-memorial-hospital-announces-potential-phi-breach-3496/; http://www.hipaajournal.com/midland-healthcare-providers-inform-patients-privacy-breach-3520/
12cd65e0-0279-11e9-aee0-f7420d4f3238,,,,2018,external,hacking,True,True,False,server,s - mail,1117.0,0.0,0.0,1117.0,unknown,TX,US,CCRM Dallas-Fort Worth,"CCRM Dallas-Fort Worth has become aware of a potential data security incident that may have resulted in the inadvertent exposure of patients’ personal and health information. Although at this time there is no indication that an unauthorized party actually accessed or viewed patient information or evidence of patient information being misused, we have taken steps to notify anyone who may have been affected by this incident.   On October 4, 2018, we discovered that a former nurse’s email account had been accessed by an unknown, unauthorized third party. Upon learning that some patients had received spam email messages from the nurse’s account, the practice immediately contacted its IT vendor to deactivate the account and determine what information may have been impacted. The investigation determined that an intruder could have viewed or accessed patients’ names, addresses, email addresses, health information, insurance information and medical history within the account, and for a limited number of patients, Social Security numbers and driver’s license numbers.   Although there is no evidence that an unauthorized third party actually viewed or accessed patient health information and we are not aware of anyone’s information being misused, we take your privacy and security very seriously and have taken steps to prevent a similar event from occurring in the future. Notification letters mailed on December 3, 2018 include additional information about what happened and a toll-free number where patients can learn more about the incident. The call center is available Monday through Friday between 10 AM to 10 PM Central at 1-800-939-4170.   The privacy and security of patient information is a top priority for CCRM, which deeply regrets any inconvenience or concern this incident may cause.",https://www.databreaches.net/ccrm-dallas-fort-worth-notifies-patients-of-data-security-incident/; https://www.ccrmivf.com/wp-content/uploads/2018/11/CCRM-Dallas-Data-Security-Incident.pdf
05A40554-4D38-4C88-8F7F-BEF62E0375C6,29.0,6.0,,2010,partner,error,True,False,True,media,m - disk media,130495.0,0.0,0.0,130495.0,25001 to 50000,NY,US,Lincoln Medical and Mental Health Center,,
A7F4E9C6-020D-47C3-9EB6-B85ADA380E0E,,5.0,,2013,external,physical,True,False,True,media,m - unknown,2500.0,0.0,0.0,2500.0,101 to 1000,OH,US,Wood County Hospital,"Authorities are investigating the theft of radiology films of between 2,000 to 2,500 patients stolen in March from a Wood County Hospital storage room.  Films contained patient names, medical record numbers, date of exam, and in some cases, date of birth, officials said. The hospital is working with the police department and plans to install a new security system and implement other security measures for the records facility, Ms. Harned said.",http://www.toledoblade.com/Police-Fire/2013/05/09/Police-probe-theft-of-radiology-films.html
322F47AA-E1A1-4F06-92F3-1A5B815AA6C9,23.0,12.0,,2013,external,physical,True,False,True,user dev,u - laptop,1411.0,0.0,0.0,1411.0,1001 to 10000,NJ,US,"Inspira Health Network, Inc.",Laptop stolen from hospital,http://www.phiprivacy.net/inspira-vineland-notifying-patients-about-december-theft-of-computers-with-phi/ (20140304);http://www.phiprivacy.net/nj-computer-stolen-from-inspira-medical-center-vineland/ (20140304);http://www.phiprivacy.net/inspira-vineland-notifying-patients-about-december-theft-of-computers-with-phi/ (20140304)
39941F5D-5D44-4B08-8136-3724EBCC0037,1.0,10.0,,2010,external,hacking,True,False,False,user dev,u - desktop,19264.0,0.0,0.0,19264.0,unknown,OK,US,"University of Oklahoma-Tulsa, Neurology Clinic",,
e4de3a00-8e7f-11e8-8003-e3ff5269fee2,,,,2016,internal,misuse,True,False,True,person,p - customer,0.0,0.0,0.0,0.0,small,NC,UM,Trinity Elms Assisted Living Facility,"Smith, a former employee of the Trinity Elms Assisted Living Facility in Clemmons, was accused of stealing money in 2016 from Martha Umberger, 83, a resident at the assisted-living facility, prosecutor Sara Loebner said. At that time, Smith worked at the facility for about a year, and Martha Umberger was 81.",https://www.journalnow.com/news/crime/former-assisted-living-worker-pleads-guilty-to-identity-theft/article_c36762c0-80b0-58c5-a1e8-56c5f639fad9.html
87CB5911-53B6-448B-89B1-560691C06520,15.0,8.0,,2012,internal,error,True,False,True,unknown,unknown,0.0,0.0,0.0,2376.0,1 to 10,KY,US,"Alexander J. Tikhtman, MD",Device lost containing patient information ,"http://www.phiprivacy.net/?p=10635 February 4, 2012"
86D55AE1-BB50-4D80-8552-F2B9C51D35B5,12.0,11.0,,2010,external,hacking,True,False,False,server,s - unknown,231400.0,0.0,0.0,231400.0,11 to 100,NH,US,"Seacoast Radiology, PA",,
FEC1C06A-AE20-43B6-962E-5E1491375B3A,29.0,5.0,,2012,partner,error,True,False,False,user dev,u - desktop,3000.0,0.0,0.0,3000.0,unknown,,GB,National Health Service Surrey,Medical information was left on hard drive that was subsequently auctioned to public. The error was by NHS Surrey's data destruction vendor.,http://www.ico.org.uk/news/latest_news/2013/ico-issues-nhs-surrey-monetary-penalty-of-200000
F6EB3091-AADE-4387-B6D7-182649C6224F,22.0,7.0,,2013,internal,error,True,False,False,user dev,u - desktop,0.0,0.0,0.0,921.0,unknown,CO,US,Summit Community Care Clinic,"On July 22, 2013, a staff member of Summit Community Care Clinic sent an e-mail to patients inviting them to a Patient Advisory Committee. In addressing the e-mail, the staff person mistakenly placed recipients e-mail addresses in the To section of the e-mail as opposed to the Bcc section. This meant that all of the recipients of the e-mail were able to see all of the e-mail addresses of the other recipients. This error represented a breach of patient privacy.",http://www.phiprivacy.net/some-breaches-are-not-as-bad-as-hhss-breach-tool-might-suggest/ (20130924)
646A08FD-0067-43D8-AE69-B19B1E706CCA,17.0,5.0,,2010,internal,error,True,False,False,media,m - documents,649.0,0.0,0.0,649.0,unknown,CO,US,VA Eastern Colorado Health Care System,,
67ADA44C-5C15-4447-8991-63C34E2980F8,,6.0,,2015,internal,error,True,False,True,media,m - flash drive,2071.0,0.0,0.0,2071.0,unknown,MA,US,Lawrence General Hospital,"Health data breaches due to misplaced flash drives seem to be a rising trend recently, as Lawrence General Hospital is yet another healthcare organization to report an incident. On August 7, the hospital put out a press release outlining the details of the data breach.  The flash drive was  reported as missing on June 9, and Lawrence General immediately began a thorough investigation, according to the statement. Lawrence General determined that the flash drive was last used in a hospital lab on June 6, and contained very limited patient information. The information on the flash drive included lab testing information such as patient names, lab testing codes, and slide identification numbers.  ",http://healthitsecurity.com/news/lawrence-general-health-data-breach-due-to-lost-flash-drive; http://www.hipaajournal.com/massachusetts-hospital-reports-missing-unencrypted-thumb-drive-8067/
B3FB9877-8BE3-4CBF-9FA0-DA825DA10765,,,,2014,internal,error,True,False,False,unknown,unknown,28300.0,0.0,0.0,28300.0,1 to 10,TN,US,"CareAll Management, LLC",,https://ocrportal.hhs.gov/ocr/breach/breach_report.jsf
E7DC26E8-6DC1-4B71-9B35-5017F2BDFEC7,19.0,2.0,,2016,external,error,True,False,False,server,s - file,0.0,0.0,4107.0,4107.0,1001 to 10000,DC,US,Children's National Medical Center,third party disclosed PHI by FTP server,http://www.databreaches.net/childrens-national-medical-center-blames-former-transcription-vendor-for-privacy-breach/
C0C4B24D-4051-44DC-A004-09B009436AEE,,,,2015,internal,misuse,True,False,False,server,s - database,800.0,0.0,0.0,800.0,unknown,CO,US,UCHealth,Colorado-based UCHealth is notifying approximately 800 patients of an internal healthcare data breach that resulted from an employee inappropriately accessing electronic patient files.,http://healthitsecurity.com/news/uchealth-alerts-patients-of-internal-healthcare-data-breach
A1DD9FC8-8DAD-41A6-BE3C-01E55EC33FE6,,,,2014,internal,error,True,False,False,media,m - documents,0.0,0.0,50000.0,50000.0,25001 to 50000,AZ,US,Banner Health,"The latest issue of Banner Healths Smart &Healthy Magazine arrived to mailboxes over the weekend containing Social Security numbers of recipients on the address labels.  We try so hard to protect our Social Security number and then to have it publicized, its very disturbing, Sun City West resident Janet Carlson said Monday.  Ms. Carlson is one of 50,000 Medicare beneficiaries served by Banner Health in Maricopa County who received the magazine, according to hospital spokesman Bill Byron.  Mr. Byron said staff is now looking at how this breach happened so that it is not repeated.  We are very sorry and apologize that this has occurred, he said. We have mailed this magazine numerous times before and this has not been an issue.  Banner Health has published six previous issues of the free magazine, which comes out twice a year.  Mr. Byron said a letter of apology will be sent Wednesday morning to magazine recipients and that he hopes to find out in the next few days what went wrong.  The likelihood of the sensitive data being exposed is very low, he said.  He said the labels are automatically affixed to the magazines by machines and then sent to the U.S. Postal Service for mailing.  Mr. Byron said Banner Health has received about a dozen phone calls from concerned residents, mostly from the Northwest and Southwest valleys.  Sun City West resident Paul Seibert said both he and his wife each received a copy of the magazine Saturday and did not know anything was wrong until a neighbor informed them.  Therere probably several thousand people who have had their Social Security number compromised, he said. My wife seldom gives out the last four (numbers) of her's period and here the whole number is running around now.",http://www.phiprivacy.net/health-magazine-containing-social-security-numbers-on-address-labels-mailed-to-50000-medicare-recipients/; http://arizona.newszap.com/westvalley/129918-114/health-magazine-containing-social-security-numbers-on-address-labels-mailed-to-medicare-recipients
91826e80-a4aa-11e8-b571-7db57cad93dd,,,,2018,internal,error,True,False,False,server,s - database,2373764.0,0.0,0.0,2373764.0,101 to 1000,,MX,Hova Health,"On August 3rd, I have discovered that personal information of 2,373,764 patients from Mexico is publicly available through a misconfigured MongoDB instance. Data included such fields as:  Full name and gender; CURP number (i.e.  Personal ID Code Number, a unique identity code for both citizens and residents of Mexico); Insurance policy number and its expiration date; Date of birth; Home address; ‘Disability‘ and ‘migrant‘ flags […]  Upon analyzing the content of database, I have identified the alleged owner of the information, Hova Health company, a telemedicine company “focused on two main areas: Telemedicine (Teleradiology – Telehealth) and software development for the health sector.”",https://www.databreaches.net/telemedicine-company-exposed-data-of-more-than-2-millions-patients-in-mexico/; https://www.linkedin.com/pulse/telemedicine-company-exposed-data-more-than-2-mexico-bob-diachenko/; https://www.healthcareitnews.com/news/telemedicine-vendor-breaches-data-24-million-patients-mexico
5721C459-6684-4904-81FA-161FE81F56CB,,,,2014,internal,misuse,True,False,False,server,s - database,2.0,0.0,0.0,2.0,1001 to 10000,AK,US,Providence Hospital,"financial counselor, looked into each patient's records as a favor to Seugasala to learn what each had told police and hospital staff about the origin of their injuries and how badly they were hurt.",http://www.ktva.com/anchorage-woman-sentenced-for-hipaa-violation-201/; http://blogs.hcpro.com/hipaa/2015/06/ex-hospital-worker-gets-2-years-for-giving-phi-to-drug-kingpin/
04916A4B-3FD1-4C7B-91F5-4162E69A82DA,15.0,3.0,,2013,external,physical,True,False,True,user dev,u - desktop,3269.0,0.0,0.0,3269.0,unknown,OR,US,"Thomas L. Davis, Jr. DDS",Theft of a desktop computer exposes 3269 records.,https://ocrportal.hhs.gov/ocr/breach/breach_report.jsf
883F7E1E-C36C-4977-8F79-1DDD5A52D0E6,,,,2013,internal,error,True,False,False,server,s - web application,0.0,0.0,0.0,0.0,101 to 1000,VA,US,Inova Health System,A setting change on a server resulted in employee W2-forms becoming Internet-visible.,http://doj.nh.gov/consumer/security-breaches/documents/inova-health-system-20130307.pdf
7CBA77E1-4684-4F2E-9C2F-AFF06E479DD6,,8.0,,2012,internal,misuse,True,False,False,server,s - web application,0.0,0.0,0.0,0.0,11 to 100,CA,US,"Complete P.T., Pool & Land Physical Therapy, Inc.",Org disclosed PII on website in testimonials page using photographs and full names of clients w/o their authorization.,http://www.databreaches.net/los-angeles-physical-therapy-provider-settles-hhs-charges-that-it-impermissibly-disclosed-patient-information/
732293FB-428B-4DC3-814A-4894ECAE93E3,,,,2011,internal,misuse,True,False,False,person,p - customer,0.0,0.0,1.0,1.0,1001 to 10000,CA,US,Torrance Memorial Medical Center,"During surgery at Torrance Memorial Medical Center, an anesthesiologist decorated a patient's face with stickers while the patient was unconscious  giving her a black mustache and teardrops under her left eye  and then a nurse's aide snapped her photo.  The 2011 incident has prompted a state investigation and a civil lawsuit by the patient against the hospital and the doctor over the alleged breach of medical privacy. Photo was possibly posted on social media.","http://healthitsecurity.com/2013/09/05/patient-files-privacy-breach-suit-v-torrance-memorial-medical-center/  http://www.latimes.com/business/la-fi-hospital-patient-privacy-20130905,0,7915045.story"
E62AA41E-58CA-4D1D-AFC7-7B95D3078D17,,,,2012,internal,misuse,True,False,False,server,s - database,0.0,0.0,0.0,0.0,10001 to 25000,,CA,Vancouver Coastal Health," A female Vancouver Coastal Health employee has been fired after accessing the confidential electronic records of five local media personalities – including three from CTV News.  Anchors Tamara Taggart and Coleen Christie and health expert Dr. Rhonda Low were among the victims contacted Thursday and informed that a nursing aide had improperly viewed their patient records.  The health authority said the breach was discovered several days ago during a regular monthly audit, and that there’s no evidence the information was passed on to anyone else.  “All indications are that this person did it out of quote-unquote ‘curiosity,’ so there’s no reason to believe it was anything other than that,” spokesman Clay Adams said.",http://bc.ctvnews.ca/ctv-personalities-among-victims-of-medical-breach-1.1069119 
