campaign,date,spend,impressions,actions
vegtables_monkey_valley,1/21/15,3.06,450,"[{""action"": ""views"", ""c"": 72}, {""a"": 45, ""action"": ""views""}, {""action"": ""views"", ""z"": 9}]"
vegtables_monkey_valley,1/22/15,49.91,8618,"[{""action"": ""conversions"", ""c"": 84}, {""action"": ""conversions"", ""z"": 60}]"
vegtables_monkey_valley,1/23/15,26.1,3953,"[{""action"": ""conversions"", ""b"": 39}, {""y"": 68, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 66}, {""action"": ""conversions"", ""x"": 50}, {""y"": 21, ""action"": ""views""}, {""action"": ""clicks"", ""b"": 89}]"
vegtables_monkey_valley,1/24/15,21.52,3596,"[{""action"": ""clicks"", ""c"": 79}, {""action"": ""clicks"", ""z"": 23}, {""action"": ""clicks"", ""x"": 84}, {""action"": ""views"", ""z"": 29}, {""action"": ""views"", ""b"": 25}, {""y"": 70, ""action"": ""views""}, {""a"": 29, ""action"": ""views""}]"
vegtables_monkey_valley,1/25/15,7.57,1447,"[{""action"": ""clicks"", ""x"": 76}, {""action"": ""clicks"", ""b"": 2}, {""y"": 19, ""action"": ""clicks""}, {""a"": 75, ""action"": ""clicks""}]"
vegtables_monkey_valley,1/26/15,43,4391,"[{""a"": 34, ""action"": ""clicks""}, {""y"": 77, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 37}, {""action"": ""clicks"", ""x"": 22}, {""action"": ""clicks"", ""c"": 86}, {""action"": ""clicks"", ""z"": 86}]"
vegtables_monkey_valley,1/27/15,32.63,5220,"[{""action"": ""conversions"", ""x"": 7}, {""action"": ""conversions"", ""b"": 23}, {""y"": 2, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 8}, {""a"": 88, ""action"": ""conversions""}, {""a"": 70, ""action"": ""clicks""}, {""y"": 100, ""action"": ""views""}, {""action"": ""views"", ""x"": 62}, {""a"": 35, ""action"": ""views""}]"
vegtables_monkey_valley,1/28/15,41.92,4953,"[{""action"": ""clicks"", ""x"": 50}, {""action"": ""clicks"", ""z"": 33}, {""action"": ""clicks"", ""b"": 2}, {""y"": 98, ""action"": ""clicks""}, {""a"": 37, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 96}]"
vegtables_monkey_valley,1/29/15,79.24,7951,"[{""action"": ""conversions"", ""c"": 46}, {""action"": ""conversions"", ""x"": 77}, {""action"": ""conversions"", ""b"": 85}, {""action"": ""conversions"", ""z"": 64}, {""a"": 81, ""action"": ""conversions""}, {""y"": 66, ""action"": ""conversions""}]"
vegtables_monkey_valley,1/30/15,42.86,7710,"[{""y"": 76, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 15}, {""action"": ""clicks"", ""b"": 96}, {""action"": ""clicks"", ""c"": 96}, {""action"": ""views"", ""c"": 2}, {""a"": 2, ""action"": ""views""}, {""a"": 86, ""action"": ""conversions""}]"
vegtables_monkey_valley,1/31/15,33.59,4507,"[{""action"": ""conversions"", ""c"": 95}, {""action"": ""conversions"", ""z"": 57}]"
vegtables_monkey_valley,2/1/15,36.09,5433,"[{""action"": ""conversions"", ""c"": 42}, {""y"": 52, ""action"": ""views""}]"
vegtables_monkey_valley,2/2/15,43.77,4508,"[{""action"": ""conversions"", ""b"": 74}, {""action"": ""conversions"", ""x"": 67}, {""action"": ""conversions"", ""c"": 62}, {""a"": 16, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 84}, {""y"": 49, ""action"": ""conversions""}, {""action"": ""clicks"", ""x"": 97}]"
vegtables_monkey_valley,2/3/15,37.4,4473,"[{""action"": ""views"", ""c"": 44}, {""y"": 56, ""action"": ""views""}, {""a"": 80, ""action"": ""views""}]"
vegtables_monkey_valley,2/4/15,48.91,9687,"[{""action"": ""conversions"", ""b"": 9}, {""action"": ""conversions"", ""z"": 18}, {""action"": ""views"", ""x"": 14}, {""action"": ""views"", ""b"": 44}, {""a"": 12, ""action"": ""views""}, {""action"": ""clicks"", ""x"": 69}, {""a"": 50, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 49}, {""action"": ""clicks"", ""b"": 8}]"
vegtables_monkey_valley,2/5/15,25.62,4023,"[{""y"": 67, ""action"": ""views""}, {""action"": ""views"", ""z"": 77}, {""action"": ""views"", ""b"": 22}, {""action"": ""views"", ""x"": 37}, {""action"": ""views"", ""c"": 94}, {""a"": 14, ""action"": ""views""}, {""action"": ""conversions"", ""c"": 73}, {""action"": ""conversions"", ""b"": 26}, {""action"": ""conversions"", ""z"": 80}, {""action"": ""conversions"", ""x"": 63}, {""a"": 9, ""action"": ""conversions""}]"
vegtables_monkey_valley,2/6/15,21.56,3860,"[{""action"": ""conversions"", ""b"": 90}, {""action"": ""conversions"", ""x"": 85}]"
vegtables_monkey_valley,2/7/15,40.66,6691,"[{""a"": 21, ""action"": ""views""}, {""action"": ""views"", ""b"": 71}, {""action"": ""views"", ""x"": 79}, {""action"": ""views"", ""z"": 63}, {""action"": ""views"", ""c"": 8}, {""y"": 13, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 25}, {""action"": ""clicks"", ""z"": 45}, {""action"": ""clicks"", ""c"": 60}, {""a"": 54, ""action"": ""clicks""}, {""action"": ""conversions"", ""c"": 36}]"
vegtables_monkey_valley,2/8/15,68.82,6916,"[{""action"": ""conversions"", ""c"": 98}, {""action"": ""conversions"", ""x"": 64}, {""a"": 62, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 8}, {""y"": 14, ""action"": ""conversions""}, {""action"": ""views"", ""c"": 63}, {""action"": ""views"", ""b"": 52}, {""action"": ""views"", ""z"": 15}, {""y"": 98, ""action"": ""views""}, {""a"": 67, ""action"": ""views""}, {""action"": ""views"", ""x"": 39}]"
vegtables_monkey_valley,2/9/15,24.03,3663,"[{""action"": ""conversions"", ""z"": 99}, {""a"": 43, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 58}, {""action"": ""conversions"", ""x"": 58}, {""action"": ""clicks"", ""x"": 49}, {""action"": ""clicks"", ""z"": 9}, {""action"": ""clicks"", ""b"": 24}, {""action"": ""clicks"", ""c"": 1}, {""a"": 79, ""action"": ""clicks""}, {""y"": 32, ""action"": ""clicks""}]"
vegtables_monkey_valley,2/10/15,60.79,8029,"[{""action"": ""views"", ""z"": 86}, {""action"": ""views"", ""x"": 85}, {""action"": ""views"", ""b"": 71}, {""action"": ""views"", ""c"": 87}, {""a"": 73, ""action"": ""views""}, {""a"": 50, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 73}]"
vegtables_monkey_valley,2/11/15,10.7,1462,"[{""action"": ""clicks"", ""x"": 57}, {""a"": 13, ""action"": ""clicks""}, {""action"": ""conversions"", ""c"": 73}, {""y"": 4, ""action"": ""conversions""}, {""y"": 34, ""action"": ""views""}, {""action"": ""views"", ""c"": 6}, {""action"": ""views"", ""b"": 28}, {""action"": ""views"", ""x"": 87}, {""a"": 66, ""action"": ""views""}, {""action"": ""views"", ""z"": 31}]"
vegtables_monkey_valley,2/12/15,67.5,7125,"[{""action"": ""views"", ""c"": 31}, {""y"": 89, ""action"": ""views""}, {""action"": ""views"", ""b"": 76}]"
vegtables_monkey_valley,2/13/15,29.1,4835,"[{""a"": 32, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 20}, {""action"": ""conversions"", ""b"": 3}, {""action"": ""conversions"", ""z"": 67}, {""y"": 82, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 31}, {""action"": ""clicks"", ""b"": 44}, {""action"": ""clicks"", ""z"": 63}, {""a"": 81, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 97}, {""y"": 6, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 87}, {""action"": ""views"", ""b"": 29}, {""a"": 64, ""action"": ""views""}, {""action"": ""views"", ""x"": 60}, {""action"": ""views"", ""z"": 59}, {""y"": 36, ""action"": ""views""}, {""action"": ""views"", ""c"": 54}]"
vegtables_monkey_valley,2/14/15,53.62,6795,"[{""action"": ""conversions"", ""b"": 38}, {""action"": ""conversions"", ""c"": 12}, {""a"": 42, ""action"": ""conversions""}, {""y"": 78, ""action"": ""conversions""}, {""action"": ""views"", ""b"": 82}, {""action"": ""clicks"", ""b"": 17}]"
vegtables_monkey_valley,2/15/15,88.94,9688,"[{""a"": 62, ""action"": ""views""}, {""action"": ""views"", ""b"": 96}, {""action"": ""views"", ""c"": 45}]"
vegtables_monkey_valley,2/16/15,61.5,7725,"[{""action"": ""clicks"", ""b"": 35}, {""y"": 2, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 14}, {""action"": ""clicks"", ""z"": 5}, {""action"": ""clicks"", ""x"": 92}, {""y"": 76, ""action"": ""conversions""}]"
vegtables_monkey_valley,2/17/15,21.54,4235,"[{""action"": ""views"", ""z"": 77}, {""action"": ""views"", ""b"": 95}, {""a"": 95, ""action"": ""views""}, {""y"": 61, ""action"": ""views""}, {""action"": ""views"", ""x"": 97}, {""action"": ""views"", ""c"": 68}, {""action"": ""clicks"", ""c"": 20}, {""action"": ""clicks"", ""x"": 53}, {""a"": 76, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 9}, {""y"": 52, ""action"": ""clicks""}]"
vegtables_monkey_valley,2/18/15,16.65,3256,"[{""action"": ""views"", ""b"": 63}, {""action"": ""views"", ""c"": 70}, {""action"": ""views"", ""x"": 15}, {""action"": ""views"", ""z"": 46}, {""a"": 69, ""action"": ""views""}]"
vegtables_monkey_valley,2/19/15,53.97,5864,"[{""a"": 63, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 21}, {""action"": ""conversions"", ""b"": 86}, {""y"": 56, ""action"": ""views""}, {""action"": ""views"", ""b"": 84}, {""action"": ""views"", ""x"": 45}]"
vegtables_monkey_valley,2/20/15,20.01,2179,"[{""a"": 47, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 34}, {""action"": ""conversions"", ""b"": 8}]"
vegtables_monkey_valley,2/21/15,73.73,7626,"[{""y"": 13, ""action"": ""views""}, {""action"": ""views"", ""b"": 29}, {""a"": 16, ""action"": ""views""}]"
vegtables_monkey_valley,2/22/15,22.85,4180,"[{""action"": ""clicks"", ""b"": 10}, {""y"": 16, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 3}, {""a"": 87, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 27}, {""action"": ""views"", ""x"": 2}, {""action"": ""views"", ""z"": 46}, {""y"": 91, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 25}, {""a"": 57, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 81}]"
vegtables_monkey_valley,2/23/15,24.4,3621,"[{""action"": ""clicks"", ""z"": 87}, {""y"": 54, ""action"": ""clicks""}, {""action"": ""conversions"", ""x"": 21}]"
vegtables_monkey_valley,2/24/15,64.39,8066,"[{""action"": ""clicks"", ""c"": 69}, {""action"": ""clicks"", ""b"": 44}, {""y"": 47, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 9}, {""a"": 96, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 31}, {""a"": 64, ""action"": ""views""}, {""action"": ""views"", ""z"": 91}, {""y"": 82, ""action"": ""views""}, {""action"": ""views"", ""b"": 89}, {""action"": ""views"", ""x"": 69}, {""action"": ""conversions"", ""c"": 91}, {""action"": ""conversions"", ""b"": 39}, {""a"": 86, ""action"": ""conversions""}, {""y"": 55, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 64}, {""action"": ""conversions"", ""x"": 28}]"
vegtables_monkey_valley,2/25/15,50.04,5157,"[{""y"": 18, ""action"": ""clicks""}, {""a"": 38, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 26}, {""action"": ""clicks"", ""x"": 71}, {""action"": ""clicks"", ""b"": 5}, {""action"": ""conversions"", ""b"": 77}, {""action"": ""views"", ""z"": 75}, {""a"": 37, ""action"": ""views""}, {""action"": ""views"", ""x"": 6}]"
vegtables_monkey_valley,2/26/15,28.62,5704,"[{""action"": ""clicks"", ""z"": 58}, {""y"": 45, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 45}, {""a"": 39, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 43}, {""action"": ""conversions"", ""z"": 86}, {""y"": 58, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 32}, {""a"": 75, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 91}, {""action"": ""conversions"", ""x"": 65}, {""y"": 98, ""action"": ""views""}]"
vegtables_monkey_valley,2/27/15,18.47,2125,"[{""a"": 66, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 65}]"
vegtables_monkey_valley,2/28/15,4.23,703,"[{""a"": 61, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 21}, {""action"": ""conversions"", ""x"": 36}, {""action"": ""views"", ""z"": 75}, {""y"": 97, ""action"": ""views""}, {""action"": ""views"", ""c"": 100}, {""action"": ""views"", ""b"": 14}, {""a"": 97, ""action"": ""clicks""}, {""y"": 40, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 72}, {""action"": ""clicks"", ""z"": 32}, {""action"": ""clicks"", ""x"": 99}, {""action"": ""clicks"", ""b"": 72}]"
vegtables_monkey_valley,3/1/15,54.28,5537,"[{""a"": 7, ""action"": ""conversions""}, {""y"": 76, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 6}, {""action"": ""conversions"", ""c"": 24}, {""action"": ""clicks"", ""c"": 94}, {""action"": ""clicks"", ""z"": 86}, {""y"": 71, ""action"": ""clicks""}, {""action"": ""views"", ""b"": 74}]"
vegtables_monkey_valley,3/2/15,18.79,3528,"[{""action"": ""clicks"", ""x"": 60}, {""action"": ""clicks"", ""c"": 32}, {""y"": 28, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 1}, {""action"": ""views"", ""x"": 67}, {""action"": ""views"", ""c"": 29}, {""action"": ""views"", ""b"": 23}]"
vegtables_monkey_valley,3/3/15,34.07,6190,"[{""action"": ""views"", ""x"": 5}, {""action"": ""views"", ""z"": 50}, {""action"": ""views"", ""b"": 75}, {""action"": ""clicks"", ""b"": 82}, {""y"": 41, ""action"": ""clicks""}]"
vegtables_monkey_valley,3/4/15,49.89,5149,"[{""y"": 87, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 71}, {""a"": 45, ""action"": ""conversions""}, {""a"": 15, ""action"": ""views""}, {""action"": ""views"", ""b"": 90}, {""action"": ""views"", ""x"": 59}]"
vegtables_monkey_valley,3/5/15,62.03,7995,"[{""action"": ""conversions"", ""z"": 80}, {""action"": ""conversions"", ""b"": 59}, {""y"": 15, ""action"": ""conversions""}, {""a"": 73, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 42}, {""action"": ""views"", ""c"": 90}, {""action"": ""clicks"", ""c"": 91}]"
vegtables_monkey_valley,3/6/15,86.09,8677,"[{""action"": ""conversions"", ""c"": 91}, {""action"": ""conversions"", ""z"": 5}, {""action"": ""conversions"", ""x"": 41}]"
vegtables_monkey_valley,3/7/15,22.54,2939,"[{""action"": ""views"", ""b"": 33}, {""action"": ""views"", ""c"": 71}, {""action"": ""views"", ""x"": 35}, {""action"": ""conversions"", ""c"": 45}, {""y"": 90, ""action"": ""conversions""}]"
vegtables_monkey_valley,3/8/15,55.11,6539,"[{""a"": 74, ""action"": ""views""}, {""action"": ""views"", ""z"": 52}, {""action"": ""views"", ""b"": 39}, {""action"": ""views"", ""c"": 23}, {""y"": 72, ""action"": ""views""}, {""a"": 54, ""action"": ""conversions""}, {""y"": 29, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 40}]"
vegtables_monkey_valley,3/9/15,48.75,7228,"[{""action"": ""views"", ""z"": 31}, {""action"": ""views"", ""c"": 53}, {""y"": 40, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 18}, {""action"": ""clicks"", ""c"": 79}, {""a"": 2, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 79}, {""action"": ""clicks"", ""x"": 35}, {""y"": 74, ""action"": ""conversions""}, {""a"": 67, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 23}, {""action"": ""conversions"", ""c"": 21}, {""action"": ""conversions"", ""b"": 1}, {""action"": ""conversions"", ""z"": 26}]"
vegtables_monkey_valley,3/10/15,65.29,9123,"[{""action"": ""conversions"", ""x"": 83}, {""a"": 49, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 79}, {""action"": ""conversions"", ""b"": 65}, {""action"": ""clicks"", ""x"": 70}, {""a"": 46, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 88}, {""a"": 13, ""action"": ""views""}, {""action"": ""views"", ""z"": 38}]"
vegtables_monkey_valley,3/11/15,98.76,9884,"[{""action"": ""views"", ""z"": 47}, {""action"": ""views"", ""x"": 8}]"
vegtables_monkey_valley,3/12/15,54.33,9414,"[{""y"": 8, ""action"": ""clicks""}, {""action"": ""views"", ""c"": 9}]"
vegtables_monkey_valley,3/13/15,60.71,6150,"[{""action"": ""clicks"", ""b"": 5}, {""action"": ""clicks"", ""z"": 23}, {""action"": ""conversions"", ""x"": 64}, {""y"": 68, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 92}, {""action"": ""views"", ""c"": 91}, {""action"": ""views"", ""z"": 47}, {""action"": ""views"", ""b"": 98}]"
vegtables_monkey_valley,3/14/15,45.19,5684,"[{""y"": 68, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 80}, {""action"": ""clicks"", ""x"": 34}, {""a"": 21, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 18}, {""action"": ""clicks"", ""c"": 46}, {""action"": ""conversions"", ""x"": 76}, {""action"": ""views"", ""c"": 83}, {""y"": 97, ""action"": ""views""}, {""action"": ""views"", ""z"": 1}, {""a"": 82, ""action"": ""views""}]"
vegtables_monkey_valley,3/15/15,62.87,9665,"[{""a"": 99, ""action"": ""views""}, {""action"": ""views"", ""z"": 40}, {""action"": ""conversions"", ""b"": 47}, {""action"": ""conversions"", ""c"": 75}, {""action"": ""conversions"", ""z"": 12}, {""action"": ""conversions"", ""x"": 97}, {""a"": 58, ""action"": ""conversions""}]"
vegtables_monkey_valley,3/16/15,64.87,8165,"[{""y"": 100, ""action"": ""conversions""}, {""action"": ""clicks"", ""x"": 91}, {""action"": ""clicks"", ""b"": 62}, {""a"": 88, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 76}, {""action"": ""views"", ""z"": 27}, {""action"": ""views"", ""b"": 65}, {""action"": ""views"", ""c"": 36}, {""action"": ""views"", ""x"": 71}, {""a"": 46, ""action"": ""views""}]"
vegtables_monkey_valley,3/17/15,47.63,5018,"[{""action"": ""clicks"", ""x"": 18}, {""action"": ""clicks"", ""b"": 93}, {""action"": ""clicks"", ""z"": 44}, {""action"": ""clicks"", ""c"": 44}, {""a"": 40, ""action"": ""clicks""}, {""action"": ""views"", ""b"": 24}, {""a"": 83, ""action"": ""views""}, {""action"": ""views"", ""x"": 75}, {""action"": ""views"", ""z"": 43}, {""action"": ""views"", ""c"": 34}]"
vegtables_monkey_valley,3/18/15,19,2658,"[{""y"": 40, ""action"": ""conversions""}, {""a"": 83, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 92}, {""action"": ""views"", ""b"": 75}, {""action"": ""clicks"", ""x"": 52}, {""action"": ""clicks"", ""c"": 15}, {""a"": 4, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 95}, {""action"": ""clicks"", ""b"": 47}]"
vegtables_monkey_valley,3/19/15,39.58,4384,"[{""a"": 24, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 32}, {""action"": ""clicks"", ""z"": 60}, {""y"": 35, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 85}]"
vegtables_monkey_valley,3/20/15,2.58,411,"[{""action"": ""views"", ""z"": 12}, {""a"": 89, ""action"": ""views""}, {""action"": ""clicks"", ""x"": 67}, {""a"": 6, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 5}, {""y"": 75, ""action"": ""clicks""}]"
vegtables_monkey_valley,3/21/15,24.87,3988,"[{""a"": 26, ""action"": ""conversions""}, {""action"": ""conversions"", ""z"": 49}, {""action"": ""clicks"", ""z"": 46}, {""y"": 5, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 44}, {""action"": ""clicks"", ""x"": 9}, {""action"": ""clicks"", ""c"": 63}, {""a"": 21, ""action"": ""clicks""}, {""action"": ""views"", ""c"": 61}, {""y"": 65, ""action"": ""views""}, {""a"": 59, ""action"": ""views""}, {""action"": ""views"", ""z"": 11}]"
vegtables_monkey_valley,3/22/15,8.15,1078,"[{""a"": 98, ""action"": ""views""}, {""action"": ""views"", ""c"": 32}, {""y"": 88, ""action"": ""views""}]"
vegtables_monkey_valley,3/23/15,37.49,5328,"[{""action"": ""views"", ""z"": 83}, {""action"": ""views"", ""b"": 99}, {""y"": 35, ""action"": ""views""}, {""action"": ""views"", ""x"": 25}, {""action"": ""views"", ""c"": 43}]"
vegtables_monkey_valley,3/24/15,37.46,6543,"[{""y"": 62, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 67}, {""action"": ""conversions"", ""z"": 4}, {""action"": ""conversions"", ""c"": 75}, {""y"": 59, ""action"": ""views""}, {""action"": ""views"", ""z"": 16}, {""a"": 90, ""action"": ""views""}]"
vegtables_monkey_valley,3/25/15,94.93,9608,"[{""action"": ""clicks"", ""x"": 4}, {""y"": 100, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 44}, {""action"": ""conversions"", ""c"": 72}, {""a"": 97, ""action"": ""conversions""}]"
vegtables_monkey_valley,3/26/15,22.55,3672,"[{""action"": ""clicks"", ""b"": 7}, {""y"": 63, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 54}, {""action"": ""clicks"", ""x"": 9}, {""a"": 44, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 40}, {""action"": ""conversions"", ""z"": 81}, {""y"": 3, ""action"": ""conversions""}, {""action"": ""views"", ""c"": 42}, {""action"": ""views"", ""z"": 57}, {""y"": 97, ""action"": ""views""}, {""action"": ""views"", ""b"": 62}, {""action"": ""views"", ""x"": 57}]"
vegtables_monkey_valley,3/27/15,58.98,6644,"[{""a"": 23, ""action"": ""clicks""}, {""action"": ""conversions"", ""z"": 42}, {""a"": 27, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 54}, {""action"": ""conversions"", ""c"": 41}, {""y"": 31, ""action"": ""conversions""}, {""action"": ""views"", ""c"": 27}]"
vegtables_monkey_valley,3/28/15,41.4,7590,"[{""action"": ""clicks"", ""x"": 85}, {""y"": 73, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 76}, {""action"": ""clicks"", ""z"": 47}, {""a"": 96, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 84}]"
vegtables_monkey_valley,3/29/15,73.76,9596,"[{""action"": ""conversions"", ""z"": 38}, {""y"": 60, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 24}, {""a"": 1, ""action"": ""conversions""}, {""action"": ""conversions"", ""c"": 45}, {""action"": ""conversions"", ""x"": 93}, {""action"": ""clicks"", ""c"": 97}, {""action"": ""clicks"", ""z"": 79}, {""action"": ""clicks"", ""x"": 50}, {""a"": 46, ""action"": ""clicks""}, {""y"": 55, ""action"": ""clicks""}, {""y"": 52, ""action"": ""views""}, {""action"": ""views"", ""x"": 65}, {""action"": ""views"", ""c"": 92}, {""action"": ""views"", ""z"": 70}, {""action"": ""views"", ""b"": 32}, {""a"": 38, ""action"": ""views""}]"
vegtables_monkey_valley,3/30/15,48.56,9291,"[{""a"": 59, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 61}, {""action"": ""clicks"", ""b"": 5}, {""y"": 60, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 74}, {""action"": ""clicks"", ""c"": 80}, {""action"": ""conversions"", ""z"": 2}, {""y"": 20, ""action"": ""conversions""}, {""action"": ""conversions"", ""x"": 44}, {""a"": 61, ""action"": ""conversions""}]"
vegtables_monkey_valley,3/31/15,24.52,3530,"[{""action"": ""views"", ""c"": 39}, {""action"": ""views"", ""b"": 70}, {""action"": ""views"", ""x"": 39}, {""a"": 67, ""action"": ""views""}, {""action"": ""views"", ""z"": 75}]"
vegtables_monkey_valley,4/1/15,32.42,4579,"[{""action"": ""conversions"", ""z"": 69}, {""y"": 58, ""action"": ""conversions""}, {""a"": 14, ""action"": ""conversions""}, {""a"": 16, ""action"": ""views""}, {""action"": ""views"", ""c"": 93}, {""action"": ""views"", ""b"": 93}]"
vegtables_monkey_valley,4/2/15,66.38,7307,"[{""action"": ""views"", ""b"": 63}, {""action"": ""views"", ""c"": 28}, {""action"": ""views"", ""x"": 96}, {""action"": ""clicks"", ""c"": 2}, {""action"": ""clicks"", ""b"": 58}, {""y"": 39, ""action"": ""conversions""}]"
vegtables_monkey_valley,4/3/15,5.73,1093,"[{""a"": 28, ""action"": ""clicks""}, {""action"": ""clicks"", ""c"": 55}, {""action"": ""clicks"", ""x"": 57}, {""action"": ""clicks"", ""z"": 87}, {""action"": ""conversions"", ""z"": 88}, {""action"": ""conversions"", ""c"": 94}, {""action"": ""conversions"", ""x"": 17}, {""y"": 5, ""action"": ""conversions""}, {""a"": 66, ""action"": ""views""}, {""action"": ""views"", ""c"": 1}, {""action"": ""views"", ""z"": 67}, {""action"": ""views"", ""x"": 67}]"
vegtables_monkey_valley,4/4/15,56.48,7846,"[{""action"": ""views"", ""z"": 71}, {""y"": 51, ""action"": ""views""}, {""action"": ""views"", ""c"": 38}, {""action"": ""views"", ""b"": 15}, {""action"": ""conversions"", ""x"": 78}, {""y"": 21, ""action"": ""conversions""}, {""a"": 12, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 43}]"
vegtables_monkey_valley,4/5/15,79.28,9522,"[{""action"": ""conversions"", ""x"": 42}, {""action"": ""conversions"", ""b"": 5}, {""y"": 57, ""action"": ""conversions""}, {""a"": 72, ""action"": ""conversions""}, {""a"": 25, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 70}, {""action"": ""views"", ""x"": 100}, {""action"": ""views"", ""c"": 9}, {""a"": 43, ""action"": ""views""}, {""action"": ""views"", ""z"": 45}, {""action"": ""views"", ""b"": 56}, {""y"": 20, ""action"": ""views""}]"
vegtables_monkey_valley,4/6/15,21.35,3421,"[{""action"": ""clicks"", ""x"": 53}, {""action"": ""clicks"", ""b"": 49}]"
vegtables_monkey_valley,4/7/15,57.57,9788,"[{""a"": 21, ""action"": ""views""}, {""y"": 34, ""action"": ""views""}, {""action"": ""views"", ""b"": 4}, {""action"": ""views"", ""z"": 14}, {""action"": ""views"", ""x"": 16}, {""y"": 75, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 67}, {""action"": ""clicks"", ""b"": 74}, {""action"": ""clicks"", ""c"": 40}, {""a"": 19, ""action"": ""clicks""}, {""action"": ""clicks"", ""z"": 75}, {""action"": ""conversions"", ""c"": 97}, {""y"": 34, ""action"": ""conversions""}, {""action"": ""conversions"", ""b"": 84}, {""a"": 27, ""action"": ""conversions""}]"
vegtables_monkey_valley,4/8/15,73,9950,"[{""action"": ""clicks"", ""c"": 27}, {""y"": 48, ""action"": ""clicks""}, {""action"": ""clicks"", ""x"": 26}, {""a"": 32, ""action"": ""clicks""}, {""action"": ""clicks"", ""b"": 66}, {""action"": ""views"", ""b"": 41}, {""action"": ""views"", ""x"": 54}, {""a"": 39, ""action"": ""views""}, {""action"": ""conversions"", ""x"": 5}, {""action"": ""conversions"", ""z"": 93}, {""action"": ""conversions"", ""b"": 99}]"
