PRODUCT_ID,FISCAL_MONTH_END_DT,GROSS_SALES_QTY,NET_SALES_QTY
348263,29 09 2019,0,0
348263,29 10 2017,14636,12400
348263,29 04 2018,893,494
348263,4 08 2019,0,0
348263,1 09 2019,0,0
348263,28 10 2018,2,1
348263,26 11 2017,14185,11690
348263,28 05 2017,20573,16642
348263,25 11 2018,1,-46
348263,2 06 2019,0,0
348263,3 03 2019,0,0
348263,27 08 2017,18841,15421
348263,30 06 2019,0,0
348263,26 08 2018,1,-94
348263,24 12 2017,9731,8204
348263,26 02 2017,22340,18499
348263,24 09 2017,17393,13498
348263,25 03 2018,4008,2992
348263,31 03 2019,0,0
348263,5 05 2019,0,0
348263,26 03 2017,24591,20007
348263,25 06 2017,21274,17596
348263,30 07 2017,20503,16772
348263,2 02 2020,0,0
348263,24 06 2018,1,-135
348263,27 05 2018,1,-166
348263,30 04 2017,24554,20280
348263,29 12 2019,0,0
1001197883,28 05 2017,8809,7072
1001197883,23 09 2018,9007,7339
1001197883,28 01 2018,5479,4554
1001197883,26 03 2017,7025,5865
1001197883,25 03 2018,6294,5204
1001197883,29 09 2019,10990,9449
1001197883,23 12 2018,6448,5307
1001197883,30 07 2017,8181,6704
1001197883,25 06 2017,8058,6832
1001197883,26 11 2017,9807,8035
1001197883,2 02 2020,7510,5921
1001197883,26 02 2017,5505,4767
1001197883,26 08 2018,7781,6557
1001197883,24 09 2017,11215,9594
1001197883,25 02 2018,6142,5038
1001197883,29 12 2019,8045,6633
1001197883,5 05 2019,8185,6949
1001197883,30 04 2017,7476,6164
1001197883,3 02 2019,5471,4583
1001197883,29 10 2017,11346,9589
1001197883,27 05 2018,7276,6064
1001197883,30 06 2019,8487,7024
1001197883,3 11 2019,11164,9170
1001197883,4 08 2019,7562,6239
1001197883,1 09 2019,8846,7504
1001197883,29 04 2018,7120,5996
1001197883,27 08 2017,8403,6967
1001197883,29 07 2018,7131,5728
1001197883,24 06 2018,6280,4951
1001197883,24 12 2017,6824,5589
1001197883,25 11 2018,8648,7177
1001197883,3 03 2019,5765,4844
1001197883,2 06 2019,7970,6557
1001197883,28 10 2018,9707,8363
1001197883,31 03 2019,7347,6072
1001197883,1 12 2019,9860,8376
628103,29 04 2018,13399,12653
628103,25 06 2017,15173,14200
628103,26 02 2017,8233,7677
628103,27 08 2017,11584,10773
628103,28 01 2018,6084,5653
628103,25 03 2018,10080,9494
628103,28 05 2017,16046,15078
628103,4 08 2019,15826,14794
628103,25 11 2018,10375,9620
628103,26 11 2017,9405,8698
628103,23 12 2018,8562,7871
628103,30 07 2017,13334,12443
628103,27 05 2018,17606,16543
628103,2 02 2020,9052,8448
628103,30 04 2017,14606,13805
628103,2 06 2019,19595,18456
628103,29 12 2019,8436,7816
628103,24 09 2017,11044,10291
628103,23 09 2018,11338,10581
628103,3 11 2019,13633,12743
628103,29 07 2018,13398,12511
628103,26 03 2017,10194,9593
628103,28 10 2018,12223,11455
628103,25 02 2018,8191,7676
628103,24 06 2018,15822,14806
628103,29 10 2017,11073,10385
628103,5 05 2019,16094,15177
628103,1 09 2019,14788,13876
628103,3 02 2019,7595,7065
628103,31 03 2019,12140,11365
628103,29 09 2019,14879,13975
628103,30 06 2019,16760,15596
628103,1 12 2019,11245,10433
628103,3 03 2019,8886,8319
628103,24 12 2017,7535,6976
628103,26 08 2018,11976,11201
1001196763,29 04 2018,4410,3554
1001196763,28 01 2018,3356,2688
1001196763,30 06 2019,6399,5274
1001196763,28 05 2017,4367,3806
1001196763,29 10 2017,4793,4112
1001196763,29 12 2019,4192,3420
1001196763,29 09 2019,6029,5075
1001196763,26 11 2017,4957,4074
1001196763,1 09 2019,7040,6064
1001196763,24 09 2017,3768,3360
1001196763,5 05 2019,5960,5158
1001196763,31 03 2019,5333,4510
1001196763,25 02 2018,3008,2505
1001196763,24 06 2018,4595,3873
1001196763,2 06 2019,6315,5300
1001196763,25 03 2018,4394,3626
1001196763,30 07 2017,3050,2554
1001196763,25 06 2017,3584,3006
1001196763,3 03 2019,4319,3488
1001196763,26 03 2017,3729,3183
1001196763,26 02 2017,3525,3048
1001196763,1 12 2019,5316,4485
1001196763,25 11 2018,5304,4243
1001196763,3 11 2019,6780,5711
1001196763,29 07 2018,5372,4359
1001196763,26 08 2018,6467,5538
1001196763,3 02 2019,3128,2601
1001196763,2 02 2020,3875,3184
1001196763,24 12 2017,3544,2778
1001196763,4 08 2019,6591,5343
1001196763,30 04 2017,5034,4223
1001196763,27 05 2018,4321,3666
1001196763,27 08 2017,2552,2198
1001196763,23 12 2018,4544,3746
1001196763,23 09 2018,5957,5004
1001196763,28 10 2018,5695,4645
1001293616,24 09 2017,4246,3946
1001293616,28 01 2018,4349,4165
1001293616,3 02 2019,4420,4231
1001293616,2 06 2019,4202,4002
1001293616,3 03 2019,4925,4737
1001293616,23 12 2018,4580,4387
1001293616,2 02 2020,5069,4877
1001293616,25 02 2018,4665,4447
1001293616,1 12 2019,5007,4802
1001293616,28 10 2018,4049,3895
1001293616,28 05 2017,3752,3590
1001293616,1 09 2019,4017,3854
1001293616,4 08 2019,4025,3828
1001293616,5 05 2019,4522,4358
1001293616,29 10 2017,3842,3677
1001293616,26 02 2017,4100,3935
1001293616,29 12 2019,4882,4693
1001293616,26 03 2017,4192,4006
1001293616,26 08 2018,4041,3862
1001293616,25 11 2018,4448,4271
1001293616,24 12 2017,4288,4122
1001293616,31 03 2019,5019,4826
1001293616,26 11 2017,4217,4015
1001293616,30 06 2019,4120,3942
1001293616,29 09 2019,4228,4047
1001293616,29 04 2018,4703,4475
1001293616,30 04 2017,3916,3756
1001293616,3 11 2019,4529,4345
1001293616,25 03 2018,4831,4639
1001293616,25 06 2017,3689,3498
1001293616,27 08 2017,3783,3609
1001293616,29 07 2018,4083,3911
1001293616,27 05 2018,4154,3970
1001293616,24 06 2018,3922,3739
1001293616,30 07 2017,3751,3578
1001293616,23 09 2018,4009,3823
364222,28 01 2018,9301,8953
364222,26 02 2017,8958,8648
364222,28 10 2018,11645,11214
364222,31 03 2019,13417,12931
364222,28 05 2017,8514,8202
364222,26 11 2017,9643,9294
364222,30 07 2017,8229,7903
364222,29 09 2019,12642,12073
364222,24 12 2017,9479,9076
364222,25 03 2018,10801,10448
364222,4 08 2019,12051,11544
364222,25 02 2018,10101,9748
364222,30 06 2019,12110,11640
364222,30 04 2017,8701,8381
364222,2 06 2019,12047,11529
364222,27 05 2018,10159,9749
364222,24 06 2018,10418,9990
364222,29 10 2017,8851,8510
364222,26 08 2018,11243,10827
364222,1 09 2019,12878,12357
364222,27 08 2017,8390,8081
364222,3 02 2019,11898,11470
364222,3 11 2019,13071,12583
364222,26 03 2017,9418,9104
364222,23 12 2018,12004,11551
364222,29 04 2018,10720,10297
364222,25 06 2017,8157,7871
364222,25 11 2018,12120,11645
364222,24 09 2017,9579,9038
364222,1 12 2019,13657,13190
364222,29 12 2019,11863,11407
364222,29 07 2018,11007,10569
364222,3 03 2019,12980,12527
364222,2 02 2020,13961,13423
364222,5 05 2019,12707,12198
364222,23 09 2018,11393,10968
625265,28 01 2018,3088,2917
625265,29 12 2019,4524,4306
625265,23 12 2018,5085,4826
625265,29 04 2018,7338,7032
625265,25 02 2018,4362,4208
625265,25 06 2017,8956,8464
625265,26 02 2017,4575,4372
625265,27 08 2017,6453,6094
625265,3 11 2019,6492,6191
625265,29 07 2018,7669,7289
625265,1 12 2019,5660,5406
625265,3 03 2019,4292,4116
625265,30 06 2019,8825,8364
625265,24 12 2017,5041,4812
625265,1 09 2019,7591,7211
625265,31 03 2019,5867,5601
625265,2 02 2020,3960,3745
625265,26 08 2018,6551,6213
625265,30 04 2017,8011,7646
625265,29 09 2019,7049,6689
625265,27 05 2018,9855,9443
625265,26 03 2017,5434,5193
625265,24 06 2018,8941,8525
625265,4 08 2019,8068,7687
625265,28 05 2017,9263,8801
625265,30 07 2017,7684,7263
625265,25 11 2018,5418,5183
625265,26 11 2017,5350,5068
625265,28 10 2018,6129,5827
625265,5 05 2019,8185,7846
625265,25 03 2018,5227,4997
625265,24 09 2017,5892,5594
625265,2 06 2019,10104,9664
625265,23 09 2018,6175,5869
625265,3 02 2019,3522,3361
625265,29 10 2017,6066,5770
305926,27 08 2017,4646,4570
305926,29 04 2018,4677,4561
305926,29 12 2019,13379,13073
305926,1 09 2019,3661,3597
305926,30 04 2017,5661,5568
305926,4 08 2019,4042,3974
305926,30 06 2019,4266,4198
305926,24 06 2018,5119,5029
305926,28 05 2017,5672,5574
305926,2 06 2019,4215,4130
305926,3 03 2019,3216,3154
305926,28 10 2018,4815,4736
305926,3 11 2019,5461,5384
305926,25 02 2018,4144,4062
305926,31 03 2019,3833,3762
305926,25 03 2018,4356,4274
305926,23 12 2018,11363,11085
305926,26 03 2017,4815,4735
305926,25 06 2017,5667,5575
305926,30 07 2017,5219,5121
305926,28 01 2018,4319,4218
305926,29 09 2019,3620,3554
305926,24 12 2017,12520,12246
305926,25 11 2018,10129,9994
305926,26 02 2017,4593,4512
305926,29 07 2018,4404,4322
305926,29 10 2017,5686,5577
305926,5 05 2019,4210,4135
305926,24 09 2017,4862,4772
305926,26 08 2018,3987,3918
305926,2 02 2020,3976,3868
305926,1 12 2019,17083,16875
305926,26 11 2017,9942,9802
305926,27 05 2018,5194,5098
305926,23 09 2018,3861,3785
305926,3 02 2019,3395,3302
1000077197,4 08 2019,0,0
1000077197,30 06 2019,0,0
1000077197,24 12 2017,145,138
1000077197,1 09 2019,0,0
1000077197,25 06 2017,5,4
1000077197,2 02 2020,1,-2
1000077197,5 05 2019,0,-1
1000077197,30 04 2017,4,2
1000077197,26 03 2017,13,9
1000077197,31 03 2019,0,-6
1000077197,29 07 2018,4,3
1000077197,25 02 2018,59,48
1000077197,23 09 2018,18,18
1000077197,26 08 2018,7,6
1000077197,24 09 2017,5,5
1000077197,29 04 2018,4,4
1000077197,28 10 2018,32,31
1000077197,29 12 2019,1,-3
1000077197,27 08 2017,0,0
1000077197,29 09 2019,0,0
1000077197,29 10 2017,35,34
1000077197,30 07 2017,3,2
1000077197,25 11 2018,85,80
1000077197,25 03 2018,15,12
1000077197,2 06 2019,0,0
1000077197,27 05 2018,3,2
1000077197,28 05 2017,3,3
1000077197,28 01 2018,108,96
1000077197,3 02 2019,0,-3
1000077197,3 11 2019,1,0
1000077197,3 03 2019,0,-7
1000077197,26 11 2017,54,51
1000077197,26 02 2017,36,26
1000077197,24 06 2018,5,4
1000077197,1 12 2019,2,-3
1000077197,23 12 2018,89,79
371933,30 07 2017,382,310
371933,30 04 2017,422,346
371933,26 03 2017,430,349
371933,27 08 2017,421,338
371933,25 11 2018,287,234
371933,25 02 2018,306,241
371933,23 09 2018,277,231
371933,30 06 2019,212,171
371933,5 05 2019,228,185
371933,1 09 2019,220,178
371933,29 07 2018,279,227
371933,25 06 2017,389,315
371933,29 12 2019,233,188
371933,24 12 2017,285,232
371933,1 12 2019,225,179
371933,26 02 2017,447,372
371933,26 11 2017,320,258
371933,4 08 2019,226,178
371933,27 05 2018,284,232
371933,24 09 2017,436,362
371933,29 10 2017,392,327
371933,28 10 2018,257,208
371933,28 05 2017,378,301
371933,2 02 2020,249,203
371933,3 11 2019,224,178
371933,3 03 2019,244,195
371933,2 06 2019,236,190
371933,26 08 2018,270,222
371933,25 03 2018,325,259
371933,3 02 2019,218,175
371933,29 04 2018,306,248
371933,23 12 2018,271,220
371933,24 06 2018,279,229
371933,31 03 2019,238,187
371933,28 01 2018,294,240
371933,29 09 2019,234,181
1002681521,28 10 2018,3570,3040
1002681521,26 11 2017,1258,1167
1002681521,29 10 2017,565,525
1002681521,25 03 2018,2648,2352
1002681521,29 07 2018,3297,2898
1002681521,2 06 2019,4840,4250
1002681521,29 12 2019,5910,5297
1002681521,30 06 2019,4629,3992
1002681521,3 11 2019,4865,4283
1002681521,24 09 2017,61,61
1002681521,4 08 2019,4510,3866
1002681521,25 11 2018,3168,2823
1002681521,30 07 2017,1,1
1002681521,29 09 2019,4721,4173
1002681521,29 04 2018,3265,2869
1002681521,28 01 2018,1317,1182
1002681521,1 12 2019,4811,4200
1002681521,1 09 2019,4463,3943
1002681521,27 08 2017,3,3
1002681521,26 08 2018,3333,2945
1002681521,23 09 2018,3225,2850
1002681521,3 02 2019,3784,3368
1002681521,24 12 2017,1896,1678
1002681521,24 06 2018,3441,2909
1002681521,5 05 2019,4812,4203
1002681521,31 03 2019,4820,4227
1002681521,23 12 2018,4326,3925
1002681521,3 03 2019,4538,4021
1002681521,2 02 2020,6899,6097
1002681521,25 02 2018,1794,1591
1002681521,27 05 2018,3922,3498
156988,29 07 2018,61383,60300
156988,24 12 2017,46842,46017
156988,26 03 2017,57591,56594
156988,30 07 2017,60010,58982
156988,29 12 2019,49338,48297
156988,2 06 2019,76385,75104
156988,2 02 2020,56472,55545
156988,25 03 2018,55578,54697
156988,30 06 2019,77361,76171
156988,26 08 2018,62078,60962
156988,1 12 2019,56267,55109
156988,3 03 2019,55582,54696
156988,25 02 2018,49934,49099
156988,26 02 2017,51945,50947
156988,31 03 2019,67188,66173
156988,1 09 2019,71731,70591
156988,25 11 2018,49660,48665
156988,29 10 2017,62338,61221
156988,23 09 2018,60893,59775
156988,23 12 2018,47636,46840
156988,3 02 2019,44374,43559
156988,24 09 2017,57737,56701
156988,28 05 2017,65505,64498
156988,3 11 2019,73034,71838
156988,5 05 2019,76701,75357
156988,25 06 2017,62305,61299
156988,28 10 2018,63798,62529
156988,26 11 2017,52085,51104
156988,27 08 2017,60380,59377
156988,29 09 2019,75915,74166
156988,4 08 2019,72803,71533
156988,27 05 2018,66230,65228
156988,24 06 2018,64625,63219
156988,29 04 2018,61494,60287
156988,30 04 2017,63069,61990
156988,28 01 2018,40554,39860
1002681535,29 12 2019,3804,3174
1002681535,23 09 2018,2624,2194
1002681535,25 03 2018,1910,1652
1002681535,3 11 2019,3858,3129
1002681535,25 02 2018,1079,913
1002681535,2 06 2019,3983,3301
1002681535,31 03 2019,3972,3388
1002681535,3 02 2019,3036,2569
1002681535,27 05 2018,2791,2359
1002681535,29 10 2017,347,324
1002681535,28 01 2018,946,784
1002681535,29 09 2019,4199,3473
1002681535,1 09 2019,4260,3554
1002681535,3 03 2019,3654,3047
1002681535,30 07 2017,0,0
1002681535,24 09 2017,5,5
1002681535,26 08 2018,2868,2399
1002681535,30 06 2019,4267,3544
1002681535,23 12 2018,2777,2283
1002681535,1 12 2019,3686,3000
1002681535,24 06 2018,2661,2187
1002681535,27 08 2017,0,0
1002681535,29 04 2018,2683,2289
1002681535,4 08 2019,4274,3585
1002681535,25 11 2018,2537,2135
1002681535,29 07 2018,2696,2297
1002681535,5 05 2019,3914,3268
1002681535,26 11 2017,759,670
1002681535,2 02 2020,5182,4508
1002681535,24 12 2017,876,751
1002681535,28 10 2018,2711,2273
224629,3 02 2019,12721,11190
224629,31 03 2019,19585,17226
224629,30 04 2017,8734,7565
224629,28 10 2018,19464,16904
224629,29 07 2018,20827,18334
224629,25 11 2018,19733,17160
224629,25 03 2018,9878,8428
224629,5 05 2019,18980,16406
224629,4 08 2019,21444,18495
224629,25 06 2017,8429,7144
224629,1 12 2019,17326,14960
224629,28 05 2017,8626,7339
224629,27 08 2017,8489,7168
224629,26 03 2017,7499,6290
224629,24 06 2018,19126,16369
224629,28 01 2018,4819,4099
224629,23 12 2018,17115,14718
224629,29 12 2019,14974,12685
224629,29 09 2019,18391,15619
224629,3 03 2019,14428,12643
224629,2 06 2019,21269,18652
224629,25 02 2018,6545,5525
224629,26 08 2018,20077,16933
224629,1 09 2019,18096,15689
224629,27 05 2018,16473,14374
224629,30 06 2019,21483,18727
224629,30 07 2017,8334,6966
224629,24 12 2017,6115,5022
224629,3 11 2019,18234,15638
224629,26 11 2017,7828,6614
224629,29 10 2017,9006,7533
224629,23 09 2018,17631,15553
224629,29 04 2018,10818,9263
224629,24 09 2017,9843,8434
224629,2 02 2020,15025,12912
224629,26 02 2017,7147,6070
1001196738,25 02 2018,5852,5021
1001196738,25 03 2018,8993,7582
1001196738,4 08 2019,9237,7837
1001196738,3 02 2019,5286,4527
1001196738,3 11 2019,8381,6937
1001196738,25 06 2017,8202,6927
1001196738,3 03 2019,6676,5858
1001196738,29 09 2019,9284,8112
1001196738,29 10 2017,11132,9660
1001196738,5 05 2019,6998,5825
1001196738,29 04 2018,7878,6672
1001196738,24 09 2017,9985,8367
1001196738,30 04 2017,10047,8797
1001196738,30 06 2019,10035,8743
1001196738,30 07 2017,8319,7144
1001196738,23 12 2018,7226,6150
1001196738,23 09 2018,8034,6765
1001196738,28 05 2017,9886,8517
1001196738,26 11 2017,11194,9427
1001196738,28 01 2018,6571,5590
1001196738,26 03 2017,11103,9610
1001196738,29 12 2019,6652,5650
1001196738,24 12 2017,9722,8283
1001196738,1 09 2019,8171,7111
1001196738,27 08 2017,5791,4859
1001196738,2 06 2019,9908,8294
1001196738,24 06 2018,7927,6816
1001196738,25 11 2018,7923,6789
1001196738,26 08 2018,8927,7790
1001196738,1 12 2019,7049,5731
1001196738,27 05 2018,8033,7003
1001196738,29 07 2018,9427,8137
1001196738,31 03 2019,7957,6600
1001196738,2 02 2020,5318,4606
1001196738,26 02 2017,8972,7790
1001196738,28 10 2018,8449,7284
1001197944,26 02 2017,6584,5739
1001197944,28 01 2018,3707,3205
1001197944,30 04 2017,6347,5607
1001197944,3 03 2019,4041,3588
1001197944,29 07 2018,4791,3999
1001197944,23 09 2018,3824,3205
1001197944,1 09 2019,3481,2976
1001197944,28 10 2018,4377,3602
1001197944,24 09 2017,6881,6098
1001197944,2 06 2019,5190,4516
1001197944,30 06 2019,5103,4329
1001197944,25 11 2018,3980,3479
1001197944,26 08 2018,4695,4106
1001197944,23 12 2018,4282,3727
1001197944,27 05 2018,5869,5128
1001197944,5 05 2019,4872,4198
1001197944,3 11 2019,3725,3226
1001197944,25 03 2018,5817,5071
1001197944,31 03 2019,4446,3941
1001197944,1 12 2019,3645,3169
1001197944,29 12 2019,3129,2613
1001197944,30 07 2017,4676,4098
1001197944,24 06 2018,4523,3768
1001197944,25 06 2017,4432,3802
1001197944,2 02 2020,3105,2638
1001197944,3 02 2019,3583,3076
1001197944,29 10 2017,7030,6148
1001197944,25 02 2018,4104,3522
1001197944,29 09 2019,3783,3191
1001197944,29 04 2018,5142,4354
1001197944,28 05 2017,5648,4998
1001197944,4 08 2019,5369,4556
1001197944,27 08 2017,3731,3206
1001197944,26 11 2017,7149,6031
1001197944,26 03 2017,6524,5727
1001197944,24 12 2017,5335,4530
1001263713,24 09 2017,2426,1905
1001263713,25 02 2018,2830,2326
1001263713,29 10 2017,2400,1870
1001263713,29 12 2019,1577,1235
1001263713,28 10 2018,2486,1959
1001263713,25 03 2018,3210,2525
1001263713,28 01 2018,2251,1683
1001263713,26 02 2017,2939,2278
1001263713,25 06 2017,2336,1844
1001263713,29 07 2018,2041,1595
1001263713,5 05 2019,2143,1568
1001263713,2 02 2020,2005,1574
1001263713,26 03 2017,3112,2477
1001263713,27 08 2017,2379,1780
1001263713,1 12 2019,1800,1411
1001263713,3 11 2019,1794,1380
1001263713,27 05 2018,2245,1758
1001263713,25 11 2018,2463,1873
1001263713,3 02 2019,2410,1921
1001263713,1 09 2019,1593,1272
1001263713,31 03 2019,2767,2173
1001263713,28 05 2017,2474,1874
1001263713,29 04 2018,2664,1991
1001263713,23 09 2018,2351,1811
1001263713,30 04 2017,2951,2358
1001263713,24 06 2018,2032,1502
1001263713,26 08 2018,2280,1860
1001263713,30 06 2019,1755,1342
1001263713,24 12 2017,2251,1725
1001263713,26 11 2017,2329,1858
1001263713,3 03 2019,2805,2286
1001263713,29 09 2019,1678,1272
1001263713,2 06 2019,1910,1467
1001263713,23 12 2018,2410,1907
1001263713,30 07 2017,2552,1989
1001263713,4 08 2019,1867,1472
1003336702,1 12 2019,1046,872
1003336702,30 06 2019,945,787
1003336702,29 12 2019,1022,866
1003336702,2 02 2020,1114,937
1003336702,1 09 2019,990,824
1003336702,23 09 2018,398,351
1003336702,4 08 2019,979,811
1003336702,29 09 2019,992,825
1003336702,3 11 2019,1034,873
1003336702,25 11 2018,952,804
1003336702,3 02 2019,998,850
1003336702,31 03 2019,1115,936
1003336702,28 10 2018,905,780
1003336702,29 07 2018,0,0
1003336702,3 03 2019,1127,962
1003336702,26 08 2018,18,17
1003336702,24 06 2018,0,0
1003336702,2 06 2019,961,807
1003336702,23 12 2018,908,754
1003336702,5 05 2019,1049,881
458888,25 02 2018,9958,9537
458888,30 06 2019,9136,8681
458888,26 02 2017,10636,10112
458888,25 06 2017,10707,10168
458888,28 10 2018,10358,9813
458888,1 12 2019,8805,8340
458888,29 09 2019,9230,8590
458888,1 09 2019,10123,9573
458888,3 02 2019,9365,8890
458888,29 07 2018,10139,9523
458888,24 09 2017,11853,11195
458888,30 04 2017,10760,10258
458888,28 05 2017,10789,10287
458888,24 12 2017,9992,9534
458888,5 05 2019,9620,9129
458888,29 10 2017,10665,10138
458888,25 11 2018,10335,9837
458888,3 11 2019,9020,8549
458888,27 05 2018,9876,9342
458888,25 03 2018,10833,10286
458888,26 03 2017,11112,10617
458888,26 08 2018,9965,9440
458888,3 03 2019,9866,9299
458888,23 12 2018,9871,9319
458888,30 07 2017,10195,9703
458888,2 02 2020,7669,7280
458888,4 08 2019,9082,8530
458888,24 06 2018,9979,9441
458888,23 09 2018,10303,9752
458888,26 11 2017,10748,10214
458888,27 08 2017,10567,10024
458888,28 01 2018,9177,8753
458888,31 03 2019,10202,9632
458888,2 06 2019,9262,8767
458888,29 04 2018,10383,9810
458888,29 12 2019,7585,7184
631139,26 08 2018,33125,32011
631139,30 07 2017,32652,31548
631139,29 04 2018,39891,38682
631139,23 09 2018,37083,35809
631139,23 12 2018,22660,21807
631139,24 06 2018,39651,38218
631139,1 12 2019,28734,27635
631139,3 11 2019,38096,36788
631139,31 03 2019,34106,32960
631139,30 04 2017,34180,33116
631139,29 12 2019,24005,23096
631139,25 03 2018,33720,32702
631139,28 10 2018,31876,30699
631139,28 05 2017,35689,34466
631139,3 02 2019,20677,19908
631139,29 10 2017,32625,31517
631139,30 06 2019,37492,36127
631139,26 11 2017,26197,25188
631139,4 08 2019,35581,34263
631139,29 07 2018,34784,33444
631139,29 09 2019,39852,38575
631139,25 06 2017,34302,33101
631139,5 05 2019,37376,36153
631139,27 05 2018,45971,44432
631139,1 09 2019,40513,39222
631139,25 11 2018,25174,24040
631139,24 12 2017,23254,22304
631139,28 01 2018,21518,20776
631139,2 06 2019,44977,43492
631139,2 02 2020,29580,28659
631139,24 09 2017,31415,30244
631139,27 08 2017,32837,31662
631139,26 03 2017,28277,27339
631139,3 03 2019,26318,25359
631139,26 02 2017,24620,23842
631139,25 02 2018,30157,29213
758793,23 09 2018,3459,3377
758793,31 03 2019,3481,3390
758793,29 07 2018,4300,4198
758793,25 11 2018,3777,3686
758793,27 05 2018,4565,4472
758793,3 03 2019,2302,2247
758793,4 08 2019,5021,4908
758793,29 10 2017,4099,4000
758793,23 12 2018,2757,2674
758793,29 12 2019,4570,4447
758793,28 05 2017,4184,4096
758793,1 09 2019,5013,4901
758793,25 06 2017,4181,4106
758793,5 05 2019,5097,4988
758793,3 02 2019,1496,1449
758793,28 10 2018,3604,3531
758793,29 09 2019,4744,4631
758793,2 06 2019,4927,4821
758793,25 02 2018,3715,3636
758793,3 11 2019,5150,5044
758793,24 12 2017,4346,4244
758793,30 04 2017,3978,3891
758793,24 06 2018,4610,4501
758793,1 12 2019,5149,5028
758793,25 03 2018,3886,3805
758793,24 09 2017,3957,3877
758793,2 02 2020,3994,3912
758793,27 08 2017,3751,3670
758793,26 11 2017,4245,4152
758793,30 07 2017,3850,3771
758793,28 01 2018,3316,3242
758793,30 06 2019,5357,5161
758793,26 08 2018,4012,3939
758793,26 03 2017,3601,3524
758793,29 04 2018,4265,4179
758793,26 02 2017,3281,3210
1001293608,25 06 2017,6446,6203
1001293608,31 03 2019,10770,10395
1001293608,27 08 2017,6595,6345
1001293608,28 01 2018,7520,7261
1001293608,29 10 2017,7148,6889
1001293608,5 05 2019,10205,9837
1001293608,24 06 2018,8277,7953
1001293608,28 05 2017,6767,6502
1001293608,3 02 2019,9463,9137
1001293608,29 04 2018,8280,7974
1001293608,24 12 2017,7758,7470
1001293608,28 10 2018,9320,9002
1001293608,27 05 2018,8128,7820
1001293608,2 06 2019,9882,9524
1001293608,29 09 2019,11593,11109
1001293608,30 06 2019,9757,9392
1001293608,30 04 2017,6912,6656
1001293608,1 09 2019,11020,10625
1001293608,1 12 2019,13818,13337
1001293608,26 03 2017,7159,6898
1001293608,26 11 2017,7698,7408
1001293608,29 12 2019,12819,12369
1001293608,23 12 2018,10072,9675
1001293608,25 03 2018,8389,8102
1001293608,24 09 2017,7467,7044
1001293608,29 07 2018,8379,8046
1001293608,30 07 2017,6479,6198
1001293608,3 11 2019,12698,12285
1001293608,25 02 2018,8021,7752
1001293608,4 08 2019,9695,9308
1001293608,3 03 2019,10633,10261
1001293608,23 09 2018,8916,8600
1001293608,25 11 2018,10072,9709
1001293608,2 02 2020,13818,13391
1001293608,26 02 2017,6922,6683
1001293608,26 08 2018,8580,8251
1002664709,24 06 2018,1,1
1002664709,1 12 2019,623,576
1002664709,25 02 2018,89,75
1002664709,29 04 2018,11,8
1002664709,29 09 2019,40,36
1002664709,27 08 2017,0,0
1002664709,25 11 2018,612,558
1002664709,26 08 2018,26,24
1002664709,26 11 2017,152,142
1002664709,29 10 2017,12,10
1002664709,1 09 2019,8,7
1002664709,3 02 2019,317,284
1002664709,24 09 2017,1,1
1002664709,23 12 2018,323,288
1002664709,25 03 2018,71,57
1002664709,29 07 2018,1,1
1002664709,5 05 2019,3,1
1002664709,3 11 2019,217,199
1002664709,4 08 2019,1,1
1002664709,28 10 2018,188,172
1002664709,31 03 2019,27,14
1002664709,29 12 2019,307,261
1002664709,27 05 2018,1,0
1002664709,24 12 2017,440,410
1002664709,23 09 2018,58,54
1002664709,28 01 2018,287,247
1002664709,30 06 2019,1,1
1002664709,3 03 2019,107,77
1002664709,2 06 2019,1,0
1002664709,2 02 2020,179,154
1002664709,30 07 2017,0,0
627707,26 08 2018,9511,8956
627707,28 10 2018,8592,8036
627707,23 12 2018,5763,5364
627707,3 03 2019,7027,6598
627707,3 02 2019,5890,5511
627707,1 12 2019,6936,6442
627707,24 06 2018,12003,11333
627707,25 03 2018,8884,8410
627707,25 11 2018,7734,7227
627707,24 09 2017,9579,9033
627707,26 03 2017,9376,8853
627707,27 08 2017,10493,9874
627707,27 05 2018,13233,12528
627707,30 04 2017,12335,11739
627707,29 04 2018,10573,10028
627707,2 02 2020,6257,5870
627707,29 10 2017,8906,8352
627707,28 05 2017,15223,14541
627707,31 03 2019,9457,8956
627707,29 07 2018,10724,10093
627707,24 12 2017,6149,5704
627707,5 05 2019,12083,11393
627707,28 01 2018,5959,5616
627707,1 09 2019,9706,9100
627707,25 02 2018,7665,7222
627707,30 06 2019,12507,11746
627707,3 11 2019,8054,7530
627707,29 09 2019,9068,8509
627707,26 11 2017,7987,7505
627707,23 09 2018,9087,8544
627707,29 12 2019,5190,4823
627707,25 06 2017,15288,14511
627707,4 08 2019,10731,10067
627707,30 07 2017,13492,12734
627707,2 06 2019,13808,13088
627707,26 02 2017,8264,7841
1001849547,30 06 2019,6241,5329
1001849547,1 12 2019,5285,4479
1001849547,29 04 2018,5811,4946
1001849547,31 03 2019,7202,6226
1001849547,2 06 2019,6295,5377
1001849547,1 09 2019,6383,5434
1001849547,25 11 2018,5451,4577
1001849547,29 10 2017,4600,3881
1001849547,24 12 2017,4229,3690
1001849547,25 03 2018,6009,5208
1001849547,29 07 2018,5927,5063
1001849547,25 06 2017,4169,3494
