id,city_name,signup_os,signup_channel,signup_timestamp,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_trip_timestamp
0e471ef9-ab6b-4a37-b812-fd79c36eafd5,Berton,ios web,NA,2017-07-17T13:53:48Z,2017-07-17T13:54:18Z,2017-07-17T13:54:04Z,Ford,Taurus,2004,NA
1ca8ab09-b150-4563-b264-5006fb6a1e6e,Strark,NA,Referral,2017-07-03T15:58:41Z,NA,2017-07-04T00:03:11Z,Mitsubishi,Lancer,2003,2017-07-06T01:02:08Z
7664c4ff-cc4d-42f1-aea4-d94f76bd7d34,Strark,ios web,Referral,2017-07-02T04:35:28Z,2017-07-02T04:37:13Z,2017-07-02T04:36:00Z,Acura,TL,2004,NA
89f4576d-d45f-43c0-bc5e-a7bb365eac18,Wrouver,windows,Referral,2017-07-20T07:18:48Z,2017-07-20T07:20:43Z,2017-07-20T07:20:18Z,Lexus,GX,2007,NA
89f4576d-d45f-43c0-bc5e-a7bb365eac18,Wrouver,windows,Referral,2017-07-20T07:18:48Z,2017-07-20T07:20:43Z,2017-07-20T07:20:18Z,Lexus,GX,2007,NA
a29eff7f-7a36-4995-80f2-c28f4c63413b,Strark,ios web,Organic,NA,2017-07-23T03:26:14Z,2017-07-23T03:25:11Z,Kia,Optima,2015,2017-07-26T20:54:17Z
c7a56806-a551-4965-9c95-3ec225df1a38,Wrouver,NA,R2D,NA,2017-07-05T20:57:09Z,2017-07-05T20:56:54Z,Subaru,WRX,2015,NA
f1d2b421-b7f6-4484-9a11-81ed3468c5e0,Strark,NA,R2D,2017-07-31T04:38:31Z,NA,2017-07-31T04:38:47Z,Toyota,Corolla,2009,2017-08-13T06:49:04Z
0f6aca74-f9a6-4000-a433-8bc2e0f4a8e4,Berton,NA,R2D,2017-07-25T19:06:32Z,2017-07-25T19:07:03Z,2017-07-25T19:06:37Z,NA,Wookiee Flying Catamaran,2012,NA
356d4bc3-2127-4696-a1b2-4f20936d0c6e,Berton,NA,Referral,2017-07-04T22:54:56Z,NA,2017-07-04T22:55:07Z,Nissan,Sentra,2014,NA
4ab3ae3d-9e1e-410c-9b6b-741ee75a1399,Berton,NA,R2D,2017-07-19T03:16:32Z,2017-07-19T03:17:03Z,2017-07-19T03:16:39Z,Honda,Accord,2014,2017-07-24T17:12:32Z
81c50aae-8908-40c9-b5ac-2260f6c7b5c1,Strark,other,Referral,NA,2017-07-10T13:45:46Z,2017-07-10T13:45:26Z,Toyota,Prius,2010,2017-07-14T00:21:47Z
acff2643-a025-47cb-9a5a-e16f4e54dc78,Strark,other,NA,2017-07-18T19:07:03Z,2017-07-18T19:07:34Z,2017-07-18T19:07:18Z,Lexus,RX,2008,NA
b3254ff9-ada0-4060-8181-17b9c60728f2,Wrouver,android web,Referral,2017-07-13T04:20:12Z,2017-07-13T04:21:07Z,2017-07-13T04:20:32Z,Honda,Civic,2006,NA
b6bd71e8-238b-4f00-bc19-34b0b87b9a16,Berton,NA,Referral,2017-07-21T02:27:22Z,NA,2017-07-21T02:27:51Z,Toyota,Camry,2012,NA
badbf080-fadc-44ba-8f25-35db7186fb8d,Strark,NA,R2D,2017-07-01T16:41:10Z,NA,2017-07-01T16:42:42Z,Honda,Civic,2017,NA
ebf14b52-90f2-4ed7-8506-e96289f665d7,Wrouver,android web,Referral,2017-07-13T21:47:41Z,2017-07-13T21:49:22Z,NA,Chevrolet,Impala,2006,2017-07-28T21:10:22Z
297ba6b7-5bfa-43b6-924a-5e66423f1896,Wrouver,android web,Paid,2017-07-03T14:37:27Z,2017-07-03T14:40:31Z,2017-07-03T14:38:23Z,Mercedes-Benz,GLS-Class,2017,NA
57bd51a2-647e-4641-9000-9feeb4c82165,Strark,windows,NA,2017-07-04T07:51:36Z,2017-07-04T07:52:32Z,2017-07-04T07:52:02Z,Toyota,Camry,2007,2017-07-08T08:01:11Z
58ebbaae-32d3-46ee-97f3-5bcbecb68984,Berton,NA,Referral,2017-07-16T17:09:48Z,NA,NA,NA,The Homer,2012,2017-07-18T03:12:55Z
a37da836-aa1c-4a7b-85dc-0bd0c7d7c69c,Wrouver,NA,R2D,2017-07-25T01:58:49Z,NA,2017-07-25T01:59:00Z,Toyota,Prius,2014,2017-07-27T16:56:16Z
a37da836-aa1c-4a7b-85dc-0bd0c7d7c69c,Wrouver,NA,R2D,NA,NA,2017-07-25T01:59:00Z,Toyota,Prius,2014,2017-07-27T16:56:16Z
de8efedd-e0ff-417a-8440-941ba95eecc7,Berton,android web,Organic,2017-07-19T09:35:28Z,2017-07-19T09:38:02Z,2017-07-19T09:35:55Z,Toyota,Camry,2017,NA
1df8175d-26f2-42ff-9b52-90c0a8f581a5,Berton,NA,R2D,2017-07-13T19:33:46Z,NA,2017-07-13T19:34:16Z,Honda,Accord,2000,NA
3485a51b-59af-4083-963f-fe1621d5de22,Strark,NA,R2D,2017-07-11T18:16:43Z,NA,2017-07-11T18:16:59Z,Toyota,Prius,2013,2017-07-29T17:09:55Z
56561195-9be2-4663-82e2-04476889cff1,Berton,android web,Organic,2017-07-02T19:02:54Z,2017-07-02T19:10:05Z,2017-07-02T19:07:45Z,Honda,Accord,2015,NA
a6cf49a9-ca52-439b-9d5f-3baa1e406962,Berton,NA,Referral,2017-07-24T17:04:21Z,NA,2017-07-24T18:27:22Z,Toyota,Camry,2013,2017-07-26T16:18:28Z
a7c07e07-b4cf-4a60-8cb8-86181a545792,Berton,NA,R2D,2017-07-10T02:05:42Z,NA,2017-07-10T02:05:53Z,Chevrolet,Cruze,2011,NA
e762726a-01aa-4e70-8d57-226057e31db5,Wrouver,NA,Referral,2017-07-07T05:10:58Z,2017-07-07T05:12:19Z,2017-07-07T05:11:25Z,Honda,HR-V,2017,NA
fab858d6-2105-4897-ac44-70b3847c201b,Strark,NA,R2D,2017-07-19T02:02:24Z,NA,2017-07-21T21:06:40Z,Dodge,Grand Caravan,2017,NA
5c4c950c-d310-4dc5-986d-5c677ad9ba78,Strark,NA,R2D,NA,2017-07-12T05:26:31Z,2017-07-12T05:22:11Z,Toyota,Sienna,2017,2017-07-22T00:45:04Z
5c4c950c-d310-4dc5-986d-5c677ad9ba78,Strark,NA,R2D,2017-07-12T05:21:50Z,2017-07-12T05:26:31Z,2017-07-12T05:22:11Z,Toyota,Sienna,2017,2017-07-22T00:45:04Z
64e7c2ac-b22b-4ba3-a28c-f6a6747f773e,Berton,android web,Referral,2017-07-14T03:00:00Z,2017-07-14T03:04:48Z,2017-07-14T03:01:03Z,Toyota,Corolla,2016,2017-07-29T13:47:05Z
9409066d-7905-4571-beaf-10536e91057a,Strark,NA,Referral,2017-07-09T20:30:37Z,NA,2017-07-09T20:30:52Z,Toyota,Camry,2011,NA
a6619374-9d30-4ca1-897a-0376324b18e8,Berton,NA,Referral,2017-07-19T00:15:25Z,NA,2017-07-19T00:38:09Z,Subaru,Impreza,2011,NA
ce3c21d4-400c-4dbc-9442-e9651218222b,Strark,NA,Referral,2017-07-28T22:29:57Z,2017-07-28T22:30:57Z,2017-07-28T22:30:21Z,Toyota,Corolla,2016,2017-07-31T20:56:52Z
d4979c3b-468b-49c7-88d5-7d5d473e9a58,Wrouver,NA,R2D,2017-07-24T02:20:57Z,NA,2017-07-24T02:21:10Z,Volkswagen,Jetta,2002,NA
dd3a80b9-c0e8-4e44-8653-1507752902c6,Strark,NA,R2D,2017-07-19T02:13:08Z,NA,2017-07-19T02:13:58Z,Honda,Accord,2017,2017-08-11T20:03:15Z
ef647c77-a973-4996-b814-9e8528a1d2ef,Berton,NA,R2D,2017-07-21T20:27:14Z,NA,2017-07-21T20:31:16Z,Ford,Escape,2009,NA
f447c4c9-9c82-4c99-951a-42d732850806,Strark,android web,Paid,2017-07-20T00:43:54Z,2017-07-20T00:45:04Z,2017-07-20T00:43:56Z,Hyundai,Santa Fe,2013,NA
277d81bc-3d87-430e-abce-48483c7fd49a,Berton,NA,Referral,NA,NA,2017-07-26T02:32:29Z,Toyota,Corolla,2013,NA
3e8d21e5-531e-4ffc-b639-deb8a067fef7,Berton,NA,NA,2017-07-31T21:40:40Z,NA,2017-07-31T21:40:59Z,Honda,Accord Crosstour,2017,NA
4657bb34-a9be-4305-89e0-4f02bcac54de,Wrouver,NA,Organic,NA,2017-09-19T22:36:31Z,2017-07-31T05:40:18Z,NA,AT-AT,2004,NA
500c1dc2-4908-42b0-a83b-b9fd0459beda,Strark,NA,Referral,2017-07-13T15:32:07Z,NA,2017-07-13T15:32:24Z,Mercedes-Benz,ML Class,2011,NA
59e07bb7-ac5b-4441-a940-394d07cc7f1a,Strark,android web,Referral,NA,2017-07-23T21:36:40Z,2017-07-23T21:35:50Z,Acura,MDX,2003,2017-08-07T00:04:31Z
7022590c-f3e3-45ab-b782-c8bfd7aed71c,Strark,NA,Referral,NA,2017-07-31T20:20:27Z,2017-07-31T20:20:03Z,Hyundai,Sonata,2015,2017-08-04T19:45:47Z
bfd07317-19a2-4605-b192-90d5d362996e,Strark,ios web,NA,2017-07-12T16:56:11Z,2017-07-12T16:56:33Z,2017-07-12T16:56:21Z,Chevrolet,Suburban,2013,2017-07-17T16:34:53Z
c80dafd8-a11e-4e38-8bef-3a2b2182dbf9,Strark,NA,Paid,2017-07-12T06:00:03Z,NA,2017-07-12T06:00:57Z,Toyota,Corolla,2010,NA
d2162ca8-3166-4837-8e09-e458a3458cce,Wrouver,ios web,Paid,2017-07-11T23:22:10Z,2017-07-12T02:46:46Z,2017-07-11T23:22:37Z,Lincoln,Town Car,1998,NA
e70604a3-abc1-40b5-9714-6a297c9fe961,Strark,android web,Referral,2017-07-08T17:13:32Z,2017-07-08T17:19:37Z,2017-07-08T17:18:52Z,Honda,Civic,2015,2017-07-22T01:19:30Z
129ba6bf-169e-43f6-ae34-ef01ad5a125f,Wrouver,ios web,Paid,2017-07-15T14:22:05Z,2017-07-15T14:23:02Z,2017-07-15T14:22:30Z,Toyota,Camry,2012,2017-07-24T17:12:08Z
1372df00-d0d8-4f7a-889a-bd407ec660b8,Strark,ios web,Paid,2017-07-04T22:39:19Z,2017-07-04T22:40:45Z,2017-07-04T22:39:41Z,BMW,3-series,2006,2017-07-14T23:49:35Z
248ea6f2-ff63-47e5-ad38-989d89b9df7d,Berton,ios web,Referral,2017-07-01T03:54:47Z,2017-07-01T03:55:20Z,2017-07-01T03:55:07Z,Volvo,S40,2002,NA
3e201059-dbdf-42be-a95c-9bbba6140d1e,Wrouver,NA,R2D,NA,NA,2017-07-24T17:33:39Z,Lexus,CT,2014,2017-08-05T02:45:21Z
3e201059-dbdf-42be-a95c-9bbba6140d1e,Wrouver,NA,R2D,2017-07-24T17:33:20Z,NA,2017-07-24T17:33:39Z,Lexus,CT,2014,2017-08-05T02:45:21Z
54f5460e-15f2-43cf-9b97-931fc352c706,Berton,NA,NA,2017-07-13T19:14:03Z,NA,2017-07-13T19:14:41Z,Honda,Civic,2013,NA
579d89cb-dbc8-4407-ac30-c81053212925,Strark,NA,Referral,2017-07-10T22:04:57Z,NA,2017-07-10T22:05:20Z,Chrysler,300,2016,NA
6747cac5-8595-4d1a-b11e-98753c054750,Strark,NA,Referral,2017-07-05T17:49:18Z,NA,2017-07-05T18:18:26Z,Honda,HR-V,2017,NA
d1abba2d-c7d2-41ff-ba0f-8bd05616339e,Strark,android web,NA,2017-07-11T18:42:01Z,2017-07-11T18:44:45Z,2017-07-11T18:42:27Z,Nissan,Altima,2005,NA
3488457e-40a3-4188-85ed-2c9c574161fa,Strark,NA,R2D,2017-07-05T20:42:15Z,NA,NA,Honda,Civic,2003,2017-07-07T22:42:34Z
5f02716f-a3ab-4b7e-8ddc-e2f92deb5d7c,Wrouver,other,Organic,NA,2017-07-20T03:25:33Z,2017-07-20T03:25:13Z,Kia,Sorento,2011,NA
70eb78b5-4b70-4e19-853b-ddda96205160,Strark,NA,Referral,2017-07-18T03:38:03Z,NA,2017-07-18T03:38:08Z,Nissan,Sentra,2013,NA
9a63fe24-7f69-42b0-9d4c-42f9ceeaff5b,Berton,ios web,NA,2017-07-15T16:12:45Z,2017-07-15T16:14:29Z,2017-07-15T16:13:31Z,Nissan,Sentra,2017,NA
d41afa3d-bb65-4a33-9015-6df72f8beac4,Strark,NA,Referral,2017-07-13T23:39:23Z,NA,2017-07-13T23:39:49Z,Nissan,Altima,2015,2017-07-18T23:47:22Z
d7926a0f-46d5-4f21-ba85-0fd12401ff7b,Strark,NA,R2D,2017-07-20T18:53:05Z,NA,2017-07-20T18:53:16Z,Infiniti,G Sedan,2013,2017-07-27T23:30:42Z
d7926a0f-46d5-4f21-ba85-0fd12401ff7b,Strark,NA,R2D,2017-07-20T18:53:05Z,NA,2017-07-20T18:53:16Z,Infiniti,G Sedan,2013,2017-07-27T23:30:42Z
2a884980-dd6a-4486-84f8-5fcfae5b504f,Strark,ios web,Referral,2017-07-18T00:26:20Z,2017-07-18T00:26:58Z,2017-07-18T00:26:27Z,Toyota,Highlander,2013,NA
2fb06015-a0f2-4b51-85af-7b7fb9bb3f55,Strark,NA,R2D,2017-07-10T07:11:13Z,NA,2017-07-10T07:11:55Z,Honda,CR-V,2007,NA
360ee3c6-014b-447f-98b3-abd7bf6f4471,Strark,ios web,Paid,2017-07-11T01:42:44Z,2017-07-11T01:43:45Z,2017-07-11T01:43:15Z,BMW,5-series,2010,2017-08-08T00:22:21Z
6da0de39-f904-4572-aa2e-a997366ae675,Wrouver,ios web,Referral,2017-07-11T21:01:39Z,2017-07-11T21:02:21Z,2017-07-11T21:02:04Z,Lexus,RX,2010,2017-07-13T22:41:48Z
95e5517e-e777-4a10-87e1-951dcec98b97,Strark,ios web,Referral,2017-07-06T21:01:41Z,2017-07-06T21:02:14Z,2017-07-06T21:01:47Z,Toyota,Prius,2017,2017-07-25T18:42:56Z
a030bc3f-99b1-4648-bb6c-fe2907c2cf90,Berton,NA,R2D,2017-07-04T14:15:58Z,NA,2017-07-04T14:16:07Z,Ford,Focus,2007,NA
cd68c417-4fb7-415f-ba2f-093d7410f13a,Strark,NA,R2D,2017-07-09T17:17:32Z,NA,2017-07-09T17:17:40Z,Toyota,Prius,2014,NA
0b93501d-cbfb-4c1a-984e-c0b98fa7564f,Strark,ios web,Paid,2017-07-19T17:54:27Z,2017-07-19T17:57:20Z,NA,Kia,Forte,2013,2017-07-29T19:05:57Z
0e1c7290-81b1-43cf-bc98-e92dafc9f1ca,Berton,NA,R2D,2017-07-17T04:26:46Z,NA,2017-07-17T04:27:07Z,Nissan,Xterra,2004,2017-07-21T02:38:36Z
11d02d6f-2425-4c01-977f-be9a1edcc382,Strark,NA,R2D,2017-07-24T19:00:08Z,NA,NA,Chevrolet,Volt,2013,NA
130f312f-857f-4d18-b218-69c91a02a0fc,Strark,NA,R2D,2017-07-01T20:27:27Z,NA,2017-07-01T20:27:37Z,Nissan,Altima,2016,2017-07-06T21:24:37Z
181de396-b4d7-47ec-9498-ecde0f6af129,Strark,mac,Referral,2017-07-05T23:15:30Z,2017-07-05T23:15:51Z,2017-07-05T23:15:36Z,Toyota,Prius,2014,NA
231fddf3-c85f-4ea1-9f38-4889d389174b,Strark,other,Paid,NA,2017-07-05T21:46:52Z,2017-07-05T21:46:20Z,Honda,CR-V,2015,2017-07-13T16:07:14Z
34ad5e9f-ab47-4e11-9395-d402f4eeefa1,Strark,android web,Paid,2017-07-08T11:30:54Z,2017-07-08T11:33:08Z,2017-07-08T11:32:53Z,Scion,xD,2010,2017-07-10T17:41:09Z
7cb2deb3-f1ba-4458-ac16-6031c95b297e,Strark,NA,R2D,2017-07-21T03:48:38Z,2017-07-21T03:49:04Z,2017-07-21T03:48:47Z,Chevrolet,Silverado 2500,2016,NA
8fe91c34-d6e8-4f69-a8f0-646104c0e57b,Strark,mac,Referral,2017-07-18T16:06:42Z,2017-07-18T16:07:10Z,2017-07-18T16:06:54Z,Honda,Civic,2017,NA
9429966b-244c-403f-8a49-65982e90dece,Berton,NA,R2D,2017-07-25T17:13:25Z,NA,2017-07-25T17:13:56Z,Chevrolet,Tahoe,2016,NA
cd3f6faf-e9de-467c-a80f-e3d8a660d166,Wrouver,NA,R2D,2017-07-30T06:23:42Z,NA,2017-07-30T06:23:55Z,Nissan,Xterra,2008,NA
cd581942-74b3-4b75-a11d-d68ac4a1f91d,Strark,ios web,Paid,2017-07-12T18:37:00Z,2017-07-12T18:42:12Z,2017-07-12T18:37:55Z,Toyota,Corolla,2017,NA
ee5deadc-533f-4609-a661-c1d3da7a724c,Strark,NA,NA,2017-07-15T16:04:40Z,2017-07-15T16:05:13Z,2017-07-15T16:04:56Z,NA,Convert-A-Car,2013,2017-07-19T18:54:18Z
f24036f9-6aba-41f9-a020-049ba10bfc7d,Strark,android web,Organic,2017-07-06T04:16:18Z,2017-07-06T04:20:33Z,NA,Honda,Accord,2014,2017-08-01T01:46:48Z
01367f92-7a0e-4e7a-8eaf-070514464cf5,Berton,ios web,Organic,2017-07-16T03:18:12Z,2017-07-16T03:18:59Z,2017-07-16T03:18:31Z,Toyota,Corolla,2006,NA
130eee85-3afa-401a-aaf0-17742ff995a4,Strark,ios web,Referral,2017-07-06T22:32:52Z,2017-07-06T22:34:34Z,2017-07-06T22:34:02Z,Nissan,Rogue,2010,2017-07-17T01:17:22Z
16a2e7e7-62c6-4785-b9a4-a423d00ebaf1,Strark,ios web,Organic,2017-07-27T00:24:57Z,2017-07-27T01:25:45Z,2017-07-27T00:26:59Z,Toyota,Camry,2006,2017-08-04T20:15:33Z
294cc4f5-3967-4058-9556-50d2798b492d,Berton,windows,Organic,NA,2017-07-02T18:21:50Z,2017-07-02T18:21:32Z,Hyundai,Elantra,2014,NA
5857822a-a7b7-4a0a-9434-03e67094c4ad,Strark,ios web,Paid,2017-07-17T23:21:50Z,2017-07-17T23:24:04Z,2017-07-17T23:22:13Z,Dodge,Durango,2015,2017-08-03T16:11:35Z
5857822a-a7b7-4a0a-9434-03e67094c4ad,Strark,ios web,Paid,2017-07-17T23:21:50Z,2017-07-17T23:24:04Z,2017-07-17T23:22:13Z,Dodge,Durango,2015,2017-08-03T16:11:35Z
6a51bc6b-5d3c-4a5a-a9f1-cb866350a93f,Berton,other,Organic,2017-07-03T05:59:03Z,2017-07-03T06:00:11Z,2017-07-03T05:59:30Z,Volkswagen,Passat,2013,NA
6c1d0b8a-4701-4e7c-a4d0-ebfda6a41690,Wrouver,NA,R2D,NA,2017-07-04T01:35:36Z,2017-07-04T01:37:09Z,Honda,S2000,2002,NA
b7037060-27ea-410d-97f5-dcb25ab6f602,Wrouver,other,Referral,2017-07-13T22:44:57Z,2017-07-13T22:46:52Z,2017-07-13T22:45:49Z,Ford,Fusion,2007,NA
fff0a0f8-51f6-46dd-91f5-b9bcc8e33136,Strark,mac,Paid,NA,2017-07-01T01:41:38Z,2017-07-01T01:41:28Z,Toyota,Corolla,2016,NA
05ab95bf-b57b-487f-965e-653549599ce8,Berton,android web,Paid,NA,2017-07-08T00:19:07Z,2017-07-08T00:18:52Z,NA,The Hogwarts Express,2013,NA
0bec0e3f-f61b-4bf6-be3d-46267e6d6b65,Berton,ios web,Referral,2017-07-01T18:08:22Z,2017-07-01T18:11:10Z,2017-07-01T18:08:50Z,Nissan,Rogue,2014,2017-07-11T20:06:27Z
215f6ba9-9e06-4028-aadc-4856b4e73f82,Berton,android web,Referral,2017-07-16T00:08:53Z,2017-07-16T00:21:03Z,2017-07-16T00:14:14Z,Toyota,RAV4,2014,NA
2cac7722-9e9e-400c-bf42-f66dfc1c0320,Strark,NA,Referral,2017-07-20T18:45:47Z,NA,NA,Toyota,Camry,2012,2017-07-25T18:54:49Z
373edd13-97f2-4951-8b8b-85202eed90d5,Wrouver,android web,Referral,2017-07-18T04:58:50Z,2017-07-18T05:00:08Z,2017-07-18T04:59:16Z,Kia,Sorento,2016,2017-07-25T02:40:53Z
7c209216-6e7f-4a2f-bf88-13cf90cdbbb6,Strark,windows,Organic,2017-07-05T20:30:40Z,2017-07-05T20:31:24Z,2017-07-05T20:31:07Z,Lexus,IS,2008,NA
7c8265b8-c869-4f6b-bb9d-3ad7822ceaba,Strark,NA,Referral,2017-07-29T23:44:28Z,NA,2017-10-03T16:44:53Z,Ford,Fusion,2017,NA
7d44777e-5f17-478a-a4f4-1d9585dafc62,Strark,ios web,Paid,2017-07-15T15:33:02Z,2017-07-15T15:34:13Z,2017-07-15T15:35:34Z,Hyundai,Elantra,2017,NA
88abb15d-d9f9-4875-abb5-57ea50ef4e57,Berton,ios web,NA,NA,2017-07-15T17:00:58Z,2017-07-15T16:39:29Z,Toyota,Camry,2015,2017-08-03T00:04:48Z
b4427eb0-eced-400c-8e8e-7899af480c9e,Berton,NA,Referral,2017-07-03T17:52:24Z,NA,2017-07-03T17:52:45Z,Nissan,Rogue,2010,2017-07-06T20:28:18Z
dc222ec7-0284-45dd-a7d5-7a9e7911d133,Strark,ios web,Organic,2017-07-20T22:40:25Z,2017-07-20T22:42:44Z,2017-07-20T22:41:29Z,Acura,TL,2009,NA
fb874b36-67bd-4199-987b-326137129d0a,Berton,other,Paid,2017-07-22T14:53:25Z,2017-07-22T14:53:56Z,2017-07-22T14:53:42Z,Scion,xB,2010,2017-08-04T18:47:59Z
07b9995d-bb5d-4bea-b254-3b51e574dd0b,Berton,windows,Organic,NA,2017-07-21T05:48:50Z,2017-07-21T05:48:35Z,Lexus,RX,2004,2017-07-25T12:54:24Z
0a2ed8a0-90cc-41db-9fcc-b55d77dcc277,Strark,NA,R2D,2017-07-10T02:43:45Z,NA,2017-07-10T02:46:15Z,Toyota,86,2012,2017-07-11T19:34:47Z
25fa9175-69ca-4ca5-9691-5bf0f66c586e,Strark,ios web,NA,2017-07-22T19:39:00Z,2017-07-22T19:39:35Z,2017-07-22T19:39:16Z,Honda,Accord,2007,NA
443d22ab-8e83-4e7e-9d5f-6488e68f4d4f,Strark,android web,Paid,2017-07-14T02:54:01Z,2017-07-14T02:55:42Z,2017-07-14T02:54:56Z,Nissan,Altima,2015,2017-07-24T16:24:07Z
48fdbc14-8a96-42fa-a437-1dd018e0a26d,Strark,android web,Referral,2017-07-21T02:39:05Z,2017-07-21T02:40:04Z,2017-07-21T02:39:15Z,Toyota,Corolla,2010,NA
5b05532b-6bb1-4674-9e2a-f7ccc284925b,Wrouver,android web,Organic,2017-07-06T15:28:14Z,2017-07-06T15:28:57Z,2017-07-06T15:28:34Z,NA,Chitty Chitty Bang Bang,2012,NA
7981428a-14c8-45ae-b948-2afd52cbc485,Wrouver,ios web,Referral,NA,2017-07-16T23:04:19Z,2017-07-16T23:04:06Z,BMW,3-series,2015,2017-07-22T00:40:48Z
7981428a-14c8-45ae-b948-2afd52cbc485,Wrouver,ios web,Referral,NA,2017-07-16T23:04:19Z,NA,BMW,3-series,2015,2017-07-22T00:40:48Z
91e8c25b-a2a2-42f5-87a4-932004c4bdf0,Strark,NA,Referral,NA,NA,2017-07-13T20:31:25Z,Jeep,Renegade,2017,NA
94d158f1-ae17-4632-80bc-89fef70d3ead,Berton,NA,R2D,2017-07-02T20:11:10Z,NA,2017-07-02T20:11:17Z,Toyota,RAV4,2004,NA
a7784d5d-0215-415e-b6bf-51da398348c6,Berton,mac,Referral,2017-07-26T22:27:43Z,2017-07-26T22:28:14Z,2017-07-26T22:27:49Z,Toyota,RAV4,2013,NA
aad54d07-96b8-400f-8035-45327507fca0,Strark,windows,Referral,2017-07-11T18:57:11Z,2017-07-11T18:58:22Z,2017-07-11T18:57:35Z,Mercedes-Benz,C-Class,2007,NA
d9c55f97-5c9d-48ce-82da-5446c2bfeec8,Strark,android web,Dost,NA,2017-07-12T02:21:26Z,NA,Ford,Fusion,2016,2017-07-13T21:46:31Z
dc500df0-538a-45b7-8eda-1fc3c740825a,Berton,NA,R2D,2017-07-28T19:25:05Z,NA,2017-07-28T19:25:21Z,Subaru,Outback,2003,NA
f3e3aeda-d032-4d59-bb5c-3dd925fd503a,Strark,mac,Paid,2017-07-08T04:30:42Z,2017-07-08T04:31:54Z,2017-07-08T04:31:26Z,Honda,Odyssey,2007,NA
05dd656b-7d25-4883-98e9-42b807c0b28c,Strark,ios web,Paid,2017-07-04T00:47:29Z,2017-07-04T00:48:17Z,2017-07-04T00:47:43Z,Honda,Civic,2017,2017-07-05T16:07:31Z
13cd0e5a-a66f-4267-8506-8dd6be67ecf8,Strark,NA,R2D,2017-07-07T04:13:59Z,NA,2017-07-07T04:14:18Z,Nissan,Versa,2013,2017-07-16T01:19:02Z
2a12cb3f-0041-4e2f-92aa-9c0726721a33,Wrouver,NA,Paid,2017-07-29T11:19:32Z,2017-07-29T11:20:11Z,2017-07-29T11:19:46Z,GMC,Yukon,2012,NA
50143f5c-d0b6-4ea4-8778-1c07c29e98eb,Strark,NA,R2D,NA,NA,2017-07-11T15:31:01Z,Infiniti,EX,2008,2017-07-22T19:48:26Z
67d7a784-20b1-40f8-bd29-7e6bd8e7a98c,Berton,ios web,Referral,2017-07-20T21:04:48Z,2017-07-20T21:05:43Z,NA,NA,AT-AT,2012,2017-08-03T20:35:58Z
86bd9742-afb3-41ab-b621-8dde29ff2530,Wrouver,android web,NA,2017-07-18T19:49:57Z,2017-07-18T19:51:01Z,2017-07-18T19:50:27Z,Toyota,Camry,2016,NA
8eef10b6-67dc-4c4a-8ebc-9f7ecbf2db1d,Wrouver,other,Paid,2017-07-17T20:04:58Z,2017-07-17T20:07:13Z,2017-07-17T20:05:19Z,Honda,Accord,2012,2017-07-28T15:34:32Z
b7ec4dd0-9a07-442c-8894-aa96d23d5419,Berton,NA,Referral,2017-07-31T22:37:07Z,NA,2017-07-31T22:37:23Z,Hyundai,Elantra,2015,NA
d08d5887-521d-41ba-9e14-95aba8f69b5c,Berton,ios web,Referral,NA,2017-07-30T00:42:22Z,2017-07-30T00:41:50Z,Honda,Fit,2011,NA
d4ce1a1e-cbdb-4c3c-ae5b-7028f2b8c0ef,Berton,android web,Paid,2017-07-11T23:58:10Z,2017-07-11T23:59:50Z,2017-07-11T23:58:58Z,Toyota,RAV4,2017,NA
d9c74d03-c6fd-43a9-a7c4-200f94d4eccb,Strark,ios web,Organic,2017-07-05T22:48:26Z,2017-07-05T22:49:19Z,2017-07-05T22:48:47Z,Kia,Soul,2015,2017-07-08T01:45:19Z
f1acf1a2-1245-4c81-b8ec-04affb051ead,Berton,windows,Referral,2017-07-23T16:39:46Z,2017-07-23T16:40:13Z,2017-07-23T16:40:03Z,Acura,TL,2005,2017-08-09T04:17:26Z
f4f210cc-c6ef-44b9-83f2-b6007233059d,Strark,android web,Referral,2017-07-26T16:38:55Z,2017-07-26T16:40:28Z,2017-07-26T16:39:12Z,Subaru,XV Crosstrek,2015,2017-08-25T00:17:35Z
0aee44eb-87f4-43e6-8ff3-6c7937408bda,Berton,NA,R2D,2017-07-01T03:20:48Z,NA,2017-07-01T03:21:29Z,Mitsubishi,Outlander,2005,NA
221dc7b9-3310-42d3-ae79-686a3e701970,Berton,NA,R2D,2017-07-31T19:02:16Z,NA,2017-07-31T19:03:22Z,Nissan,Altima,2013,NA
5812ef47-004a-4383-89b8-1ce1cf64d63e,Berton,NA,Referral,2017-07-15T00:09:32Z,2017-07-15T00:10:02Z,2017-07-15T00:09:37Z,Nissan,Rogue,2015,2017-07-28T05:19:22Z
6e621e37-288d-4cbb-83bd-e7619232c2cc,Strark,mac,Referral,2017-07-07T17:02:20Z,2017-07-07T17:03:43Z,2017-07-07T17:03:07Z,Toyota,Camry,2017,NA
a71417a9-ab72-402d-a2ba-c08e52791932,Berton,ios web,Organic,2017-07-19T06:12:24Z,2017-07-19T06:13:21Z,2017-07-19T06:12:48Z,BMW,5-series,2006,NA
