time_offset,speed,roadvel,bodyacc,yaw_rate
536.697,11.55,-0.0831,0.2599,0.005
536.707,11.55,-0.0831,0.0999,0.008
536.716,11.66,-0.0735,0.1799,0.008
536.725,11.66,-0.0735,-0.06,0.009
536.735,11.66,-0.0735,-0.06,0.009
536.744,11.73,-0.0735,-0.16,0.009
536.753,11.84,-0.0991,-0.08,0.009
536.762,11.84,-0.0991,-0.06,0.009
536.772,11.95,-0.0991,-0.06,0.009
536.781,11.95,-0.0991,-0.06,0.009
536.791,11.95,-0.1087,0.04,0.01
536.8,12.05,-0.1087,-0.0199,0.01
536.809,12.05,-0.1311,-0.0199,0.008
536.819,12.13,-0.1311,-0.1999,0.008
536.828,12.13,-0.1311,-0.1999,0.008
536.838,12.23,-0.1311,-0.0399,0.004
536.847,12.23,-0.1119,-0.0399,0.008
536.857,12.34,-0.1119,-0.1199,0.008
536.866,12.34,-0.1151,-0.22,0.007
536.875,12.34,-0.1151,-0.22,0.007
536.884,12.45,-0.1151,-0.16,0.007
536.894,12.56,-0.1151,-0.0199,0.005
536.905,12.56,-0.1087,-0.0199,0.005
536.914,12.63,-0.1087,-0.06,0.005
536.924,12.63,-0.1311,-0.1199,0.005
536.934,12.63,-0.1311,-0.1199,0.005
536.943,12.74,-0.1311,-0.1999,0.005
536.952,12.85,-0.1311,-0.1799,0.006
536.962,12.85,-0.1311,-0.1799,0.006
536.971,13.06,-0.1375,-0.08,0.006
536.981,13.06,-0.1375,-0.08,0.006
536.99,13.06,-0.1375,0.12,0.006
537,13.06,-0.1375,0,0.006
537.011,13.24,-0.1183,0.04,0.006
537.021,13.24,-0.1183,0.2,0.006
537.03,13.35,-0.1183,0.2599,0.008
537.04,13.35,-0.1183,0.2599,0.008
537.049,13.35,-0.1087,0.14,0.008
537.059,13.46,-0.1087,0.22,0.008
537.068,13.46,-0.1023,0.14,0.007
537.077,13.57,-0.1023,0.1799,0.007
537.087,13.57,-0.1023,0.1799,0.007
537.096,13.64,-0.0991,0.12,0.007
537.105,13.64,-0.0991,0.0999,0.007
537.115,13.75,-0.0928,0.0199,0.007
537.124,13.75,-0.0928,0.0999,0.005
537.133,13.75,-0.0928,0.0999,0.005
537.143,13.86,-0.096,0.08,0.005
537.152,13.96,-0.096,0.04,0.005
537.161,13.96,-0.0928,0.04,0.005
537.171,14.07,-0.0928,0.04,0.004
537.18,14.07,-0.0928,0.04,0.004
537.19,14.07,-0.0928,0.06,0.005
537.2,14.14,-0.0895,-0.06,0.005
537.211,14.25,-0.0895,0.0199,0.003
537.221,14.25,-0.0799,0.0199,0.003
537.23,14.36,-0.0799,0.0199,0.003
537.24,14.36,-0.0799,0.0199,0.003
537.249,14.36,-0.0703,0.12,0.005
537.258,14.47,-0.0703,0.12,0.005
537.268,14.47,-0.0671,0.08,0.005
537.277,14.57,-0.0671,0.1799,0.005
537.287,14.57,-0.0671,0.1799,0.005
537.296,14.65,-0.0671,0.0999,0.004
537.306,14.65,-0.0608,0.06,0.005
537.316,14.75,-0.064,0,0.005
537.325,14.75,-0.064,0.04,0.008
537.335,14.75,-0.064,0.04,0.008
537.344,14.86,-0.064,0.08,0.008
537.353,14.97,-0.0703,-0.0399,0.008
537.362,14.97,-0.0575,0.22,0.009
537.372,15.04,-0.0575,0.22,0.009
537.382,15.04,-0.0575,0.22,0.009
537.391,15.04,-0.0511,0.3599,0.009
537.4,15.15,-0.0511,0.14,0.009
537.411,15.26,-0.0511,0.04,0.007
537.421,15.26,-0.0479,0.0199,0.007
537.432,15.37,-0.0479,0,0.009
537.441,15.37,-0.0479,0,0.009
537.45,15.37,-0.0608,-0.0999,0.007
537.46,15.47,-0.064,-0.08,0.007
537.469,15.47,-0.064,-0.1999,0.004
537.478,15.55,-0.064,-0.0199,0.004
537.488,15.55,-0.064,-0.0199,0.004
537.497,15.65,-0.0608,0.06,0.004
537.507,15.65,-0.0608,0.04,0.003
537.516,15.65,-0.0608,0.04,0.003
537.526,15.65,-0.064,-0.1799,0.003
537.535,15.65,-0.064,-0.1799,0.003
537.545,15.76,-0.064,-0.1799,0.003
537.554,15.87,-0.064,-0.1199,0.003
537.563,15.87,-0.0671,0.0999,0.005
537.573,15.98,-0.0703,0.0999,0.005
537.582,15.98,-0.0703,0.0999,0.005
537.591,15.98,-0.0703,0.14,0.004
537.602,16.05,-0.0703,0.3399,0.004
537.611,16.16,-0.0703,0.2599,0.005
537.621,16.16,-0.0511,0.24,0.005
537.631,16.27,-0.0511,0.12,0.007
537.64,16.27,-0.0511,0.12,0.007
537.649,16.27,-0.0511,0,0.008
537.659,16.38,-0.0511,0,0.008
537.668,16.38,-0.0575,0.12,0.006
537.677,16.48,-0.0575,-0.08,0.006
537.687,16.48,-0.0575,-0.08,0.006
537.696,16.48,-0.0575,-0.0399,0.005
537.706,16.55,-0.0543,0.0999,0.005
537.716,16.66,-0.0543,0.16,0.005
537.725,16.66,-0.0511,0.16,0.005
537.735,16.77,-0.0511,0.16,0.005
537.745,16.77,-0.0511,0.16,0.005
537.754,16.77,-0.0511,0.08,0.003
537.764,16.88,-0.0575,0.1799,0.005
537.773,16.88,-0.0575,0,0.005
537.783,16.99,-0.0671,-0.0199,0.005
537.792,16.99,-0.0671,-0.0199,0.005
537.801,17.06,-0.0543,0.1799,0.005
537.811,17.06,-0.0543,0.2599,0.006
537.82,17.17,-0.0479,0.0999,0.006
537.829,17.17,-0.0479,0.22,0.007
537.839,17.17,-0.0479,0.22,0.007
537.848,17.27,-0.0415,0.14,0.006
537.857,17.38,-0.032,0.16,0.006
537.867,17.38,-0.032,0.22,0.005
537.876,17.49,-0.0288,0.0199,0.005
537.886,17.49,-0.0288,0.0199,0.005
537.895,17.49,-0.0288,-0.0399,0.006
537.904,17.67,-0.032,-0.0399,0.008
537.914,17.78,-0.032,-0.06,0.008
537.923,17.78,-0.032,0.08,0.006
537.933,17.78,-0.032,0.08,0.006
537.943,17.89,-0.0223,0.0199,0.006
537.952,17.89,-0.0223,0.0199,0.004
537.962,17.96,-0.0223,-0.0999,0.005
537.972,18.07,-0.0223,-0.0999,0.005
537.982,18.07,-0.0255,-0.08,0.004
537.992,18.07,-0.0255,-0.08,0.004
538.001,18.18,-0.0288,0.04,0.004
538.011,18.18,-0.0288,0.2,0.004
538.02,18.28,-0.0288,0.06,0.004
538.03,18.28,-0.0288,0.1799,0.005
538.04,18.28,-0.0288,0.1799,0.005
538.049,18.39,-0.0255,0.04,0.004
538.058,18.46,-0.0191,-0.0399,0.004
538.068,18.46,-0.0191,0.0199,0.004
538.077,18.68,-0.0223,0.12,0.004
538.087,18.68,-0.0223,0.12,0.004
538.096,18.68,-0.0223,-0.0199,0.004
538.106,18.79,-0.0255,0.0199,0.004
538.115,18.89,-0.0159,-0.0199,0.004
538.125,18.89,-0.0159,0.0999,0.004
538.134,18.89,-0.0159,0.0999,0.004
538.143,18.97,-0.0063,-0.0999,0.004
538.153,18.97,-0.0063,-0.0199,0.006
538.162,19.07,-0.0223,-0.0999,0.006
538.171,19.18,-0.0223,-0.0999,0.006
538.181,19.18,-0.0223,-0.0999,0.006
538.19,19.18,-0.0223,-0.0199,0.007
538.2,19.4,-0.0223,0.0999,0.007
538.21,19.4,-0.0255,-0.0999,0.008
538.219,19.47,-0.0255,0,0.008
538.228,19.47,-0.0223,0.12,0.008
538.238,19.47,-0.0223,0.12,0.008
538.247,19.58,-0.0127,0.4199,0.008
538.257,19.69,-0.0127,0.1799,0.008
538.266,19.69,-0.0095,0.04,0.008
538.276,19.9,-0.0095,-0.0399,0.008
538.285,19.9,-0.0095,-0.0399,0.008
538.294,19.9,-0.0127,-0.16,0.01
538.304,19.97,-0.0223,-0.1999,0.01
538.315,20.08,-0.0255,-0.0999,0.01
538.324,20.08,-0.0255,0.06,0.007
538.334,20.08,-0.0255,0.06,0.007
538.343,20.19,-0.0223,0,0.007
538.352,20.19,-0.0223,-0.0999,0.006
538.363,20.3,-0.0288,-0.0999,0.005
538.372,20.3,-0.0288,0,0.005
538.382,20.41,-0.0671,0,0.006
538.391,20.41,-0.0671,-0.14,0.006
538.401,20.48,-0.0671,-0.1999,0.006
538.411,20.48,-0.1023,-0.3399,0.005
538.42,20.7,-0.1023,-0.2799,0.005
538.43,20.7,-0.0928,-0.1799,0.004
538.439,20.7,-0.0928,-0.1799,0.004
538.448,20.8,0.032,0.2599,0.003
538.458,20.91,0.0864,0.5,0.003
538.467,20.91,0.0864,0.4199,0.004
538.477,20.98,0.0096,0.04,0.004
538.486,20.98,0.0096,0.04,0.004
538.495,20.98,0.0096,-0.24,0.003
538.505,21.09,-0.0575,-0.3399,0.003
538.515,21.2,-0.0383,0.2,0.003
538.524,21.2,-0.0031,0.4,0.003
538.534,21.2,-0.0031,0.4,0.003
538.543,21.38,-0.0031,0.4,0.003
538.552,21.38,-0.0031,0.2799,0.004
538.562,21.49,-0.0159,0.1799,0.006
538.571,21.6,-0.0159,0.1799,0.006
538.581,21.6,-0.0159,0.1799,0.006
538.59,21.6,-0.0095,0.2,0.003
538.599,21.81,0.0031,0.3599,0.003
538.61,21.81,0.0031,0.14,0.007
538.619,21.88,0.0031,-0.1799,0.007
538.628,21.88,0.0031,-0.1799,0.007
538.638,21.88,-0.0031,-0.0999,0.007
538.647,21.99,-0.0063,-0.1999,0.009
538.656,22.1,-0.0063,-0.0999,0.009
538.666,22.1,-0.0063,-0.06,0.01
538.675,22.21,0.0128,-0.06,0.01
538.685,22.21,0.0128,-0.06,0.01
538.694,22.21,0.0128,0,0.009
538.703,22.31,0.0031,0.1799,0.008
538.713,22.39,0.0031,0.08,0.008
538.722,22.39,0.0031,0.08,0.006
538.731,22.39,0.0031,0.08,0.006
538.741,22.5,0.0031,0.12,0.006
538.75,22.5,0.0096,-0.08,0.005
538.761,22.6,0.0128,-0.0999,0.005
538.77,22.6,0.0128,0.0199,0.005
538.779,22.6,0.0128,0.0199,0.005
538.789,22.71,0.0224,0.1799,0.002
538.798,22.82,0.0224,-0.08,0.002
538.808,22.82,0.0224,0.16,0
538.818,22.89,0.0224,0.14,0
538.827,22.89,0.0224,0.14,0
538.837,22.89,0.0064,0,-0.001
538.846,23,0.0128,0.2599,-0.001
538.855,23.11,0.0256,0.1799,-0.001
538.865,23.11,0.0224,0.2,0
538.874,23.32,0.0224,0.16,0
538.883,23.32,0.0224,0.16,0
538.893,23.32,0.0224,-0.08,0.002
538.903,23.4,0.0224,0.06,0.001
538.912,23.4,0.0224,0.06,0.001
538.922,23.5,-0.0031,-0.0399,0.005
538.932,23.5,-0.0031,-0.0399,0.005
538.941,23.61,-0.0031,-0.0999,0.005
538.95,23.61,0,-0.08,0.005
538.959,23.61,0,-0.08,0.005
538.969,23.72,0.0224,0.0999,0.005
538.978,23.72,0.0224,0.0999,0.005
538.988,23.83,0.0224,-0.0399,0.008
538.997,23.9,0.0031,-0.1999,0.008
539.008,23.9,0.0031,-0.32,0.007
539.018,24.01,0.0031,-0.0999,0.007
539.027,24.01,0.0031,-0.0999,0.007
539.036,24.01,0.0096,-0.08,0.008
539.046,24.11,0.0031,-0.08,0.008
539.055,24.11,-0.0095,-0.0399,0.008
539.065,24.11,-0.0063,-0.0399,0.007
539.074,24.22,-0.0063,0.2,0.007
539.084,24.22,-0.0063,0.2,0.007
539.093,24.22,0.0031,0.0999,0.005
539.103,24.29,0.0031,-0.0399,0.004
539.112,24.29,0.0031,-0.0399,0.004
539.122,24.4,-0.0095,-0.08,0.002
539.131,24.4,-0.0095,-0.08,0.002
539.141,24.4,-0.0127,0.24,0.002
539.15,24.4,-0.0127,0.08,0
539.16,24.4,-0.0127,0.08,0
539.169,24.51,-0.0159,0,0.001
539.178,24.51,-0.0159,0,0.001
539.188,24.62,-0.0191,0.06,0
539.197,24.73,-0.0095,0.14,0
539.208,24.73,-0.0095,0.16,0.001
539.217,24.8,-0.0127,0.24,0.001
539.227,24.8,-0.0159,0.0999,0.004
539.236,24.8,-0.0159,0.0999,0.004
539.245,24.8,-0.0159,0.1799,0.003
539.254,24.91,-0.0288,0.06,0.003
539.264,24.91,-0.0288,-0.08,0.005
539.273,24.91,-0.0288,-0.08,0.005
539.283,25.02,-0.0415,-0.1999,0.005
539.292,25.02,-0.0543,-0.06,0.003
539.301,25.12,-0.0543,-0.06,0.006
539.311,25.12,-0.0543,-0.06,0.006
539.321,25.12,-0.0511,-0.06,0.004
539.33,25.12,-0.0511,-0.06,0.004
539.339,25.23,-0.0511,-0.0199,0.004
539.349,25.23,-0.0608,-0.08,0.003
539.358,25.23,-0.0608,-0.08,0.003
539.369,25.3,-0.0575,-0.0999,0.003
539.378,25.3,-0.0575,-0.0999,0.003
539.387,25.41,-0.0288,0,0.001
539.397,25.41,-0.0415,0.12,0.001
539.408,25.41,-0.0415,-0.16,0.003
539.417,25.52,-0.0608,-0.1199,0.003
539.426,25.52,-0.0608,-0.1199,0.003
539.436,25.52,-0.0735,-0.24,0.003
539.445,25.63,-0.0703,-0.4,0.002
539.455,25.74,-0.0575,-0.0399,0.002
539.464,25.74,-0.0575,-0.0399,0.001
539.473,25.74,-0.0608,0.04,0.001
539.483,25.74,-0.0608,0.04,0.001
539.492,25.74,-0.0703,-0.16,0.002
539.501,25.81,-0.0767,-0.0399,0.002
539.511,25.81,-0.0767,-0.0399,0.002
539.52,25.92,-0.0735,0.06,0.002
539.53,25.92,-0.0735,0.06,0.004
539.539,26.02,-0.0735,-0.06,0.004
539.548,26.02,-0.0863,-0.0999,0.004
539.558,26.02,-0.0863,-0.0999,0.004
539.567,26.13,-0.0895,-0.3399,0.005
539.576,26.13,-0.0895,-0.3799,0.005
539.586,26.13,-0.0895,0,0.006
539.596,26.24,-0.0895,-0.0999,0.006
539.606,26.24,-0.0895,-0.0999,0.006
539.615,26.31,-0.1248,-0.0399,0.007
539.625,26.31,-0.1248,-0.0399,0.007
539.635,26.31,-0.1471,-0.1999,0.005
539.644,26.31,-0.1087,0.0199,0.001
539.653,26.31,-0.1087,0.08,0.001
539.663,26.42,-0.0928,0.08,0.001
539.672,26.42,-0.1087,-0.22,0.005
539.682,26.53,-0.1248,-0.1999,0.005
539.691,26.53,-0.1248,-0.24,0.003
539.701,26.53,-0.1183,-0.14,0.002
539.71,26.53,-0.1183,-0.14,0.002
539.719,26.63,-0.1248,0.08,0.002
539.729,26.63,-0.1248,0.08,0.001
539.738,26.74,-0.1535,-0.1799,0.001
539.747,26.74,-0.1663,-0.24,0.002
539.757,26.74,-0.1663,-0.24,0.002
539.766,26.81,-0.1503,-0.1199,0
539.776,26.81,-0.1503,-0.1199,0
539.785,26.81,-0.1248,0.0999,0
539.794,26.92,-0.0831,0.2599,0.001
539.804,26.92,-0.0831,0.2599,0.001
539.814,26.92,-0.0831,0.0999,0.003
539.823,27.03,-0.1087,-0.2999,0.003
539.833,27.03,-0.1535,-0.4599,0.003
539.842,27.14,-0.192,-0.5,0.001
539.852,27.14,-0.2015,-0.5,0.001
539.862,27.14,-0.2015,-0.5,0.001
539.871,27.14,-0.1695,-0.16,0.002
539.881,27.21,-0.1183,-0.16,0.002
539.89,27.21,-0.1183,0.12,0.004
539.9,27.32,-0.096,0.22,0.004
539.91,27.32,-0.096,0.22,0.004
539.92,27.32,-0.1568,-0.0399,0.004
539.929,27.32,-0.1568,-0.0399,0.004
539.939,27.43,-0.1695,-0.3399,0.004
539.948,27.43,-0.1439,-0.1999,0.003
539.958,27.43,-0.1439,-0.1999,0.003
539.967,27.54,-0.1151,0.22,0.004
539.976,27.54,-0.1151,0.22,0.004
539.986,27.54,-0.1023,0.2599,0.004
539.995,27.64,-0.1311,0.12,0.005
540.004,27.64,-0.1311,0.12,0.005
540.013,27.64,-0.1311,0.0999,0.004
540.023,27.72,-0.1343,0.06,0.004
540.033,27.72,-0.1311,0.16,0.006
540.042,27.82,-0.1215,0.1799,0.006
540.051,27.82,-0.1215,0.1799,0.006
540.06,27.93,-0.1087,0.2,0.005
540.07,27.93,-0.1055,0.22,0.008
540.079,27.93,-0.1055,0.2,0.008
540.089,27.93,-0.1087,0.06,0.007
540.098,28.04,-0.1087,0.0999,0.007
540.107,28.04,-0.1087,0.0999,0.007
540.117,28.15,-0.1215,-0.1999,0.01
540.127,28.15,-0.1215,-0.1999,0.007
540.136,28.26,-0.1375,-0.3799,0.007
540.145,28.26,-0.1375,-0.3799,0.007
540.155,28.26,-0.1375,-0.0999,0.008
540.164,28.26,-0.1215,0.2599,0.008
540.173,28.26,-0.1311,0.12,0.007
540.183,28.33,-0.1375,0.04,0.009
540.192,28.44,-0.1183,0.12,0.009
540.202,28.44,-0.1183,0.12,0.009
540.212,28.44,-0.0991,0.0999,0.008
540.221,28.44,-0.0928,0.24,0.008
540.231,28.44,-0.1055,0.12,0.006
540.24,28.54,-0.1055,-0.1199,0.006
540.25,28.54,-0.1055,-0.1199,0.006
540.259,28.65,-0.1343,-0.0199,0.008
540.268,28.65,-0.1215,-0.06,0.007
540.278,28.65,-0.1119,0.16,0.007
540.287,28.65,-0.1119,0.14,0.007
540.297,28.65,-0.1119,0.14,0.007
540.306,28.76,-0.1055,0.12,0.007
540.316,28.83,-0.1119,0.0999,0.008
540.325,28.83,-0.1119,0.0999,0.006
540.335,28.94,-0.1151,0.1799,0.006
540.344,28.94,-0.1151,0.1799,0.006
540.353,28.94,-0.1087,0.14,0.008
540.363,28.94,-0.0863,-0.06,0.008
540.372,28.94,-0.0799,0.1799,0.006
540.382,29.05,-0.096,-0.0999,0.006
540.391,29.15,-0.1183,-0.06,0.009
540.401,29.15,-0.1183,-0.06,0.009
540.411,29.15,-0.1215,-0.0399,0.007
540.42,29.15,-0.1183,-0.06,0.007
540.429,29.15,-0.1248,0.14,0.006
540.439,29.26,-0.1248,-0.0199,0.006
540.448,29.26,-0.1248,-0.0199,0.006
540.457,29.26,-0.1183,0.0999,0.006
540.467,29.26,-0.1087,0.22,0.005
540.476,29.33,-0.1023,0.2599,0.005
540.486,29.33,-0.0991,0.22,0.004
540.495,29.33,-0.0991,0.22,0.004
540.504,29.33,-0.0991,0.22,0.004
540.514,29.44,-0.0928,0.24,0.004
540.523,29.44,-0.0928,0.24,0.004
540.533,29.44,-0.1023,-0.06,0.004
540.543,29.44,-0.1023,-0.06,0.004
540.552,29.44,-0.1023,-0.06,0.004
540.561,29.55,-0.1215,-0.0199,0.004
540.571,29.55,-0.1119,0.0999,0.003
540.58,29.66,-0.0735,0.3399,0.005
540.59,29.66,-0.0735,0.3399,0.005
540.6,29.73,-0.0608,0.2,0.005
540.609,29.73,-0.0608,-0.16,0.005
540.619,29.84,-0.1023,-0.2599,0.005
540.628,29.84,-0.128,-0.2799,0.004
540.638,29.84,-0.128,-0.2799,0.004
540.647,29.84,-0.1183,-0.14,0.004
540.656,29.95,-0.096,0.46,0.004
540.666,29.95,-0.0863,0.54,0.007
540.675,29.95,-0.096,-0.0199,0.007
540.685,29.95,-0.1023,-0.32,0.005
540.694,29.95,-0.1023,-0.32,0.005
540.703,30.06,-0.1055,-0.3799,0.005
540.713,30.06,-0.1087,0.08,0.005
540.722,30.06,-0.1087,0.08,0.005
540.732,30.16,-0.096,0.08,0.002
540.741,30.16,-0.096,0.08,0.002
540.75,30.16,-0.0831,0.22,0.003
540.76,30.16,-0.0831,0.0199,0.003
540.769,30.16,-0.0895,0.08,0.003
540.778,30.24,-0.0895,0.16,0.003
540.788,30.24,-0.0895,0.16,0.003
540.798,30.34,-0.1087,0,0.004
540.808,30.34,-0.1087,0.0199,0.002
540.817,30.45,-0.096,-0.0999,0.002
540.826,30.45,-0.0863,-0.06,0.003
540.836,30.45,-0.0863,-0.06,0.003
540.845,30.45,-0.0799,-0.1799,0.003
540.854,30.56,-0.0895,-0.16,0.005
540.864,30.56,-0.1119,0.04,0.005
540.873,30.67,-0.1215,0.04,0.005
540.883,30.67,-0.1215,0.04,0.005
540.892,30.67,-0.1087,-0.32,0.005
540.901,30.67,-0.0831,-0.08,0.005
540.911,30.74,-0.0831,0.08,0.005
540.921,30.74,-0.0831,0.3399,0.005
540.931,30.85,-0.1119,0.2,0.006
540.941,30.85,-0.1119,0.2,0.006
540.95,30.85,-0.1087,0.08,0.007
540.96,30.85,-0.0991,-0.0199,0.007
540.969,30.85,-0.0863,0.06,0.005
540.978,30.95,-0.0863,-0.06,0.005
540.988,30.95,-0.0863,-0.06,0.005
540.997,30.95,-0.096,-0.14,0.006
541.006,30.95,-0.1055,0.08,0.005
541.016,31.06,-0.0991,0.06,0.005
541.025,31.06,-0.0895,0.14,0.004
541.034,31.06,-0.0895,0.14,0.004
541.044,31.06,-0.0831,0.3,0.004
541.053,31.17,-0.0671,0.3399,0.007
541.063,31.17,-0.0575,0.2599,0.007
541.072,31.24,-0.0608,0.1799,0.007
541.082,31.24,-0.0608,0.1799,0.007
541.091,31.24,-0.0799,-0.0399,0.008
541.101,31.35,-0.1023,-0.2999,0.008
541.112,31.35,-0.0863,-0.08,0.009
541.121,31.35,-0.0863,-0.14,0.009
541.131,31.46,-0.0608,-0.0199,0.008
541.141,31.46,-0.0608,-0.0199,0.008
541.15,31.46,-0.0447,0.4199,0.009
541.16,31.57,-0.0415,0.54,0.009
541.169,31.57,-0.0608,0.3599,0.008
541.178,31.57,-0.0671,-0.0199,0.008
541.188,31.57,-0.0671,-0.0199,0.008
541.197,31.67,-0.0735,0.0999,0.008
541.208,31.67,-0.0735,-0.06,0.01
541.217,31.67,-0.0703,-0.0399,0.01
541.226,31.67,-0.0608,0.12,0.009
541.235,31.67,-0.0608,0.12,0.009
541.245,31.75,-0.0575,0.16,0.009
541.254,31.75,-0.0703,-0.08,0.01
541.263,31.75,-0.0767,-0.1999,0.006
541.273,31.85,-0.0799,-0.1999,0.006
541.282,31.85,-0.0799,-0.1999,0.006
541.292,31.85,-0.0799,0.0999,0.006
541.301,31.96,-0.0799,0,0.006
541.311,32.07,-0.0799,0.0199,0.007
541.321,32.07,-0.0799,-0.0999,0.007
541.331,32.07,-0.0991,-0.0399,0.009
541.34,32.07,-0.0991,-0.0399,0.009
541.35,32.07,-0.0895,-0.2599,0.009
541.359,32.18,-0.0799,-0.1799,0.009
541.369,32.18,-0.0799,-0.1999,0.01
541.378,32.18,-0.0799,-0.2799,0.01
541.387,32.18,-0.0799,-0.2799,0.01
541.397,32.25,-0.0928,-0.1799,0.01
541.406,32.25,-0.0928,0.16,0.011
541.416,32.25,-0.0928,0.0199,0.011
541.425,32.25,-0.0991,-0.06,0.012
541.435,32.25,-0.0991,-0.06,0.012
541.444,32.36,-0.096,-0.0999,0.012
541.453,32.47,-0.0928,-0.14,0.01
541.463,32.47,-0.0991,-0.22,0.009
541.472,32.47,-0.0991,-0.22,0.009
541.481,32.47,-0.0991,-0.22,0.009
541.491,32.47,-0.1119,-0.0199,0.007
541.5,32.58,-0.1248,0.04,0.007
541.509,32.58,-0.1248,0.04,0.007
541.519,32.58,-0.1375,-0.0999,0.008
541.528,32.58,-0.1375,-0.0999,0.008
541.537,32.65,-0.1215,-0.14,0.012
541.547,32.65,-0.1215,-0.1999,0.008
541.556,32.65,-0.1215,-0.1999,0.008
541.566,32.76,-0.128,-0.2799,0.007
541.576,32.76,-0.128,-0.2799,0.007
541.585,32.76,-0.128,-0.2799,0.007
541.595,32.86,-0.1439,-0.32,0.008
541.605,32.86,-0.1471,-0.2799,0.01
541.616,32.97,-0.1535,-0.06,0.01
541.625,32.97,-0.1535,-0.1199,0.01
541.634,32.97,-0.1535,-0.1199,0.01
541.644,32.97,-0.1503,-0.16,0.01
541.653,32.97,-0.1343,-0.0999,0.009
541.663,32.97,-0.128,-0.0999,0.01
541.672,33.08,-0.128,-0.0999,0.01
541.681,33.08,-0.128,-0.0999,0.01
541.691,33.08,-0.1248,-0.0999,0.012
541.7,33.08,-0.1248,0.14,0.012
541.711,33.15,-0.1215,0.1799,0.008
541.721,33.15,-0.1183,0.12,0.008
541.73,33.15,-0.1151,0.04,0.011
541.739,33.15,-0.1151,0.04,0.011
541.749,33.15,-0.1183,0.06,0.011
541.758,33.26,-0.1055,0.0199,0.011
541.768,33.26,-0.1055,-0.0399,0.009
541.778,33.26,-0.1119,-0.06,0.009
541.788,33.26,-0.1119,-0.06,0.009
541.797,33.37,-0.1215,0.0999,0.009
541.806,33.37,-0.1375,-0.24,0.009
541.816,33.37,-0.1248,-0.0999,0.009
541.825,33.37,-0.1248,0.08,0.012
541.834,33.37,-0.1248,0.08,0.012
541.844,33.37,-0.1119,0.0999,0.012
541.853,33.37,-0.0991,0.22,0.01
541.862,33.47,-0.0863,0.14,0.015
541.872,33.47,-0.0863,0.14,0.015
541.881,33.47,-0.0863,0.14,0.015
541.891,33.47,-0.064,0.2799,0.015
541.9,33.58,-0.0543,0.16,0.015
541.91,33.58,-0.0608,0.14,0.012
541.919,33.58,-0.0767,0.2799,0.012
541.928,33.58,-0.0767,0.2799,0.012
541.937,33.58,-0.0895,0.2,0.012
541.947,33.58,-0.0863,0.32,0.013
541.957,33.65,-0.0799,0.3599,0.013
541.967,33.65,-0.0799,0.24,0.012
541.976,33.76,-0.0543,0.3,0.012
541.986,33.76,-0.0543,0.3,0.012
541.995,33.76,-0.0415,0.46,0.011
542.005,33.76,-0.0479,-0.08,0.013
542.015,33.87,-0.0671,-0.16,0.013
542.024,33.87,-0.0735,-0.0999,0.013
542.033,33.87,-0.0735,-0.0999,0.013
542.043,33.87,-0.0703,-0.14,0.013
542.052,33.87,-0.064,0.04,0.012
542.063,33.87,-0.0575,0.2799,0.014
542.072,33.98,-0.0511,0.2799,0.014
542.082,33.98,-0.0511,0.2799,0.014
542.091,33.98,-0.0447,0.16,0.011
542.101,33.98,-0.0415,0.14,0.011
542.111,33.98,-0.0351,0.0999,0.013
542.121,33.98,-0.0288,0.1799,0.013
542.131,33.98,-0.0288,0.04,0.014
542.14,33.98,-0.0288,0.04,0.014
542.15,33.98,-0.0383,0.16,0.014
542.159,33.98,-0.0383,0.16,0.014
542.169,33.98,-0.0351,0.22,0.013
542.178,34.09,-0.0383,0.2799,0.013
542.188,34.09,-0.0383,0.2799,0.013
542.197,34.09,-0.0351,0.24,0.011
542.206,34.09,-0.0255,0.16,0.012
542.216,34.16,-0.0288,0.0999,0.012
542.225,34.16,-0.0255,0.0199,0.012
542.234,34.16,-0.0255,0.0199,0.012
542.244,34.16,-0.0255,-0.06,0.012
542.253,34.16,-0.0255,-0.0399,0.013
542.262,34.16,-0.0255,0.16,0.013
542.272,34.16,-0.0255,0.16,0.013
542.281,34.16,-0.0255,0.16,0.013
542.291,34.16,-0.0063,0.16,0.012
542.3,34.16,0.0064,0.16,0.012
542.31,34.16,0.0192,0.08,0.012
542.319,34.16,0.0192,0,0.012
542.328,34.16,0.0192,0,0.012
542.338,34.16,0.0192,0.14,0.012
542.347,34.16,-0.0063,0.0999,0.014
542.356,34.16,-0.0031,0.3399,0.014
542.366,34.16,0.016,0.14,0.014
542.375,34.16,0.016,0.14,0.014
542.384,34.16,0.0351,0.3,0.014
542.394,34.16,0.0351,0.46,0.013
542.404,34.16,0.0096,0.32,0.016
542.413,34.16,0.0096,0.32,0.016
542.422,34.16,0.0096,0.04,0.016
542.432,34.16,0.0096,0.0999,0.013
542.441,34.16,0.0128,0.14,0.013
542.45,34.16,0.0128,0.04,0.012
542.46,34.16,0.0128,0.04,0.012
542.469,34.16,0,0.04,0.012
542.478,34.16,-0.0063,0.04,0.012
542.488,34.16,-0.0063,0.0199,0.013
542.497,34.16,0.0031,0.0199,0.013
542.507,34.16,0.0031,0.0199,0.013
542.516,34.16,0.0031,0.22,0.013
542.526,34.16,0.0064,0.22,0.013
542.536,34.16,0.0031,0.08,0.013
542.545,34.16,0.0064,0.32,0.013
542.554,34.16,0.0064,0.32,0.013
542.564,34.16,0.0192,0.2799,0.013
