treatment,company_size,campaign_spend,campaign_budget
TRUE,small,12.5316,12.3613
TRUE,large,96.1172,81.0116
TRUE,small,6.6378,6.2714
TRUE,large,39.506,28.374
TRUE,large,12002.4326,9585.0991
TRUE,small,68.8887,131.6248
TRUE,small,8423.2473,6355.2274
TRUE,small,25.8201,48.551
TRUE,large,47.8463,36.6646
TRUE,small,1029.6264,1003.4786
TRUE,large,84000.6317,82886.9527
TRUE,large,40802.3542,36332.9112
TRUE,small,51.8064,48.6139
TRUE,large,24001.4588,21471.7171
TRUE,small,7.7802,10.584
TRUE,small,50.1395,68.5384
TRUE,small,30.4457,29.6491
TRUE,large,1024.9447,994.119
TRUE,small,30.1899,26.1338
TRUE,small,20.902,31.1983
TRUE,small,20.99,20.3841
TRUE,small,2.0118,1.9713
TRUE,large,984.7347,938.0081
TRUE,large,1387.246,1145.562
TRUE,large,2000.7268,1723.1794
TRUE,large,3001.4697,2715.8854
TRUE,small,5.5591,9.6143
TRUE,small,23.7539,18.9514
TRUE,small,12.8155,7.3889
TRUE,small,14.6294,7.45
TRUE,small,13997.5331,9958.4323
TRUE,small,34.2283,31.1175
TRUE,medium,92.7958,81.5168
TRUE,small,48.0984,69.3327
TRUE,small,12.7245,5.2308
TRUE,small,10.4679,8.8141
TRUE,small,29.5254,29.4155
TRUE,small,18.2298,15.9898
TRUE,medium,237.2146,218.249
TRUE,large,778.9521,814.8881
TRUE,large,847.9327,1021.8484
TRUE,small,28.4528,40.4181
TRUE,small,11415.5675,12057.1052
TRUE,small,16.0344,23.202
TRUE,large,18.423,17.5424
TRUE,large,37.6288,71.3767
TRUE,large,90.6153,129.2788
TRUE,small,26.1623,24.411
TRUE,large,36.0038,53.6147
TRUE,small,7.8156,11.9481
TRUE,small,142.2683,130.4201
TRUE,small,139.561,222.0741
TRUE,small,11157.0534,10792.5031
TRUE,small,7.5775,7.1104
TRUE,small,26.7324,23.0284
TRUE,small,603.0581,133.9187
TRUE,small,6.9217,13.5982
TRUE,large,86.0656,81.7361
TRUE,medium,50.3494,50.122
TRUE,large,76.1461,104.4246
TRUE,large,21.2688,20.8091
TRUE,small,114.2364,111.0554
TRUE,medium,7200.2666,7172.2751
TRUE,medium,76.2078,75.0033
TRUE,large,306.32,343.3235
TRUE,large,3.7051,2.3418
TRUE,large,132.3097,252.2336
TRUE,large,51.4194,50.8325
TRUE,large,152.1003,151.2265
TRUE,large,16.896,13.0302
TRUE,large,24.0236,20.2967
TRUE,small,16.9312,27.6603
TRUE,small,74.8808,72.4029
TRUE,large,16.3571,15.2023
TRUE,large,52.2634,54.1805
TRUE,large,12.1162,11.061
TRUE,small,10.8146,2.1629
TRUE,large,45.7618,42.1083
TRUE,large,51.3273,64.6157
TRUE,small,5.0634,2.8397
TRUE,large,6.1006,5.2674
TRUE,large,46.5139,41.4836
TRUE,medium,100.4991,190.7852
TRUE,large,15.5822,13.155
TRUE,large,21.0624,20.1815
TRUE,large,86.1855,82.1471
TRUE,large,51.1831,73.4866
TRUE,large,12.0764,9.6569
TRUE,large,5.7237,4.0753
TRUE,medium,101.7307,101.3093
TRUE,large,103.2958,118.7282
TRUE,large,20.0777,18.6923
TRUE,large,11.2708,10.635
TRUE,small,5.8926,5.4683
TRUE,medium,75.784,75.3286
TRUE,small,75.9392,73.6726
TRUE,large,6.5548,4.7293
TRUE,large,85.703,80.8791
TRUE,large,100.0483,113.2191
TRUE,large,29.4518,27.3844
TRUE,large,87.0346,80.0258
TRUE,large,48002.3221,72979.4689
TRUE,large,3.5078,2.1894
TRUE,large,85.8476,73.8501
TRUE,large,188.3182,165.1678
TRUE,small,9.2774,4.6375
TRUE,large,201.7724,197.9657
TRUE,small,10.1958,4.4869
TRUE,small,9.96,4.6844
TRUE,small,6.8344,5.1922
TRUE,large,202.403,191.9351
TRUE,small,20.5102,8.8701
TRUE,small,31.413,30.8271
TRUE,small,16.9937,24.7073
TRUE,large,3.7483,2.7417
TRUE,large,90.7028,83.0395
TRUE,large,93.3409,89.1957
TRUE,large,25.3069,22.5199
TRUE,small,401.8924,544.4717
TRUE,large,100.5116,96.5584
TRUE,small,401.5702,791.5464
TRUE,small,19.5499,10.9932
TRUE,small,61.1942,44.2666
TRUE,large,7517.4093,7788.215
TRUE,large,7519.2189,11802.9226
TRUE,large,8690.2829,9572.4666
TRUE,large,7581.2276,12695.9184
TRUE,large,60.1152,49.7933
TRUE,large,60.6658,42.6008
TRUE,large,7591.4708,9620.2631
TRUE,large,180.6775,147.2105
TRUE,large,7580.0893,12404.9209
TRUE,medium,324.9023,322.6322
TRUE,small,53.4173,105.3716
TRUE,small,50.5708,43.573
TRUE,medium,334.5782,331.9383
TRUE,small,13.7566,8.5032
TRUE,small,1200.2934,1076.6107
TRUE,large,23.6548,38.9095
TRUE,small,2.8778,0.5756
TRUE,small,200.7118,325.6277
TRUE,small,57.7396,56.3186
TRUE,small,4.8685,3.9522
TRUE,small,11.4037,7.4333
TRUE,large,88.9351,61.169
TRUE,large,72000.4733,70475.1431
TRUE,small,100.1223,139.116
TRUE,large,801.6599,526.0067
TRUE,large,1601.5802,1509.6119
TRUE,large,1117.4808,1058.7771
TRUE,large,5062.181,5017.9001
TRUE,small,6.2172,3.1648
TRUE,small,35.846,54.5752
TRUE,small,4.0667,3.1396
TRUE,small,22.7062,21.1434
TRUE,large,17435.3093,16903.7604
TRUE,small,2.4195,2.0289
TRUE,small,50.3888,47.3094
TRUE,small,2.85,2.3358
TRUE,small,4.3712,4.1741
TRUE,small,41.4865,41.3803
TRUE,small,4.8777,1.7897
TRUE,small,34.6971,50.2927
TRUE,small,41.1595,40.9052
TRUE,small,11.3128,10.3252
TRUE,small,33.7783,28.2198
TRUE,small,93.9594,89.8046
TRUE,small,34.3824,32.9936
TRUE,small,26.0952,18.252
TRUE,small,15.0223,10.2594
TRUE,small,10.9863,7.5054
TRUE,small,14.3549,11.2217
TRUE,small,6.823,9.6004
TRUE,small,45.1156,33.289
TRUE,small,62.2088,29.4972
TRUE,small,8.0046,6.6623
TRUE,small,10.5769,8.4075
TRUE,small,7.0103,4.3468
TRUE,small,10.7942,6.8673
TRUE,small,51.5049,50.8697
TRUE,small,480.8805,879.4215
TRUE,small,11.1524,8.7327
TRUE,small,16.7276,10.8777
TRUE,small,15.8957,13.5753
TRUE,small,11.3319,8.9233
TRUE,small,2.2595,4.4457
TRUE,small,241.1385,138.5293
TRUE,large,90.1952,78.658
TRUE,small,119.2127,114.8515
TRUE,medium,833.28,1295.1187
TRUE,small,14.2693,14.2267
TRUE,small,11.2869,10.9698
TRUE,small,100.9226,99.1075
TRUE,large,65.1617,59.3013
TRUE,large,63.8833,53.6846
TRUE,small,13.1942,18.2079
TRUE,large,107.1307,102.1388
TRUE,large,43680.5136,65371.6115
TRUE,large,72.0354,68.1673
TRUE,large,43680.2317,36219.6833
TRUE,small,40.166,23.2744
TRUE,small,2.897,5.4633
TRUE,medium,256.8998,256.0985
TRUE,small,1.6034,1.5172
TRUE,small,66.1845,55.435
TRUE,small,1200.0895,1038.352
TRUE,small,22.2198,24.5144
TRUE,small,19.748,19.6605
TRUE,small,30.7104,28.1549
TRUE,small,1201.532,659.9431
TRUE,small,21.0335,8.2254
TRUE,small,15.5435,15.123
TRUE,small,31.2278,30.0384
TRUE,small,60.2165,54.6597
TRUE,medium,50.9039,40.9602
TRUE,small,28.2043,23.2165
TRUE,small,17.2403,11.507
TRUE,small,5.2744,5.2164
TRUE,small,48.4325,52.8469
TRUE,small,46.353,35.62
TRUE,large,342.6462,336.1807
TRUE,small,430554.1363,355943.0683
TRUE,large,1826.6074,3039.4763
TRUE,large,417.9324,524.6983
TRUE,large,500.235,731.4868
TRUE,small,329.073,303.2919
TRUE,small,26.8702,23.6992
TRUE,small,1276.9122,1272.8413
TRUE,large,300.9893,366.7009
TRUE,large,375.7274,589.841
TRUE,small,1429.2324,1101.1584
TRUE,large,300.2013,386.9522
TRUE,large,300.4694,317.4272
TRUE,large,800.5296,1320.1067
TRUE,small,330.5463,320.8549
TRUE,large,23.3809,19.9547
TRUE,small,61.6552,57.371
TRUE,small,12311.5048,12204.0284
TRUE,small,20.8175,36.4211
TRUE,large,76.2465,66.1648
TRUE,small,21.3002,18.2431
TRUE,small,47.6896,74.4765
TRUE,small,75.0274,72.9534
TRUE,small,38.3823,38.2819
TRUE,small,42.9616,54.8773
TRUE,small,22.6107,20.3952
TRUE,small,11.8669,4.1095
TRUE,small,47.0032,25.6031
TRUE,small,15.3817,22.6525
TRUE,small,66.8198,112.4779
TRUE,small,15.6548,30.7959
TRUE,small,3.8229,6.0358
TRUE,small,17.4355,32.7342
TRUE,large,10.5478,7.0773
TRUE,large,40.5827,29.1107
TRUE,small,134.6145,115.0189
TRUE,large,81.8673,67.4221
TRUE,small,17.2398,33.0522
TRUE,large,51.0814,42.925
TRUE,medium,101.2562,100.2964
TRUE,small,12.5258,6.7687
TRUE,small,4.3729,4.3418
TRUE,small,53285.8058,31965.1738
TRUE,medium,151.3787,148.6981
TRUE,large,1226.7811,1191.1151
TRUE,small,6.9647,4.4285
TRUE,small,20.9808,31.2319
TRUE,small,18.3155,14.3337
TRUE,small,6.2447,3.1181
TRUE,large,338.2319,336.4581
TRUE,large,647.8606,643.223
TRUE,small,25.61,25.1807
TRUE,small,13.3032,8.9415
TRUE,small,18.0122,33.415
TRUE,small,27.4698,13.6613
TRUE,small,48723.8286,41972.1691
TRUE,small,2.9272,1.9369
TRUE,small,5.4222,4.7292
TRUE,small,3.8271,3.0124
TRUE,large,294.3807,291.7853
TRUE,small,29.0543,22.3457
TRUE,large,162.6098,159.9409
TRUE,large,29.488,17.1569
TRUE,large,810.5518,787.8227
TRUE,large,161.2,150.4005
TRUE,large,283.4482,264.5992
TRUE,small,1679.1297,786.1544
TRUE,small,9.7839,16.2356
TRUE,large,618.3079,492.3808
TRUE,large,1164.1985,1091.8517
TRUE,large,648.767,1072.1478
TRUE,large,101.7467,97.0356
TRUE,small,28.8422,28.7462
TRUE,large,31.4735,23.3276
TRUE,small,16.083,16.052
TRUE,small,30.8466,30.0551
TRUE,small,35.6531,34.6417
TRUE,small,31.7679,30.8467
TRUE,small,12.3871,12.3318
TRUE,small,18.9491,18.7466
TRUE,small,24.5833,24.0551
TRUE,small,36.31,33.3984
TRUE,small,25.5694,5.1139
TRUE,large,7567.6575,7367.5364
TRUE,large,650.7283,642.9234
TRUE,small,52.1843,42.5189
TRUE,medium,234.5034,379.5127
TRUE,small,23.7621,35.4392
TRUE,large,7566.5924,7275.2556
TRUE,small,12.3727,8.4633
TRUE,small,24.5112,23.972
TRUE,large,276.1944,490.2287
TRUE,large,55.1199,51.8778
TRUE,large,51.3872,44.3997
TRUE,large,140.9777,134.6281
TRUE,large,30.6737,22.3421
TRUE,large,30.913,21.3744
TRUE,large,31.3162,23.648
TRUE,large,29.2974,23.664
TRUE,large,140.635,137.6821
TRUE,small,12.8632,10.6498
TRUE,large,59.7169,49.8316
TRUE,small,24000.0838,23445.4344
TRUE,large,280.9242,275.8025
TRUE,large,49.1876,40.3479
TRUE,large,179.956,358.577
TRUE,small,3121.4371,2578.2453
TRUE,small,6.4471,4.7838
TRUE,small,96615.37,81711.9659
TRUE,small,113.8977,107.3359
TRUE,small,11.0328,10.8599
TRUE,small,99.3645,90.9564
TRUE,small,12.5737,10.2056
TRUE,small,12.5432,11.3121
TRUE,small,13.2197,12.0728
TRUE,small,14.0262,12.1304
TRUE,large,10.9823,9.6954
TRUE,large,193.2585,193.1647
TRUE,small,13.9292,4.48
TRUE,large,28.223,23.9549
TRUE,large,45.1277,52.4326
TRUE,small,64.2597,63.4252
TRUE,small,68.5532,95.7585
TRUE,small,191.4036,175.6099
TRUE,small,29.7889,29.6886
TRUE,large,90.4836,162.3233
TRUE,small,11.3691,9.267
TRUE,small,87.4914,153.4328
TRUE,small,22.8037,21.9976
TRUE,small,76.8971,145.3047
TRUE,large,46.0816,92.0997
TRUE,small,13.0115,11.6062
TRUE,small,70.8239,67.5434
TRUE,large,90.6425,155.185
TRUE,small,5.819,9.5043
TRUE,small,40.1261,37.2189
TRUE,small,59.37,50.5821
TRUE,small,50.4658,70.4576
TRUE,small,12001.7531,22889.3105
TRUE,small,14.9516,14.1032
TRUE,small,24.4455,24.4373
TRUE,small,9.9127,7.5114
TRUE,large,35.5535,34.1707
TRUE,small,63.3451,59.9297
TRUE,large,125.8079,111.7482
TRUE,large,91.1978,89.7899
TRUE,large,30.3717,27.6176
TRUE,small,19.0693,15.5181
TRUE,small,10.5062,10.1072
TRUE,large,150.6497,149.5079
TRUE,small,18797.4257,18178.0046
TRUE,large,198.0817,196.7955
TRUE,medium,97.3414,123.6453
TRUE,large,4784.2776,4772.9642
TRUE,large,114.493,112.8246
TRUE,small,92.0259,82.8783
TRUE,small,2.2206,4.0186
TRUE,small,5.2915,4.0856
TRUE,small,59.6913,57.3754
TRUE,small,15.5647,13.5734
TRUE,small,6.0093,3.1662
TRUE,small,3.3953,0.752
TRUE,small,46.782,38.9876
TRUE,small,31.4968,22.2718
TRUE,small,11.1736,6.6492
TRUE,small,133.1063,131.1748
TRUE,small,7.378,6.8982
TRUE,small,2.7899,1.7355
TRUE,small,2.6475,0.8864
TRUE,small,151.9966,134.0576
TRUE,small,10.5128,2.1026
TRUE,small,2.2756,1.3441
TRUE,small,4.5238,4.021
TRUE,small,26.3219,19.8957
TRUE,small,3.9498,3.1173
TRUE,small,2.4757,0.8674
TRUE,small,168001.8183,296740.5761
TRUE,small,9.5329,8.2947
TRUE,large,64.4518,50.7709
TRUE,large,50.5181,48.6496
TRUE,medium,48.9769,45.2787
TRUE,large,48000.7286,45421.8324
TRUE,small,71.5823,51.1682
TRUE,large,28.8588,44.3177
TRUE,small,20.3863,14.6959
TRUE,small,25.9617,22.2234
TRUE,large,22.4089,19.6289
TRUE,large,29.5548,26.0434
TRUE,large,131.1071,125.619
TRUE,large,18.4859,15.086
TRUE,medium,27.62,37.235
TRUE,large,40.5239,31.9476
TRUE,large,83.2676,72.9135
TRUE,large,90.1227,85.0584
TRUE,small,40.1649,65.8506
TRUE,large,36.8233,31.441
TRUE,small,24001.4152,18590.7325
TRUE,small,9.7254,8.3985
TRUE,small,3151.6906,2292.5345
TRUE,large,24000.1747,23028.4218
TRUE,small,22.8612,20.7522
TRUE,large,24001.8474,21729.3975
TRUE,small,11.5906,7.6352
TRUE,small,10.8786,2.1757
TRUE,small,13.5479,13.0162
TRUE,small,5.7292,2.226
TRUE,large,24000.8808,20464.7514
TRUE,large,401.1469,388.8956
TRUE,small,16.4586,10.5474
TRUE,small,65.6948,63.5955
TRUE,small,10.7879,2.1576
TRUE,large,24000.7357,22446.3968
TRUE,small,26.3248,24.939
TRUE,small,8.1128,6.0248
TRUE,small,2.724,4.4577
TRUE,small,65.7844,63.9903
TRUE,small,10.228,8.977
TRUE,large,24002.1851,23227.7504
TRUE,small,11.1422,8.8261
TRUE,large,168.0167,156.7928
TRUE,small,10.7857,10.4512
TRUE,small,31.1215,20.2454
TRUE,large,294.3091,290.796
TRUE,small,1564.9007,1551.9943
TRUE,small,9.8285,18.9049
TRUE,small,7.3585,4.1422
TRUE,small,9.1217,5.8036
TRUE,small,600.3565,577.4662
TRUE,small,7202.041,5674.9347
TRUE,small,402.4791,385.3714
TRUE,small,500.8029,592.0907
TRUE,small,401.0344,374.6544
TRUE,small,12.1521,21.1503
TRUE,small,50.3591,47.8418
TRUE,small,33.2012,59.5245
TRUE,small,15674.9998,18223.3847
TRUE,small,500.771,478.3572
TRUE,large,77.2996,74.8156
TRUE,small,6.1483,6.1116
TRUE,large,228.607,224.9973
TRUE,small,7.4128,6.1725
TRUE,small,225.8507,249.2774
TRUE,small,16.6096,18.4724
TRUE,large,223.0644,218.1573
TRUE,small,18.0921,28.8816
TRUE,large,200.7511,198.7529
TRUE,large,201.5535,198.4583
TRUE,large,66.1945,65.0515
TRUE,small,29.1206,26.147
TRUE,large,301.141,438.0164
TRUE,small,32.6914,29.9924
TRUE,small,17.6909,16.5732
TRUE,small,62.7487,50.5712
TRUE,small,17.7696,28.5137
TRUE,small,95.3572,95.2784
TRUE,large,167.0612,199.5709
TRUE,small,19.4318,17.3161
TRUE,large,70.404,138.2801
TRUE,large,114.117,112.5665
TRUE,small,8.515,8.232
TRUE,small,6.9667,6.5493
TRUE,small,83.0119,79.8712
TRUE,small,19.9452,31.8122
TRUE,small,1922.1446,1529.8506
TRUE,small,20.427,12.411
TRUE,small,8.2467,4.4287
TRUE,small,42.1642,70.7874
TRUE,small,9.4558,3.8945
TRUE,small,33.783,33.4815
TRUE,large,167.575,221.4091
TRUE,small,2.795,2.195
TRUE,small,1.607,1.5731
TRUE,small,2.2564,0.9482
TRUE,large,32332.9006,34085.07
TRUE,small,15.2496,4.0041
TRUE,small,6.2474,5.095
TRUE,small,32.0058,29.1421
TRUE,small,200.6395,254.0164
TRUE,small,5.1138,1.0228
TRUE,small,6.7388,2.4205
TRUE,small,20.3239,17.9492
TRUE,small,6.1285,3.301
TRUE,small,86.5605,89.6571
TRUE,small,6.0131,5.1944
TRUE,large,21487.4482,25427.7019
TRUE,small,193.3624,182.158
TRUE,small,33.6361,31.6844
TRUE,small,5.0208,7.5928
TRUE,large,43111.1708,44755.5264
TRUE,small,60.0493,55.9706
TRUE,small,60.7796,117.5025
TRUE,small,15.7294,7.991
TRUE,small,101.9549,190.0068
TRUE,small,50.2754,51.7449
TRUE,small,10.6023,14.9266
TRUE,small,50.3593,49.9531
TRUE,small,8.408,14.0411
TRUE,small,9.0473,16.1625
TRUE,small,104.6173,98.2452
TRUE,small,51.6436,49.1811
TRUE,small,705.4222,1372.4702
TRUE,small,10.7092,15.2042
TRUE,small,9.1656,12.6196
TRUE,small,105.6611,89.1171
TRUE,small,26.1914,23.5374
TRUE,small,13.3353,13.2809
TRUE,small,41.653,29.6017
TRUE,large,34.16,34.1525
TRUE,small,14.2057,13.6375
TRUE,small,24.8345,24.6424
TRUE,small,22.7409,21.4115
TRUE,small,26.4073,17.8023
TRUE,medium,125.4048,122.7375
TRUE,large,61.5614,52.3224
TRUE,large,4800.4277,4064.1943
TRUE,small,134.7076,128.4714
TRUE,small,14.3015,7.8719
TRUE,large,81.143,62.4821
TRUE,large,13.0427,9.1227
TRUE,large,5612.1088,5209.6601
TRUE,large,60002.2151,52299.6615
TRUE,large,201.536,201.2559
TRUE,small,288.4391,234.4689
TRUE,large,5605.0102,5520.4257
TRUE,large,5553.9522,5507.8564
TRUE,small,202.0733,188.8719
TRUE,small,25.2616,48.7254
TRUE,small,14.7937,6.4172
TRUE,large,8370.2588,10731.4001
TRUE,small,111.4586,111.1952
TRUE,small,4.7796,4.7675
TRUE,small,14.2363,6.8942
TRUE,small,316.4276,306.1333
TRUE,small,33.3672,24.8045
TRUE,small,14.146,13.7873
TRUE,small,120.2994,146.2511
TRUE,small,21.7325,16.1353
TRUE,small,15.5666,6.4671
TRUE,small,40.0179,75.8543
TRUE,small,3.7871,2.7599
TRUE,large,33.3569,25.1993
TRUE,large,10.5905,9.1691
TRUE,small,3.2614,0.7101
TRUE,small,13.053,8.6732
TRUE,large,30.1654,20.4452
TRUE,large,255.4161,468.6824
TRUE,large,314.7389,494.9524
TRUE,large,10.4444,7.7093
TRUE,large,41.2871,49.1935
TRUE,large,11.364,8.8987
TRUE,large,253.7403,479.8659
TRUE,large,88.6529,84.7281
TRUE,large,282.6937,277.7897
TRUE,large,141.2321,135.789
TRUE,large,66.8072,64.1204
TRUE,large,22.2887,34.4263
TRUE,large,31.2305,23.4037
TRUE,small,48.8895,47.5615
TRUE,large,20.7027,14.1845
TRUE,medium,20.5139,16.6841
TRUE,small,48.5821,44.98
TRUE,small,46.4475,45.6427
TRUE,small,54.9059,49.5555
TRUE,small,48.7886,46.9806
TRUE,small,58.8592,52.8809
TRUE,small,50.7771,43.0861
TRUE,small,63.4963,55.6647
TRUE,small,256.1317,253.9368
TRUE,small,12.7579,12.4909
TRUE,small,51.6143,41.9546
TRUE,small,37.8629,31.207
TRUE,small,64.479,53.6322
TRUE,small,13.6539,12.961
TRUE,small,50.0848,41.6946
TRUE,small,13.3309,13.0417
TRUE,small,98.958,90.0193
TRUE,small,13.8783,13.4505
TRUE,small,59.0154,98.8493
TRUE,large,700.7992,696.9003
TRUE,small,2.3337,2.1678
TRUE,small,9.1198,3.2683
TRUE,small,27.4525,17.7531
TRUE,small,2.8995,2.6902
TRUE,small,41.1486,39.74
TRUE,small,5.2574,2.6677
TRUE,small,84.9473,83.5367
TRUE,small,2.4675,1.4369
TRUE,medium,80.8446,64.2937
TRUE,small,12.4212,12.1345
TRUE,small,6.3298,5.8061
TRUE,small,22.6846,24.25
TRUE,small,7.5908,5.663
TRUE,small,447.5899,387.271
TRUE,small,11.3392,10.7514
TRUE,small,30.0827,27.5046
TRUE,small,982.3208,655.2459
TRUE,small,17.125,23.7114
TRUE,small,131.5294,126.1013
TRUE,small,9.435,9.2829
TRUE,small,4001.1979,5261.6748
TRUE,large,300.8156,291.5971
TRUE,small,4.2929,4.272
TRUE,small,9.6803,9.5488
TRUE,small,16.1577,12.0437
TRUE,small,16.6813,15.1348
TRUE,small,3153.572,2393.6603
TRUE,large,27.2285,26.7304
TRUE,large,25.3344,24.3052
TRUE,small,4.9621,4.6577
TRUE,small,24.3739,23.1749
TRUE,small,130.1612,188.2985
TRUE,small,7.8506,7.8361
TRUE,small,21.4742,19.2671
TRUE,large,394.144,377.8439
TRUE,large,91.6004,87.7137
TRUE,small,8.3413,7.6489
TRUE,small,1404.5965,1315.79
TRUE,small,23.0968,37.9873
TRUE,large,205.2352,194.8317
TRUE,small,6.0872,5.8755
TRUE,small,11.2342,6.2852
TRUE,large,116.457,112.3301
TRUE,small,301.3825,353.3462
TRUE,large,655.8984,621.3147
TRUE,large,1125.8863,1095.6325
TRUE,small,1.5403,1.116
TRUE,small,32.5368,30.0773
TRUE,large,138.5076,141.587
TRUE,small,7.0875,6.9195
TRUE,small,56.3181,55.0752
TRUE,small,13.5915,2.7183
TRUE,large,10.2018,8.9679
TRUE,large,9.39,7.8938
TRUE,small,17.8994,13.489
TRUE,large,10.0313,8.465
TRUE,large,558.2197,552.0611
TRUE,medium,1562.249,1488.9038
TRUE,large,375.7335,373.5272
TRUE,small,11.8836,18.0031
TRUE,small,14.0386,6.6359
TRUE,small,2.4707,2.3303
TRUE,large,231.5988,304.5491
TRUE,small,22.4589,20.2606
TRUE,small,209.1115,128.6378
TRUE,small,2.3855,3.5439
TRUE,medium,297.1619,295.2677
TRUE,small,131.9138,140.5885
TRUE,small,4.4685,3.6815
TRUE,small,30.917,57.5015
TRUE,small,2.5997,1.511
TRUE,small,17.7786,22.0213
TRUE,small,4.155,3.5508
TRUE,small,3.1252,1.8302
TRUE,small,16.2022,28.9654
TRUE,large,26.9009,12.8229
TRUE,small,10.9285,9.4865
TRUE,small,22.8663,22.4258
TRUE,small,2.3306,1.1784
TRUE,large,362.8579,354.5295
TRUE,large,118.5072,189.8694
TRUE,large,9118.2679,10033.0966
TRUE,large,7598.6893,14443.9435
TRUE,large,90.7436,77.4796
TRUE,large,60.2717,42.1103
TRUE,large,43.7491,43.1006
TRUE,large,7517.5939,14619.2226
TRUE,large,81.8755,68.317
TRUE,large,7519.4308,11222.6231
TRUE,small,15.2321,12.2855
TRUE,small,19.7044,18.4442
TRUE,large,259.8634,250.0795
TRUE,large,61.1392,45.011
TRUE,large,62.2908,40.19
TRUE,large,7612.0348,10960.5908
TRUE,small,4.4507,6.289
TRUE,large,80.3292,69.0384
TRUE,large,7579.3326,7910.9789
TRUE,large,7581.1983,13211.866
TRUE,large,7607.4789,12885.7698
TRUE,large,7577.9205,8693.7707
TRUE,large,82.2304,69.3341
TRUE,large,7597.991,13832.511
TRUE,small,500.3321,646.2889
TRUE,large,180.9306,162.1499
TRUE,large,7597.2402,11077.6497
TRUE,large,81.6558,69.9835
TRUE,large,157.2876,134.154
TRUE,large,9093.4558,12403.6002
TRUE,large,155.8317,146.0221
TRUE,large,7597.1614,10969.0628
TRUE,large,7578.4782,10593.2192
TRUE,large,8667.4411,16253.7984
TRUE,large,7591.5679,12164.9678
TRUE,large,114.8561,107.455
TRUE,large,10167.9302,16417.9607
TRUE,small,3.6558,7.2542
TRUE,large,7596.9594,14663.4496
TRUE,large,7579.979,8157.4972
TRUE,large,7577.1337,8995.7719
TRUE,large,11455.6967,21265.5718
TRUE,large,7520.908,12720.0879
TRUE,large,60.2995,56.2239
TRUE,large,502.2763,853.8036
TRUE,large,7611.6926,9669.2484
TRUE,large,91.1997,68.1158
TRUE,large,7529.7311,9346.1303
TRUE,large,9096.4567,11905.0631
TRUE,large,11425.8849,21987.7744
TRUE,small,15.0362,7.4935
TRUE,large,113.8299,105.913
TRUE,large,91.8736,74.2045
TRUE,large,7611.8137,11214.8386
TRUE,large,7584.2062,12004.5341
TRUE,large,7578.9267,14658.6671
TRUE,large,80.1589,61.6278
TRUE,small,16.692,14.4641
TRUE,small,2.2569,1.585
TRUE,large,1310.2335,1262.8277
TRUE,large,1455.9937,1431.222
TRUE,large,2102.9708,2043.9482
TRUE,small,4.7155,6.2012
TRUE,large,146.5569,143.9806
TRUE,large,61.4298,41.7814
TRUE,small,409.829,608.5061
TRUE,small,16.9534,19.2662
TRUE,small,4.9678,7.9628
TRUE,large,7532.3422,10580.0499
TRUE,large,10141.829,12194.8054
TRUE,large,7578.7723,12433.517
TRUE,large,60.5306,54.6822
TRUE,large,9133.4025,11867.8449
TRUE,large,7613.2809,9450.2038
TRUE,large,7529.3799,14175.0236
TRUE,large,7598.8843,9302.133
TRUE,large,7578.4867,9931.6656
TRUE,large,8743.7695,15601.2495
TRUE,large,3293.9965,3208.4261
TRUE,large,138.9826,227.3439
TRUE,large,7529.2076,14453.6169
TRUE,large,7577.6169,13111.2241
TRUE,large,7598.7792,7939.4475
TRUE,large,10379.2214,20401.1161
TRUE,large,80.6836,66.9369
TRUE,small,25.006,24.9256
TRUE,large,7580.5888,14822.0655
TRUE,large,90.6866,76.6131
TRUE,large,7578.5068,10508.481
TRUE,large,502.505,493.4905
TRUE,large,7604.4887,10173.0849
TRUE,large,81.0203,67.0025
TRUE,large,7590.7733,10829.7319
TRUE,small,42.3731,39.8713
TRUE,large,8770.0468,11196.1099
TRUE,small,2.8322,2.1642
TRUE,large,7579.7915,9542.7056
TRUE,large,7529.268,8148.8784
TRUE,large,62.087,99.4081
TRUE,large,7605.7053,10637.5712
TRUE,large,173.2375,138.3021
TRUE,large,7579.4837,9655.7675
TRUE,large,11475.9906,12987.7312
TRUE,large,7580.1033,13999.5305
TRUE,large,9094.6267,15910.3243
TRUE,large,8690.1513,16579.5441
TRUE,large,7595.712,13605.2594
TRUE,large,7611.2839,9044.3674
TRUE,large,81.5886,70.4253
TRUE,large,7611.6643,12259.7481
TRUE,large,7579.6278,11338.7491
TRUE,large,60.3234,66.2952
TRUE,small,5.1016,10.1842
TRUE,small,32.7639,29.1519
TRUE,small,119029.2932,106210.411
TRUE,small,7809.1854,2438.2582
TRUE,small,34.8466,32.5299
TRUE,small,6.4326,5.847
TRUE,small,7.1651,1.433
TRUE,medium,183.545,175.4451
TRUE,small,14.3809,14.0674
TRUE,medium,51.862,39.8485
TRUE,small,15.0312,14.8016
TRUE,small,2.3902,2.1854
TRUE,medium,78.9376,66.4787
TRUE,small,8.5555,7.7729
TRUE,small,18.1741,17.9776
TRUE,small,10.7376,10.7329
TRUE,small,14.3126,14.1523
TRUE,small,197.5163,197.2012
TRUE,small,69.134,79.7333
TRUE,medium,14.5315,14.2219
TRUE,small,70.681,68.6019
TRUE,medium,650.0442,617.5217
TRUE,small,14.598,26.8991
TRUE,medium,451.6022,449.1607
