datecreated,SubtotalExTax,bottles,prem,user_trans,AttributedSource,InstalledAt
11/15/2017,99,6,0,21D9E97D-A45D-4385-963D-26761D375D51,,
11/15/2017,130.98,8,0,04876CDF-9A20-4EE3-ACCA-E2B030238549,,
11/15/2017,99,6,0,AB8BB454-3510-4FE7-BA59-0121E146667A,,
11/15/2017,148.5,9,0,F3ABB792-B931-4F18-8D6B-6C2688C0D2C9,,
11/15/2017,99,6,0,B7B60223-87A4-4999-AF0B-6CB41A213CE1,,
11/15/2017,99,6,0,3FA8FCF8-6893-420C-91FA-C22522E516CF,,
11/15/2017,188.94,12,0,A4C7C534-0712-4EBF-9C11-88EDCDAD1CAF,,
11/15/2017,99,6,0,FA08339C-C665-4F38-8E17-4CC74C0F7402,,
11/15/2017,99,6,0,1F95333B-5141-450D-B7AF-B820961E9896,,
11/15/2017,105,7,0,41E03337-0311-4A1C-BF1A-2883CBF358A8,,
11/15/2017,99,6,0,1F95333B-5141-450D-B7AF-B820961E9896,,
11/15/2017,99,6,0,601A9C5F-E746-4A45-B335-EA73A0C5638C,,
11/15/2017,99,6,0,16DEEC19-7E88-49AA-8635-63DF32672B32,,
11/15/2017,99,6,0,66CAC949-F0FE-4209-9BF3-D958F64A84BF,,
11/15/2017,237.72,12,0,BEA786FC-CB62-4E30-835A-FAF865FF8AA8,,
11/15/2017,99,6,0,A15FEE91-B561-420D-AC34-ED3C505927C5,,
11/15/2017,199.96,4,0,95678AD4-DB01-475B-B102-86FB696D0795,,
11/15/2017,175.94,6,0,5E08F850-C1F0-4FD7-9BE1-A5354B4B17D9,,
11/15/2017,99,6,0,E3C1C355-E49F-485E-BA48-BDD2C6CBCE69,,
11/15/2017,99,6,0,0C896DB4-B807-444B-A565-FB2231F07978,,
11/15/2017,99,6,0,65E6B454-549D-4B0E-B04A-11C6A204ECC3,,
11/15/2017,176.91,9,0,C619A766-99B5-4C99-BCD1-3AA18F344043,,
11/15/2017,95.94,6,0,E108C85E-FD4D-4D56-8EA1-A1B7A6A10BC0,,
11/15/2017,99,6,0,E9164C0D-532E-4837-864C-3DE5881F7E12,,
11/15/2017,99,6,0,D1271A05-B3DC-43AF-85FA-B5C2A7218BDC,,
11/15/2017,99,6,0,D52FED67-64AD-49CC-ADB8-EE3B0498D09B,,
11/16/2017,99,6,0,3BD852DE-452F-49BC-AC33-045F91C64C49,,
11/16/2017,173.94,6,0,72E48BAC-7461-4BA1-90BD-E1741CDA691A,,
11/16/2017,115.96,4,0,813B37CF-43F8-4B47-8FBA-4F36610CFF65,,
11/16/2017,173.94,6,0,107A8552-AF21-465F-9D35-8FA31CDD0516,,
11/17/2017,182.94,6,0,63C378E3-CA01-450F-8B6C-C41D0AEC759D,,
11/17/2017,206.93,7,0,1794542B-7CD9-40D9-8F13-C788430E61E0,,
11/17/2017,359.94,6,0,5B320844-D398-471C-8CF1-B784F9EABDAD,,
11/17/2017,179.94,6,0,ECC025AB-5957-4F64-A028-46C39E61972A,,
11/18/2017,3368.81,25,0,223F94AD-AD5C-4CA6-A2EB-549362E01B6A,,
11/18/2017,131.94,6,0,FFC2C0A1-8678-4C51-AE2B-07AA38DF9592,,
11/18/2017,97.96,4,0,E0D93981-65DA-4008-B3BC-DCFEC1E9683F,,
11/18/2017,275.96,4,0,FC380B1F-E054-4245-8210-4F196581A9FE,,
11/18/2017,275.96,4,1,ED120AC2-0120-41DB-BB96-6002607CD043,,
11/18/2017,78.98,2,0,E2930086-05C8-4561-B69C-CA94678C9ABB,,
11/18/2017,575.76,24,0,2B7EE1F7-6BF2-4409-9766-BFB216EA5249,,
11/18/2017,395.9,10,0,AE8FF31E-F79E-43C5-B203-7F1134550C20,,
11/18/2017,487.86,12,0,EE3C9E46-1AF0-4846-BC6E-5D458D61E568,,
11/18/2017,99,6,0,1B821726-2E5D-4B7B-A863-7D6DE47BCD70,,
11/19/2017,275.96,4,0,4D8EFF01-038A-4DFC-AF99-4C9D4FD68138,,
11/19/2017,66,4,0,34D45AE6-5C50-47D1-8F92-010AC230BDBD,,
11/19/2017,249.92,9,0,7CF0D5EC-C0EB-4B5B-8ED8-B09A1E6724CD,,
11/19/2017,273.88,13,0,7EF4383C-33BE-4E31-8030-3D8C26D7C551,,
11/19/2017,111.96,4,0,B4167D8B-308F-4CD8-981A-EC803E9ABB07,,
11/19/2017,359.94,6,0,5B320844-D398-471C-8CF1-B784F9EABDAD,,
11/19/2017,167.94,6,0,59F0BCBC-15E5-455D-9546-037F1C0664CA,,
11/19/2017,166.46,5,0,7910A978-02C0-4891-ABBF-0A1DBA82DAFF,,
11/19/2017,166.92,8,0,7910A978-02C0-4891-ABBF-0A1DBA82DAFF,,
11/20/2017,206.97,3,0,A1085419-D748-4C2D-A057-EA6CDAC1F949,,
11/20/2017,145.92,8,0,76ECFAF1-8F02-4062-B415-0B026344DB58,,
11/20/2017,275.96,4,0,4B79EF3E-A64D-4017-9168-42BC02FBBD7C,,
11/20/2017,239.96,4,0,4B79EF3E-A64D-4017-9168-42BC02FBBD7C,,
11/20/2017,581.88,12,0,223F94AD-AD5C-4CA6-A2EB-549362E01B6A,,
11/20/2017,111.96,4,0,B4167D8B-308F-4CD8-981A-EC803E9ABB07,,
11/20/2017,111.96,4,0,B4167D8B-308F-4CD8-981A-EC803E9ABB07,,
11/20/2017,413.94,6,0,F5A79E3F-CE1F-4621-A03E-4D4190A3E06F,,
11/20/2017,413.94,6,0,336616C4-1972-4E63-9E0B-1FB65893D9D6,,
11/20/2017,383.9,10,0,AE8FF31E-F79E-43C5-B203-7F1134550C20,,
11/20/2017,599.88,12,0,274A18F2-ECFC-4227-8763-DE4B728FE226,,
11/20/2017,119.94,6,0,7DD09A78-FDB1-45A4-82B7-C18FA5EBFDA4,,
11/20/2017,132,8,0,C414DE4B-E5EB-46A6-8215-BBA0824BADA4,,
11/20/2017,97.47,6,0,750C3FC8-C98C-4FDB-AA96-1A346375E5DA,,
11/21/2017,205.96,5,0,4C73F412-E37D-4920-8E2B-2CDF2C81AD67,,
11/21/2017,275.88,12,0,26C44CDD-6A0C-4B7A-9749-DAF2A9C81FFC,,
11/21/2017,275.96,4,0,6E6E45ED-CEFA-4B69-9DFE-B94C2D879EE6,,
11/21/2017,198,12,0,FFFB0BA0-2729-4514-94EE-53C8087C3632,,
11/21/2017,119.96,4,0,41DB5C66-7CA7-4484-B928-860153AFC9F2,,
11/21/2017,509.82,6,0,F3ABB792-B931-4F18-8D6B-6C2688C0D2C9,,
11/21/2017,179.94,6,0,4CBDD9C7-A0C8-4CA2-9477-CA35D1277AC1,,
11/21/2017,179.94,6,0,18BB5EF7-677F-463C-9100-1FE604DDB687,,
11/21/2017,179.94,6,0,95678AD4-DB01-475B-B102-86FB696D0795,,
11/22/2017,239.88,12,0,32CEDF66-9C42-4309-9758-F02C13309D18,,
11/22/2017,167.94,6,0,0F7E606A-4A44-4528-BBB6-714693AA1D84,,
11/22/2017,1007.88,12,0,F09BB1E3-9C52-46DE-831C-DAFBDD08D3A8,,
11/22/2017,173.94,7,0,9A6636E4-C6FD-40E4-887E-E81EF614CA89,,
11/22/2017,169.91,9,0,8D20BC70-7A29-4700-BBF5-BEEFFCBDFA2B,,
11/22/2017,179.96,4,0,7C2D58C5-ED97-4553-BB81-25F99D80292B,,
11/22/2017,359.94,6,0,834DFA84-57AA-42BF-9284-BD43AC79E570,,
11/22/2017,719.88,12,0,6C644979-B855-4732-864D-5570D398749E,,
11/22/2017,359.94,6,0,A084B3A9-C70D-4264-B69B-60CFA9A6B411,,
11/22/2017,179.97,3,0,A0AF67E0-B343-47E5-9DF4-FB722C88A9D1,,
11/22/2017,659.94,6,0,BD5E226B-C0FE-4A82-ADE5-248E34C2BAB8,,
11/22/2017,143.94,6,0,19C44E84-1D0F-4C5C-A182-19D24388E306,,
11/22/2017,359.94,6,0,5E08F850-C1F0-4FD7-9BE1-A5354B4B17D9,,
11/23/2017,179.97,3,0,76A8C15C-7CBF-44C4-B31C-E516EFE0A362,,
11/23/2017,179.88,12,0,A4C7C534-0712-4EBF-9C11-88EDCDAD1CAF,,
11/23/2017,215.94,7,0,82978AAA-977A-42BF-BBF8-E637CD15A68A,,
11/23/2017,79.16,4,0,59AA298E-3500-4666-ABA3-7D42E0BE734B,,
11/23/2017,59.37,3,0,E797849C-7CE1-425C-ACAA-39C2E96A2BED,,
11/23/2017,241.08,12,0,6025C90F-1209-4132-A9E0-925F1E909B80,,
11/23/2017,75.97,3,0,3BD852DE-452F-49BC-AC33-045F91C64C49,,
11/23/2017,69.98,2,0,E0D93981-65DA-4008-B3BC-DCFEC1E9683F,,
11/23/2017,419.88,12,0,6861FFD6-9A6B-4190-AA4E-F6F4D268D893,,
11/23/2017,199.96,4,0,8B194DD8-1E6E-4055-9F94-9952D12F4AC1,,
11/23/2017,69.98,2,0,39B73ACA-1B05-4CED-84A9-2C539DA24F2A,,
11/23/2017,209.94,6,0,5F739A4F-8DC3-4328-95DA-CC9B72BE7C78,,
11/23/2017,209.94,6,0,515CB69B-D6BA-4A65-8E10-461825548E3D,,
11/24/2017,579.88,13,0,7C6D6626-3E92-4FF4-B613-6354DA6610FB,,
11/24/2017,849.92,9,1,6A78D3F1-69C1-4AC1-BE79-F3E8FCEB1527,,
11/24/2017,239.96,4,0,E945E9B0-2CF2-4D73-92E4-B35304CBAE07,,
11/24/2017,210.88,12,0,48C8394E-2381-4943-8172-DA76A0967BAF,,
11/24/2017,104.97,3,0,2C3D9FCF-35F2-4675-8D0F-01B4DB83AEAF,,
11/24/2017,139.96,4,0,CB4C662D-00B6-4843-B842-F1E0CE64EF8B,,
11/24/2017,214.94,2,0,5D708E44-46AD-4CFB-8EA7-4E916DF7F79E,,
11/24/2017,139.96,4,0,CB4C662D-00B6-4843-B842-F1E0CE64EF8B,,
11/24/2017,214.94,2,0,5D708E44-46AD-4CFB-8EA7-4E916DF7F79E,,
11/24/2017,202.93,7,0,5F88B3BC-F326-4007-A770-16A467655727,,
11/24/2017,119.94,6,0,1676A2BF-C922-4336-B171-AF2D6A296F6D,,
11/24/2017,79.99,1,0,6D95FA40-D53B-4567-B82D-D5F1C5BE5167,,
11/24/2017,79.99,1,0,6D95FA40-D53B-4567-B82D-D5F1C5BE5167,,
11/24/2017,79.99,1,0,6D95FA40-D53B-4567-B82D-D5F1C5BE5167,,
11/24/2017,79.99,1,0,6D95FA40-D53B-4567-B82D-D5F1C5BE5167,,
11/24/2017,82.96,4,0,C414DE4B-E5EB-46A6-8215-BBA0824BADA4,,
11/24/2017,389.9,11,0,AB620951-C7C0-4449-9433-2E88E5AE7F91,,
11/25/2017,237.48,12,0,7002F7CF-E33A-4847-B5CE-4BC2F13978D3,,
11/25/2017,353.88,12,0,C3335145-A403-4ADC-9D2D-CA0A95F167BD,,
11/25/2017,269.97,3,0,5D708E44-46AD-4CFB-8EA7-4E916DF7F79E,,
11/25/2017,179.94,6,0,1940C12D-AAAE-4742-A9C4-B30111B43518,,
11/25/2017,207.94,6,0,EC5DB507-0F54-4E6B-A2D3-CFE89D0B97B7,,
11/25/2017,104.97,3,0,7ABF7221-68E4-4D76-9E64-41AA7884AFEC,,
11/25/2017,118.74,6,0,E4BA44EB-F080-4E44-9349-325904C6DC82,,
11/25/2017,19.79,1,0,1BB80C31-FFE1-40B0-8ED2-02890031B9EC,,
11/26/2017,419.88,12,0,6861FFD6-9A6B-4190-AA4E-F6F4D268D893,,
11/26/2017,39.58,2,0,294D5F64-F165-42DA-BC8F-E56AF9282A3B,,
11/26/2017,159.96,4,0,5E08F850-C1F0-4FD7-9BE1-A5354B4B17D9,,
11/26/2017,239.94,6,0,E7DCF646-A04B-42CA-B416-BFC168FB6BE7,,
11/26/2017,125.97,4,0,713B8B36-C1F0-42EE-B5CD-197BA9DB1E18,,
11/26/2017,39.99,1,0,E9F748D0-F41B-44BF-8967-BA74DF9E29C6,,
11/26/2017,239.94,6,0,2DD0F6D7-8287-4EED-8ED2-49A2EE2B81F5,,
11/26/2017,119.97,3,0,B48AE615-6FB0-4B6C-8040-37C1C2430BE8,,
11/26/2017,119.97,3,0,B48AE615-6FB0-4B6C-8040-37C1C2430BE8,,
11/26/2017,159.96,4,0,7DD09A78-FDB1-45A4-82B7-C18FA5EBFDA4,,
11/26/2017,205.95,6,0,DBF1A73A-8D39-47BB-A94A-6F0401F3E656,,
11/26/2017,69.98,2,0,FE35F81B-63F7-473C-B8C7-24C9BD775A6C,,
11/26/2017,368.68,12,0,372ACD39-C4C8-4E5D-9B3D-B2AC1473A8DD,,
11/27/2017,63.96,4,0,6251524A-CFCD-4040-921F-DE11853CE51E,,
11/27/2017,118.74,6,0,75EDABAB-C82A-4D7A-8BF5-5CF3C8573AC6,,
11/27/2017,125.96,4,0,3FCB0666-220D-455F-9438-22239607583C,,
11/27/2017,24.99,1,0,9BF44B63-DE5B-4599-A50B-D006E835BB69,,
11/27/2017,65.97,3,0,44AB38DE-B680-4E83-805F-2A43028B810C,,
11/27/2017,255.96,6,0,B48AE615-6FB0-4B6C-8040-37C1C2430BE8,,
11/27/2017,519.86,6,0,BD5E226B-C0FE-4A82-ADE5-248E34C2BAB8,,
11/27/2017,239.96,4,0,4B79EF3E-A64D-4017-9168-42BC02FBBD7C,,
11/27/2017,159.96,4,0,55612DA8-E165-40B1-BBF7-E8C9905220DC,,
11/27/2017,239.94,6,0,0DD312BC-50F8-49D8-80AA-81EAC4AF86E2,,
11/28/2017,119.94,6,0,65E6B454-549D-4B0E-B04A-11C6A204ECC3,,
11/28/2017,119.94,6,0,85AEFA35-D8F3-4E14-8052-14AB979B4BC7,,
11/28/2017,139.96,4,0,AD3CB7E7-3200-4D80-84B8-25ED645E309D,,
11/28/2017,344.94,6,0,3D20BF82-3607-4CD1-99BB-56220DB9CF5A,,
11/28/2017,119.94,6,0,D64036A0-1F94-4C7C-B331-1446F8FDEAF5,,
11/28/2017,119.94,6,0,9E7E5DB8-2479-4F23-81CC-81963A331ACB,,
11/28/2017,119.94,6,0,6251524A-CFCD-4040-921F-DE11853CE51E,,
11/28/2017,209.94,6,0,D0F19B24-791D-4C5F-A789-25B39922081B,,
11/28/2017,127.94,6,0,3FBEF820-C9CC-49CC-A652-CAFA97E6DE8B,,
11/28/2017,209.94,6,0,5E08F850-C1F0-4FD7-9BE1-A5354B4B17D9,,
11/28/2017,132.94,7,0,1471E9A5-8AAA-4EFA-B9D8-4C70B5D5E415,,
11/28/2017,119.94,6,0,D1F97A53-B84D-4094-AD2A-8B8EF9E9C222,,
11/28/2017,737.76,24,0,43118A4C-5116-483C-AA28-FD04231F3058,,
11/28/2017,209.94,6,0,4CAE4EB9-F2AE-48E5-BFD0-693499D9088E,,
11/28/2017,312.92,5,0,95C7EBFE-62DC-4B51-B7B2-F4B916F60E42,,
11/29/2017,701.86,15,0,0166777C-7ACB-4769-A1AE-C77A7EEC7FF4,,
11/29/2017,168.94,6,0,4E9E6FBF-615C-4933-B920-EFD324799973,,
11/29/2017,99.96,4,0,F780527B-BB79-4C9A-85FD-E2ACE4D8B7D3,,
11/29/2017,119.94,6,0,CE05CF1C-389D-4F29-AE2B-261CEDE09BB9,,
11/29/2017,101.94,6,0,6FDF8634-065B-4786-86A7-7BDB895FE9B9,,
11/29/2017,179.91,9,0,CBB764AB-E01A-47AA-A9F7-5AB7926BE1E0,,
11/29/2017,245.88,12,0,A66D93E4-2269-493C-AF1C-4BE97132B379,,
11/29/2017,245.88,13,0,D026CE4A-363C-48A1-8980-42C2798264F4,,
11/29/2017,139.96,4,1,D9BEEF05-BBC0-4A33-80A2-5EA7994AB118,,
11/29/2017,119.94,6,0,C2F83360-710F-4D4C-8BC8-FF5DF9D47978,,
11/29/2017,209.94,6,0,7F4FE976-9415-4BE4-8EBC-7DEF0B52A8B9,,
11/29/2017,209.94,6,0,38091748-9F59-4F07-A04A-042155F5C55C,,
11/29/2017,275.96,4,1,2A68CDB7-7EAE-4CAA-8947-3438CA8F9EE7,,
11/29/2017,413.94,6,0,1B7B103C-9CD2-4972-890C-F0A083CF9AEC,,
11/29/2017,203.88,12,0,A4C7C534-0712-4EBF-9C11-88EDCDAD1CAF,,
11/30/2017,179.94,6,0,E74FD38C-2293-42EF-BC04-ED69E0FA2E91,,
11/30/2017,119.96,4,0,1133DC80-93B1-4BBC-912A-CED34E1A3756,,
11/30/2017,827.88,12,0,FF42EA0F-044E-4A3B-AA00-884D5B4AF6F7,,
12/1/2017,413.94,6,0,2846325A-B849-4C4D-BA12-E3D5254C6DDB,,
12/1/2017,245.94,7,1,4EAD4EF3-936A-41A0-A470-1EAC7A5BAF3E,,
12/1/2017,209.94,6,0,47E5DA0F-C8EF-4808-81D3-ADBB772B8B38,,
12/1/2017,185.94,7,0,C89775B0-A2E2-4310-A4A4-1069CCD318F4,,
12/1/2017,185.94,7,0,95C7EBFE-62DC-4B51-B7B2-F4B916F60E42,,
12/1/2017,179.94,6,0,1E476078-387F-467B-8124-C845DB046D3E,,
12/1/2017,923.76,24,0,BB488740-5990-4C16-948C-479EAE4C2F73,,
12/1/2017,179.94,6,0,BD943E04-1139-4067-96E9-45F9548760C3,,
12/2/2017,190,2,0,61B2BE75-3755-4103-B178-62C3EAC91017,,
12/2/2017,149.94,6,0,A0507CC4-4C41-4B09-BFF0-F6648F889D0A,,
12/2/2017,149.94,6,0,D54467C8-3575-4E9C-954B-2AFADF781643,,
12/2/2017,113.94,6,0,64F6FD1E-FD7C-41EA-BB15-10E9DDEAF3FB,,
12/3/2017,179.94,6,0,D1271A05-B3DC-43AF-85FA-B5C2A7218BDC,,
12/3/2017,101.94,6,0,7E8E365D-9A29-41E1-8447-56CA3AC91C60,,
12/3/2017,209.94,6,0,F3ABB792-B931-4F18-8D6B-6C2688C0D2C9,,
12/3/2017,419.88,12,0,53BCCE1C-AA4E-4AD8-B9F8-1B9D4A8DA964,,
12/3/2017,131.94,6,0,D52FED67-64AD-49CC-ADB8-EE3B0498D09B,,
12/3/2017,133.94,7,0,E8C43202-639E-4013-9822-A5B4DC6D703F,,
12/4/2017,329.88,12,0,95678AD4-DB01-475B-B102-86FB696D0795,,
12/4/2017,104.97,3,0,B0A0682A-6197-422A-BD34-56534A620C1E,,
12/4/2017,101.94,6,0,B55E4EAE-E414-4C0B-A77E-46F8761C2FAE,,
12/4/2017,150,6,0,D3AB489B-38D4-4C16-87B1-DD4750201D04,,
12/4/2017,150,6,0,2615A801-F0DE-40A4-87A0-BFF154DE5350,,
12/4/2017,300,12,0,A8B3195D-62BC-41B2-8381-1854E45E5835,,
12/4/2017,227.98,8,0,2E893F81-4989-428E-9EB9-1EE75F8DE432,,
12/4/2017,137.96,6,0,B97036B1-8A06-4266-97C0-45A53F4AEFDA,,
12/4/2017,200,8,0,C7AB1D06-17C1-4CCA-95AA-391EC7C613FF,,
12/4/2017,150,6,1,5EE7F16F-97FA-48FA-A458-3EDEBAB7A92A,,
12/5/2017,219.94,6,0,B4167D8B-308F-4CD8-981A-EC803E9ABB07,,
12/5/2017,150,6,0,9F808CCD-3615-4268-BE89-D4F4FDF74CB7,,
12/5/2017,300.91,13,0,7CCCAC74-D14E-41A0-9B61-5DC9B960CB4E,,
12/5/2017,300.91,13,0,7CCCAC74-D14E-41A0-9B61-5DC9B960CB4E,,
12/5/2017,139.98,6,0,E8643B16-D1FA-4D93-8D35-3FBD10AE774E,,
12/5/2017,266.97,9,0,E3C1C355-E49F-485E-BA48-BDD2C6CBCE69,,
12/5/2017,150,6,0,6F9C577B-C523-40B7-9A04-F32A765EE9A6,,
12/5/2017,207.58,10,0,2E893F81-4989-428E-9EB9-1EE75F8DE432,,
12/5/2017,239.4,12,0,01483269-FB5B-4C56-9C0E-E49A7F59A4DF,,
12/5/2017,107.94,6,0,B43F10DC-3D57-4335-B636-C1571CFDBFA8,,
12/5/2017,119.7,6,0,75D23A21-1993-4FE1-88B9-4043D50DC5F7,,
12/6/2017,125.82,6,0,18BB5EF7-677F-463C-9100-1FE604DDB687,,
12/6/2017,107.94,6,0,64F6FD1E-FD7C-41EA-BB15-10E9DDEAF3FB,,
12/6/2017,111.94,6,0,D52FED67-64AD-49CC-ADB8-EE3B0498D09B,,
12/6/2017,183.94,6,0,8E1CAD2C-1D9A-4BB5-A2FF-503E21F737D6,,
12/6/2017,150,6,0,D1A85FEF-E738-4D45-8EA4-420853604B04,,
12/6/2017,119.7,6,0,FF0572F4-C092-4AAD-9B1F-1C0B7BBD2556,,
12/7/2017,143.92,8,0,05D20A21-7DE9-481F-AE86-D378F6E71F36,,
12/7/2017,365.94,7,0,A939ADB6-03CC-446C-9DD7-D07911CCDE43,,
12/7/2017,119.94,6,0,8D4BB9AD-F3BB-4CD5-AC35-05E1EF329485,,
12/7/2017,281.91,12,0,56D3B4EA-F65F-43BC-9770-46D3872E4A11,,
12/7/2017,229.96,6,0,009FA9CF-0241-4788-8AD4-8AFB27CDFBCE,,
12/7/2017,97.96,4,0,B43F10DC-3D57-4335-B636-C1571CFDBFA8,,
12/7/2017,173.94,6,0,AB80C278-8374-4E82-8DE1-596ABEEC0439,,
12/7/2017,255.88,12,0,3D2E383E-7F5B-4A9B-842B-2AD5E988A8CD,,
12/7/2017,138.98,8,0,6FD5B262-D420-4586-902A-04279A5BE029,,
12/7/2017,139.93,7,0,6F677DA8-DFEF-42B0-BBC4-227795C0A4BA,,
12/8/2017,119.94,6,0,5F739A4F-8DC3-4328-95DA-CC9B72BE7C78,,
12/8/2017,119.94,6,1,15F18E41-B627-4F16-8712-11314875EF4B,,
12/8/2017,147.94,6,0,52C98FA2-2D2F-4E5A-879E-F4F32A4C0DDA,,
12/8/2017,139.96,4,0,38EB599C-D453-4B33-8E0A-5052796152B1,,
12/8/2017,239.88,12,0,A4C7C534-0712-4EBF-9C11-88EDCDAD1CAF,,
12/8/2017,119.94,6,1,9F39DC0F-45C4-4230-A1A9-22B9DB9C06A8,,
12/8/2017,179.94,6,0,3E13E087-0102-4512-803A-669A80DE6226,,
12/8/2017,1361.76,24,0,223F94AD-AD5C-4CA6-A2EB-549362E01B6A,,
12/8/2017,240,3,0,3C1FB09A-D337-48DF-9501-4AC828F4EE05,,
12/8/2017,419.97,6,0,09BEC4F5-B6DB-4233-B762-D9B7458F2CCB,,
12/8/2017,140.94,6,0,3BD852DE-452F-49BC-AC33-045F91C64C49,,
12/8/2017,246,4,0,3148E4FE-DBB0-43D2-ACA1-57BEC15EDF97,,
12/8/2017,139.94,6,0,30161B20-419A-49FE-8F9F-F3A183643BD3,,
12/8/2017,373.9,11,0,3148E4FE-DBB0-43D2-ACA1-57BEC15EDF97,,
12/8/2017,44.99,1,1,E050D281-4C7D-473F-B701-A52C353A8E03,,
12/9/2017,143.94,6,0,E2930086-05C8-4561-B69C-CA94678C9ABB,,
12/9/2017,359.96,4,0,4B79EF3E-A64D-4017-9168-42BC02FBBD7C,,
12/9/2017,49.98,2,1,7D247317-AA73-4C51-90A0-454A692B0683,,
12/9/2017,209.94,6,0,A466390D-421B-451D-B1CC-3F94933D3FE3,,
12/9/2017,173.94,6,0,A466390D-421B-451D-B1CC-3F94933D3FE3,,
12/9/2017,359.88,12,0,223F94AD-AD5C-4CA6-A2EB-549362E01B6A,,
12/9/2017,185.94,7,0,784FB6A1-C6A0-40CC-B0A7-7B37AC96834A,,
12/9/2017,163.94,6,0,CC7680AF-8D94-4144-A99C-2BDB67BC464C,,
12/9/2017,185.94,7,0,6648EBC0-A740-4325-A1F0-064100B76757,,
12/9/2017,119.94,6,0,185C6667-93DE-4F38-BF09-65BB542DD359,,
12/9/2017,119.94,6,0,185C6667-93DE-4F38-BF09-65BB542DD359,,
12/9/2017,185.94,7,0,95C7EBFE-62DC-4B51-B7B2-F4B916F60E42,,
12/9/2017,185.94,7,0,95C7EBFE-62DC-4B51-B7B2-F4B916F60E42,,
12/9/2017,79.96,4,0,1133DC80-93B1-4BBC-912A-CED34E1A3756,,
12/10/2017,239.92,8,0,311CE05E-E5B4-4FAB-8DA5-5B8F7086AE0C,,
12/10/2017,89.97,3,0,416C4EA9-A66D-4F16-90B3-72E6E84316A3,,
12/10/2017,263.88,12,0,E5EEBBD7-EBA6-4BEB-9745-A5ACAAE09BA1,,
12/10/2017,179.94,6,0,04A636E6-1A03-482C-8851-4C83E98D5600,,
12/10/2017,659.88,12,0,96E2B6B9-E16D-4E7E-89B7-60CFA179F64C,,
5/12/2015,138.6,4,0,BB5125F5-6204-43DE-A77E-1415C6487578,,
5/12/2015,143.6,5,0,0DEBC595-CF40-4DC8-B2DB-0AC5F22C1BCC,,
5/14/2015,138.6,4,0,05838A2D-B399-4444-B11D-CA647348C0E8,,
5/24/2015,125.94,6,0,744EF512-9B04-4445-A242-8250D457DE4A,,
5/24/2015,125.94,6,0,F4D98BC6-4C4A-40D4-B7E3-BD377CDF9EC1,,
5/5/2015,226.95,2,0,7A0D82D8-08C8-4DB6-AA8B-A7A4C0635368,,
5/12/2015,138.6,4,0,C208AC52-E9DC-4018-965A-81DE8BBA93E8,,
5/12/2015,207.9,6,0,05156187-782A-4F02-82DF-83567D1881CA,,
6/14/2015,152.96,5,0,40223B34-1897-4960-B3AB-CEFCAEB430B3,,
6/14/2015,221.94,6,0,7BE61343-D48C-49BD-BFB3-ED6D35FC1908,,
6/14/2015,221.94,6,0,624877A8-DCCD-4B4E-917D-A49C6E48471B,,
6/14/2015,221.94,6,0,DAD9DD7E-AC92-4DD8-ADAA-FD8C7F19DE44,,
5/24/2015,131.94,7,0,A89EE908-1313-46BD-B762-2150603623D7,,
5/24/2015,125.94,6,0,95688A88-7AA8-473D-A0E7-D3718A69C3AA,,
5/24/2015,125.94,6,0,B42AE0C9-290B-4A03-ACD7-2CFCEEDA39EF,,
5/25/2015,125.94,6,0,19C44E84-1D0F-4C5C-A182-19D24388E306,,
5/25/2015,125.94,6,0,FC4850B2-8CB4-4275-A405-12E3650130A7,,
5/25/2015,125.94,6,0,DAD9DD7E-AC92-4DD8-ADAA-FD8C7F19DE44,,
10/16/2015,239.4,6,0,D2785256-2F00-4A06-BADE-25301CCA2A0A,,
10/16/2015,83.8,3,0,0F7CBFC2-6A31-450E-B011-98E76B43F8C8,,
10/16/2015,159.6,4,0,B76708B4-A9FB-4D96-97B4-AAA4F8D50CE0,,
10/16/2015,79.8,2,1,1A257D30-3CE3-4D3E-9C4F-B788B566B69D,,
6/15/2015,147.96,4,0,D04ED23C-DCDF-40DD-9AB0-63CB6B7DD900,,
9/3/2015,119.96,4,0,0357A4AB-7D94-464E-A8A1-8B7D87F91139,,
9/4/2015,185.94,7,0,83644B16-046F-470E-908D-65C291637EE7,,
12/5/2015,178.5,6,0,63CB9992-92FC-4FB9-A15E-1FE58FF7F84B,,
12/7/2015,178.5,6,1,7B322CEE-FA9D-45EE-97A3-B8DB201C5087,,
12/13/2015,105,6,0,A4ADC774-8E78-4085-AB52-2B974824FFC8,,
12/13/2015,105,6,0,AC49AADF-47EB-45F3-8D8B-F19D0D76539D,,
12/13/2015,105,6,1,AC669B91-E654-428F-8457-EB87D14808AE,,
12/13/2015,105,6,1,3A4532CB-0F8E-4563-AE1D-CFA5D4F363AD,,
12/13/2015,105,6,0,B42AE0C9-290B-4A03-ACD7-2CFCEEDA39EF,,
12/13/2015,111,7,0,CDAF8EBD-F0B7-4420-955F-540BC54089EB,,
12/13/2015,105,6,0,AFEB7F4A-2EEC-4BCC-9060-5E68C7AA8957,,
12/4/2015,178.5,6,0,AC71D579-48B4-4DD4-BC04-59A0EFB849BB,,
12/4/2015,178.5,6,1,7E6089D5-A7C9-464B-99AD-98073F13851B,,
12/4/2015,178.5,6,0,B42AE0C9-290B-4A03-ACD7-2CFCEEDA39EF,,
12/13/2015,111,7,0,43D316FC-03D4-46F2-98C2-6FA0709D1E17,,
